id,job_order_id,service_id,description_of_work,estimated_duration,actual_duration,estimated_hours,actual_hours,estimated_amount,actual_amount
2045,1103,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:43:13,04:20:00,5.00,15.35,7500.0,7990.53362921302
2046,1104,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:20:48,03:59:00,2.81,22.37,4216.62,5055.86060728849
2047,1105,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:18:43,02:45:00,3.06,17.51,4583.8,5803.404579160416
2048,1106,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:17:38,05:03:00,5.00,15.15,7500.0,9001.867587960043
2049,1107,1,Complete automatic transmission rebuild with torque converter replacement.,04:36:11,03:34:00,3.38,12.00,5066.2,4701.378269241315
2050,1108,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:56:37,03:44:00,4.28,12.48,6414.66,6793.346845861686
2051,1109,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:38:24,04:35:00,4.38,23.00,6574.64,8578.92020021599
2052,1110,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:35:39,03:47:00,3.85,16.05,5774.28,5541.571819796079
2053,1111,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:08:04,04:34:00,4.53,7.74,6791.79,6800.774925427991
2054,1112,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:06:10,04:18:00,4.76,15.31,7134.78,9501.309942507629
2055,1113,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:02:38,03:49:00,3.43,14.78,5150.95,6071.216076376865
2056,1114,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:14:23,04:08:00,4.26,16.08,6397.31,6454.0427597782
2057,1115,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:16:08,03:24:00,3.84,12.58,5755.7,7102.434782045231
2058,1116,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:53:16,03:35:00,2.92,23.72,4378.37,6068.894955520686
2059,1117,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:22:27,03:39:00,3.69,17.14,5539.64,6752.1853769061345
2060,1118,1,Complete automatic transmission rebuild with torque converter replacement.,04:54:26,04:11:00,4.15,14.00,6229.83,5998.779544633524
2061,1119,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:52:42,05:04:00,3.97,22.79,5950.23,7549.451855551352
2062,1120,1,Complete automatic transmission rebuild with torque converter replacement.,03:43:57,05:18:00,4.18,18.79,6263.8,6143.095769873768
2063,1121,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:23:07,04:22:00,4.44,19.39,6661.85,7176.110480892596
2064,1122,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:42:44,04:49:00,3.58,8.13,5374.84,4696.808375233143
3378,1668,5,Battery terminals cleaned and coated; voltage test passed.,,02:07:00,1.47,1.36,1956.01,1896.0707136938972
2065,1123,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:22:57,04:33:00,4.18,19.17,6268.74,6512.431282417115
2066,1124,1,Complete automatic transmission rebuild with torque converter replacement.,03:19:23,04:31:00,3.62,12.85,5432.76,5704.700065595579
2067,1125,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:23:11,06:32:00,4.94,23.86,7414.99,8149.351584457578
2068,1126,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:39:57,04:08:00,3.51,14.73,5265.6,4968.137799204627
2069,1127,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:12:37,05:43:00,5.00,23.58,7500.0,9909.07745333973
2070,1128,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:17:30,06:09:00,5.00,18.52,7500.0,9320.811738746914
2071,1129,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:09:28,03:59:00,3.90,18.95,5845.99,7248.202798404897
2072,1130,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:37:57,03:08:00,3.11,13.81,4658.24,5992.34505227913
2073,1131,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:37:10,03:14:00,4.09,8.65,6134.99,7100.01975705835
2074,1132,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:16:30,03:11:00,3.51,22.87,5261.91,6082.255339988533
2075,1133,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:50:23,03:19:00,3.08,15.79,4613.18,4919.765398531937
2076,1134,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:57:27,04:00:00,5.00,21.48,7500.0,9660.759164518486
2526,1480,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:21:11,01:06:00,1.07,0.09,1429.94,1526.4663197773127
2077,1135,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:54:22,03:48:00,3.71,9.16,5559.66,5469.756096575177
2078,1136,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:07:02,04:23:00,4.44,12.79,6657.59,8708.093197086295
2079,1137,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:52:30,03:34:00,4.26,21.25,6383.43,7278.596298953013
2080,1138,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:33:23,05:51:00,4.63,21.37,6943.67,7650.681729445772
2081,1139,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:19:18,06:46:00,5.00,14.46,7500.0,9724.53849281236
2082,1140,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:53:02,05:26:00,4.73,10.24,7089.04,7581.896006006849
2083,1141,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:34:13,02:44:00,3.26,17.59,4896.76,4557.276992755584
2084,1142,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:25:19,05:33:00,4.07,21.46,6098.13,7461.471724366575
2085,1143,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:01:48,04:05:00,3.10,10.30,4653.36,4631.677544549437
2086,1144,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:01:01,03:54:00,4.51,13.03,6767.05,7078.120493844531
2087,1145,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:46:05,03:43:00,3.95,19.04,5930.72,5393.055001495615
2088,1146,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:18:03,04:31:00,4.89,19.40,7332.27,7367.426217752166
2089,1147,1,Complete automatic transmission rebuild with torque converter replacement.,03:19:53,04:52:00,3.73,13.88,5594.43,5999.156781353244
2090,1148,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:47:40,05:54:00,4.51,20.48,6759.96,8283.738266513501
2091,1149,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:32:04,05:04:00,5.00,19.78,7500.0,8019.656446201677
2092,1150,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:44:09,04:25:00,3.53,20.21,5301.74,6911.148150911487
2093,1151,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:44:43,05:43:00,4.54,11.86,6802.52,7525.420546749563
2094,1152,1,Complete automatic transmission rebuild with torque converter replacement.,03:54:55,04:21:00,5.00,13.33,7500.0,9060.870752613544
2095,1153,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:26:44,05:00:00,4.46,8.53,6692.38,6325.996856183416
2096,1154,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:32:24,04:38:00,5.00,23.92,7500.0,7512.14159493095
2097,1155,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:09:50,03:27:00,3.31,11.46,4969.41,6776.535175176431
2098,1156,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:57:40,03:41:00,3.76,12.07,5642.87,5124.285831989174
2099,1157,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:07:51,06:16:00,4.53,16.11,6799.56,6661.140449068392
2100,1158,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:16:32,03:23:00,3.59,18.06,5387.23,6805.9109339136585
2101,1159,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:50:08,04:38:00,3.50,14.80,5245.44,5651.332471100473
2102,1160,1,Complete automatic transmission rebuild with torque converter replacement.,03:31:04,04:51:00,3.62,20.76,5423.34,7232.202410523135
2103,1161,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:39:40,04:32:00,3.87,7.17,5805.93,7247.843911820254
2104,1162,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",03:27:21,04:07:00,4.40,11.55,6601.12,6276.107311048324
2105,1163,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:50:13,03:02:00,2.92,17.13,4376.54,4133.87067140653
2106,1164,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:59:01,04:05:00,4.13,9.23,6187.5,5975.801275517348
2107,1165,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:21:18,05:41:00,4.01,18.22,6019.32,5506.0213623224945
2108,1166,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:45:14,06:06:00,4.40,10.36,6604.04,7983.097479870404
2109,1167,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:50:05,03:52:00,3.66,14.70,5482.72,7656.700967607037
2110,1168,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:48:57,06:53:00,4.96,18.24,7443.06,8887.357024119232
2111,1169,1,Complete automatic transmission rebuild with torque converter replacement.,03:03:07,06:46:00,5.00,7.75,7500.0,8101.976235750904
2112,1170,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:31:58,03:31:00,3.54,19.97,5307.83,4813.725841230278
2113,1171,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",03:19:34,04:10:00,4.25,12.41,6382.32,7896.791110190393
2114,1172,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:53:30,03:58:00,4.07,21.53,6110.38,5775.4111331167005
2115,1173,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:12:19,04:47:00,4.18,13.88,6267.38,7578.178031261525
2116,1174,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:30:56,04:32:00,4.79,19.04,7191.13,6693.001267821093
2117,1175,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:18:49,05:47:00,4.68,20.80,7018.47,7815.489655610171
2119,1177,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:56:35,03:52:00,3.06,15.63,4583.32,4943.250968322627
2121,1179,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:30:58,04:45:00,4.08,7.15,6118.77,5978.7528652497485
2122,1180,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:51:31,05:58:00,4.43,14.94,6638.54,8177.970177498472
2123,1181,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:52:06,03:44:00,4.06,10.34,6093.41,7648.821346999069
2124,1182,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:04:28,04:58:00,3.82,21.69,5727.8,5528.455258765551
3405,950,7,Describe the service...,,03:22:00,2.98,1.00,7458.46,7377.695881142905
3406,950,5,Describe the service...,,05:22:00,5.40,1.50,7194.27,6704.792679624223
3407,950,1,Describe the service...,,04:00:00,3.32,1.00,4982.72,4400.242333677753
2592,1513,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:08:47,01:24:00,1.72,0.08,2297.72,2157.0143774231587
2125,1183,1,Complete automatic transmission rebuild with torque converter replacement.,04:55:33,04:19:00,3.76,14.48,5634.01,6111.093762525949
2126,1184,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:56:45,03:09:00,3.56,20.09,5337.92,6269.219313282325
2127,1185,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:10:55,06:19:00,4.59,22.97,6886.25,9357.430726368815
2128,1186,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:53:45,03:41:00,4.03,23.40,6048.72,5175.792077684691
2129,1187,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:35:35,03:58:00,4.08,19.45,6116.7,6783.687325537628
2130,1188,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:53:50,03:24:00,3.82,6.74,5736.86,7457.6485455728025
2131,1189,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:50:20,02:54:00,3.32,11.62,4980.85,5067.919856972475
2132,1190,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:14:58,03:46:00,3.96,22.18,5942.2,7502.532268741243
2133,1191,1,Complete automatic transmission rebuild with torque converter replacement.,03:27:45,04:06:00,4.36,21.49,6546.61,6071.411804501595
2134,1192,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:35:16,05:03:00,4.66,9.16,6995.5,8668.943272884335
2135,1193,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:47:43,03:18:00,3.22,12.96,4831.23,6180.239784871307
2136,1194,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:21:32,05:42:00,4.80,14.88,7204.88,8246.757203067233
2137,1195,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:31:07,02:45:00,2.86,17.50,4292.36,4801.703141536055
2138,1196,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:09:38,05:06:00,4.49,22.27,6739.36,6280.454227462069
2139,1197,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:11:30,04:09:00,4.39,21.35,6579.08,6869.887636245887
2140,1198,1,Complete automatic transmission rebuild with torque converter replacement.,03:08:28,04:15:00,3.15,7.29,4717.99,4681.384211646554
2141,1199,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:34:58,03:40:00,2.88,17.92,4315.65,4993.552432267032
2142,1200,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:46:57,04:16:00,5.00,18.19,7500.0,9000.24797098725
2143,1201,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",03:39:29,03:42:00,2.96,14.90,4434.63,4299.139488833216
2144,1202,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:21:03,04:21:00,4.68,13.04,7023.27,8558.196565056587
2145,1203,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:13:25,03:11:00,3.19,11.17,4778.94,5182.843978665526
2146,1204,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:45:20,02:45:00,3.58,8.87,5374.78,6198.013507269863
2147,1205,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:37:45,04:17:00,3.38,13.25,5069.08,5033.547816879596
2148,1206,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:47:55,03:15:00,3.23,20.82,4847.75,5224.332385788709
2149,1207,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:53:36,05:04:00,4.16,10.91,6233.69,7604.47980922133
2150,1208,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:14:01,06:12:00,4.28,22.20,6416.51,7859.916608496721
2151,1209,1,Complete automatic transmission rebuild with torque converter replacement.,04:39:45,03:37:00,3.34,16.34,5016.25,5405.280168629266
2152,1210,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:23:28,05:28:00,4.41,16.52,6615.67,5622.294758555085
2153,1211,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:28:11,04:22:00,3.92,23.47,5883.41,6319.04983953822
2154,1212,1,Complete automatic transmission rebuild with torque converter replacement.,04:05:59,05:00:00,4.36,11.39,6546.69,8028.254600145348
2155,1213,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",03:09:10,03:27:00,3.57,20.30,5353.56,4580.110615498237
2156,1214,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:41:25,04:51:00,5.00,12.53,7500.0,8691.497640311058
2157,1215,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:07:02,05:54:00,4.80,6.05,7200.1,9367.680293877118
2158,1216,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:24:47,06:12:00,4.59,15.45,6883.49,7378.74683698497
2159,1217,1,Complete automatic transmission rebuild with torque converter replacement.,03:05:01,06:05:00,4.54,6.02,6804.57,6994.251522385853
2160,1218,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:02:55,03:02:00,3.72,20.52,5573.4,5611.293386578992
2161,1219,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:14:22,03:42:00,3.16,18.45,4735.8,4345.936778617827
2162,1220,1,Complete automatic transmission rebuild with torque converter replacement.,04:00:28,03:42:00,3.64,12.04,5456.73,5723.831867362207
2163,1221,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:07:57,06:06:00,4.47,23.68,6699.07,7195.010451369607
2164,1222,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:25:36,04:54:00,4.19,20.40,6282.07,8561.344235139457
2165,1223,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:25:58,04:25:00,3.44,16.41,5165.29,4794.46942222382
2891,1662,5,Quick oil and filter change — standard 4L synthetic oil used.,00:12:49,01:30:00,1.34,0.04,1783.87,2333.31750025859
2641,1537,5,Cabin air filter replaced; A/C evaporator spray applied.,00:14:48,02:12:00,2.41,0.09,3208.04,3416.9785302752093
2642,1538,5,Cabin air filter replaced; A/C evaporator spray applied.,00:19:43,03:24:00,3.16,0.07,4219.76,3668.6472827144066
2643,1538,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:11:28,02:32:00,3.23,0.04,4312.98,4999.018474640754
2644,1539,5,Engine bay wash and basic undercarriage inspection.,00:10:10,02:55:00,2.74,0.08,3654.88,3632.026532590458
2645,1539,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:09:29,02:08:00,2.35,0.08,3137.89,3055.3786421622563
2646,1540,5,Battery terminals cleaned and coated; voltage test passed.,00:13:08,01:54:00,1.58,0.07,2111.26,2264.6957945802264
2647,1540,5,Battery terminals cleaned and coated; voltage test passed.,00:13:57,01:19:00,1.57,0.04,2094.6,2772.0856752456207
2648,1541,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:15:54,01:26:00,1.20,0.04,1594.24,1828.2333305147683
2649,1541,5,Windshield wiper blades replaced; washer fluid topped up.,00:19:51,01:44:00,1.20,0.04,1603.87,1684.0134057592188
2650,1542,5,Engine bay wash and basic undercarriage inspection.,00:20:17,01:34:00,1.33,0.05,1772.61,1535.359845029382
2892,1663,5,Cabin air filter replaced; A/C evaporator spray applied.,00:12:20,02:33:00,2.94,0.09,3918.16,4195.593721191403
2166,1224,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:52:43,03:58:00,4.12,13.62,6181.37,7155.225637318628
2167,1225,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:55:24,04:17:00,3.85,15.94,5769.31,7162.054879225393
2168,1226,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:20:03,03:32:00,3.71,6.79,5565.3,6742.033052748788
2169,1227,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:00:57,02:44:00,3.71,14.92,5561.0,6611.783694271315
2170,1228,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",03:34:36,03:07:00,2.85,14.92,4275.41,4748.091181768865
2171,1229,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:26:33,06:04:00,5.00,13.13,7500.0,9046.372590092113
2172,1230,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:10:15,03:30:00,3.53,13.51,5299.83,6879.198860139556
2173,1231,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:56:10,03:58:00,3.16,21.84,4744.68,4543.436820406886
2174,1232,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:15:59,03:36:00,3.88,8.11,5816.93,5174.13508001419
2175,1233,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:38:08,05:31:00,4.68,13.14,7024.12,6657.94852937156
2176,1234,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:58:07,05:15:00,4.13,7.46,6198.35,6442.875871082598
2177,1235,1,Complete automatic transmission rebuild with torque converter replacement.,03:37:16,03:34:00,3.12,22.28,4678.56,5552.626992680714
2178,1236,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:47:50,04:19:00,3.66,12.46,5487.06,5211.14333486255
2179,1237,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:27:54,05:08:00,3.75,12.29,5629.09,5628.367116402331
2180,1238,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:44:58,03:29:00,4.07,17.34,6108.13,5784.7950179248155
2181,1239,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:33:25,04:51:00,3.71,18.38,5571.22,5596.0629098068
2182,1240,1,Complete automatic transmission rebuild with torque converter replacement.,04:28:02,04:17:00,4.31,15.97,6463.02,5841.008919191547
2183,1241,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:03:25,04:02:00,3.10,22.71,4653.1,5911.4370923555525
2184,1242,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:03:00,05:10:00,4.07,18.92,6104.64,6507.422902844919
2185,1243,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:19:08,02:59:00,3.18,16.84,4772.21,5793.9565826445705
2186,1244,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:44:42,05:11:00,4.01,22.01,6007.93,6339.503497119332
2187,1245,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:40:34,06:20:00,5.00,17.60,7500.0,9818.942485675721
2188,1246,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:54:28,03:26:00,3.01,7.12,4518.24,5564.737591240827
2189,1247,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:54:27,05:33:00,5.00,10.78,7500.0,7796.419282757213
2190,1248,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:23:28,06:22:00,5.00,6.73,7500.0,8371.717437688552
2191,1249,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:23:50,06:20:00,4.67,14.93,7003.27,7233.125046229355
2192,1250,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:24:24,03:35:00,3.86,11.14,5796.28,5960.256128745345
2193,1251,1,Complete automatic transmission rebuild with torque converter replacement.,03:01:01,05:26:00,4.09,16.03,6137.42,6736.800466917581
2194,1252,1,Complete automatic transmission rebuild with torque converter replacement.,03:28:14,06:03:00,4.62,22.54,6935.68,8071.733462679265
2686,1560,5,Cabin air filter replaced; A/C evaporator spray applied.,00:05:08,02:05:00,1.94,0.03,2587.95,3186.8953025762917
2687,1560,5,Cabin air filter replaced; A/C evaporator spray applied.,00:10:13,02:07:00,1.94,0.09,2580.8,2543.791347562333
2688,1561,5,Windshield wiper blades replaced; washer fluid topped up.,00:06:39,01:20:00,1.04,0.10,1388.66,1831.6710189447037
65,48,1,Work on Oil Change,01:07:21,03:44:00,2.87,1.18,4308.2,5075.240856325233
2195,1253,1,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:18:26,06:07:00,4.74,20.24,7109.59,7024.080024099397
2196,1254,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:28:12,03:03:00,2.91,7.64,4364.2,4491.233370320788
2197,1255,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:15:44,02:52:00,3.41,21.84,5118.44,6697.373171863631
2198,1256,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:23:36,02:50:00,3.40,16.15,5094.49,4477.63884507581
2199,1257,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:44:32,04:37:00,4.04,22.17,6052.82,7452.683680950927
2200,1258,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:27:15,03:49:00,3.01,19.11,4512.15,5147.350057366707
2201,1259,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:04:44,02:50:00,3.56,12.66,5347.22,4712.039242173623
2202,1260,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:00:11,03:06:00,3.00,21.11,4506.83,4589.7104840005395
2203,1261,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:08:25,05:32:00,4.21,19.96,6311.37,7275.014146483734
2204,1262,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:10:48,03:01:00,3.68,7.34,5524.51,7106.904709244484
2205,1263,1,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:18:34,07:06:00,4.93,18.26,7389.94,9447.786127388983
2206,1264,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:07:08,06:36:00,4.68,7.90,7026.15,7090.605552046524
2207,1265,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:52:54,05:43:00,4.33,13.67,6498.26,7734.2598227327335
2208,1266,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:51:37,03:35:00,3.75,18.73,5632.34,6290.729732182905
2209,1267,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:05:42,03:39:00,3.37,12.73,5052.42,6150.686586612483
2210,1268,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:37:38,03:46:00,3.17,11.70,4747.96,5963.60528553333
2211,1269,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:55:02,03:24:00,3.58,22.20,5376.86,6417.782293956106
2212,1270,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:02:47,06:14:00,5.00,10.24,7500.0,9805.859332375778
2213,1271,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:52:31,03:53:00,3.41,17.73,5111.58,6098.551937626727
2214,1272,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:55:49,04:25:00,3.24,17.84,4866.13,6636.123858321908
2215,1273,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:08:32,02:58:00,3.11,14.48,4663.42,4929.566722303074
2216,1274,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:44:19,02:48:00,3.27,11.01,4911.28,6103.280758920901
2217,1275,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:41:38,04:56:00,4.83,17.97,7249.85,8288.725131891082
2218,1276,1,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:33:35,05:04:00,4.54,23.46,6804.98,7203.692401365964
2219,1277,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:29:23,04:40:00,3.69,15.82,5541.23,5639.990448854812
2220,1278,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:36:42,06:22:00,4.84,11.24,7258.63,9215.272054376146
2221,1279,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:20:15,05:56:00,4.70,20.58,7053.43,6665.3257887235395
2222,1280,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:20:10,04:24:00,4.02,9.77,6026.94,5912.709465176635
2223,1281,1,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:30:10,04:34:00,4.16,18.94,6243.62,7968.658430907124
2224,1282,1,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:42:09,04:41:00,3.63,11.32,5440.36,5258.485017254141
2225,1283,1,Complete automatic transmission rebuild with torque converter replacement.,04:50:36,03:21:00,3.15,8.32,4721.41,4674.042895996478
