id,job_order_id,job_order_service_id,purchase_order_id,status,part_number,description,quantity,retail_unit_price,total_retail_amount,supplier_unit_cost,is_oem,tier
3682,799,2101,,received,,Shock Absorber,2,1750.00,3500.00,1225.00,false,replacement
3683,799,2101,,received,,Shock Mounting,2,900.00,1800.00,630.00,false,replacement
3684,800,2104,,received,,Tie Rod End,2,2150.00,4300.00,1505.00,true,original
3685,800,2104,,received,,Stabilizer Link,2,2250.00,4500.00,1575.00,true,original
3686,800,2104,,received,,Shock Absorber,2,3850.00,7700.00,2695.00,true,original
3687,800,2104,,received,,Shock Mounting,2,1800.00,3600.00,1260.00,true,original
3688,801,2107,,received,,Engine Oil,5,450.00,2250.00,315.00,false,standard
3689,801,2107,,received,,Air Filter,1,500.00,500.00,350.00,false,replacement
3690,801,2107,,received,,Cabin Filter,1,500.00,500.00,350.00,false,replacement
3691,801,2107,,received,,Fuel Filter,1,500.00,500.00,350.00,false,replacement
3692,802,2109,,received,,A/C Evaporator,1,7200.00,7200.00,5040.00,true,original
3693,802,2109,,received,,Cabin Filter,1,1300.00,1300.00,910.00,true,original
3694,802,2109,,received,,Freon (R134a),1,450.00,450.00,315.00,false,standard
3695,803,2112,,received,,Suspension Bushing,3,1300.00,3900.00,910.00,true,original
3696,803,2112,,received,,Stabilizer Link,2,1750.00,3500.00,1225.00,true,original
3697,803,2112,,received,,Shock Absorber,2,4950.00,9900.00,3465.00,true,original
3698,803,2112,,received,,Shock Mounting,2,1800.00,3600.00,1260.00,true,original
3699,804,2116,,received,,Suspension Bushing,3,650.00,1950.00,455.00,false,replacement
3700,804,2116,,received,,Tie Rod End,2,1000.00,2000.00,700.00,false,replacement
3701,804,2116,,received,,Stabilizer Link,2,1250.00,2500.00,875.00,false,replacement
3702,804,2116,,received,,Shock Absorber,2,2300.00,4600.00,1610.00,false,replacement
3703,804,2116,,received,,Shock Mounting,2,1050.00,2100.00,735.00,false,replacement
3704,805,2117,,received,,Clutch Disc,1,2900.00,2900.00,2030.00,false,replacement
3705,805,2117,,received,,Pressure Plate,1,3650.00,3650.00,2555.00,false,replacement
3706,805,2117,,received,,Release Bearing,1,1100.00,1100.00,770.00,false,replacement
3707,805,2117,,received,,RTV Silicone Gasket Maker,1,250.00,250.00,175.00,false,standard
3708,805,2117,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
3709,806,2119,,received,,Valve Cover Gasket,1,400.00,400.00,280.00,false,replacement
3710,806,2119,,received,,Crankshaft Oil Seal,1,1850.00,1850.00,1295.00,false,replacement
3711,806,2119,,received,,RTV Silicone Gasket Maker,1,250.00,250.00,175.00,false,standard
3712,806,2119,,received,,Drive / Fan Belt,1,2800.00,2800.00,1960.00,true,original
3713,806,2119,,received,,Oil Filter,1,700.00,700.00,490.00,true,original
3714,807,2121,,received,,A/C Evaporator,1,3700.00,3700.00,2590.00,false,replacement
3715,807,2121,,received,,Cabin Filter,1,800.00,800.00,560.00,false,replacement
3716,807,2121,,received,,Freon (R134a),2,550.00,1100.00,385.00,false,standard
3717,807,2121,,received,,Cabin Filter,1,450.00,450.00,315.00,false,replacement
3718,808,2123,,received,,Clutch Disc,1,2600.00,2600.00,1820.00,false,replacement
3719,808,2123,,received,,Pressure Plate,1,3400.00,3400.00,2380.00,false,replacement
3720,808,2123,,received,,Release Bearing,1,750.00,750.00,525.00,false,replacement
3721,808,2123,,received,,RTV Silicone Gasket Maker,1,250.00,250.00,175.00,false,standard
3722,808,2123,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
3723,809,2127,,received,,Tie Rod End,2,1200.00,2400.00,840.00,false,replacement
3724,809,2127,,received,,Stabilizer Link,2,1250.00,2500.00,875.00,false,replacement
3725,809,2127,,received,,Shock Absorber,2,2150.00,4300.00,1505.00,false,replacement
3726,809,2127,,received,,Shock Mounting,2,1000.00,2000.00,700.00,false,replacement
3727,810,2130,,received,,Valve Cover Gasket,1,1400.00,1400.00,980.00,true,original
3728,810,2130,,received,,Crankshaft Oil Seal,1,2200.00,2200.00,1540.00,true,original
3729,810,2130,,received,,RTV Silicone Gasket Maker,1,250.00,250.00,175.00,false,standard
3730,810,2130,,received,,Drive / Fan Belt,1,1750.00,1750.00,1225.00,false,replacement
3731,810,2130,,received,,Engine Oil,3,500.00,1500.00,350.00,false,standard
3732,810,2130,,received,,Oil Filter,1,750.00,750.00,525.00,true,original
3733,811,2133,,received,,Valve Cover Gasket,1,1400.00,1400.00,980.00,true,original
3734,811,2133,,received,,Crankshaft Oil Seal,1,2650.00,2650.00,1855.00,true,original
3735,811,2133,,received,,RTV Silicone Gasket Maker,1,200.00,200.00,140.00,false,standard
3736,811,2133,,received,,Drive / Fan Belt,1,3100.00,3100.00,2170.00,true,original
3737,811,2133,,received,,Engine Oil,5,500.00,2500.00,350.00,false,standard
3738,811,2133,,received,,Oil Filter,1,550.00,550.00,385.00,true,original
3739,812,2136,,received,,Valve Cover Gasket,1,550.00,550.00,385.00,false,replacement
3740,812,2136,,received,,Crankshaft Oil Seal,1,1550.00,1550.00,1085.00,false,replacement
3741,812,2136,,received,,RTV Silicone Gasket Maker,1,250.00,250.00,175.00,false,standard
3742,812,2136,,received,,Drive / Fan Belt,1,1750.00,1750.00,1225.00,false,replacement
3743,812,2136,,received,,Engine Oil,6,500.00,3000.00,350.00,false,standard
3744,812,2136,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
3745,813,2137,,received,,Clutch Disc,1,5800.00,5800.00,4060.00,true,original
3746,813,2137,,received,,Pressure Plate,1,4700.00,4700.00,3290.00,true,original
3747,813,2137,,received,,Release Bearing,1,1950.00,1950.00,1365.00,true,original
3748,813,2137,,received,,RTV Silicone Gasket Maker,1,250.00,250.00,175.00,false,standard
3749,813,2137,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
3750,814,2139,,received,,Brake Cleaner,2,300.00,600.00,210.00,false,standard
3751,814,2139,,received,,Brake Fluid,1,350.00,350.00,245.00,false,standard
3752,814,2139,,received,,Brake Shoe,1,1450.00,1450.00,1015.00,false,replacement
3753,815,2141,,received,,Brake Cleaner,1,200.00,200.00,140.00,false,standard
3754,815,2141,,received,,Brake Fluid,1,250.00,250.00,175.00,false,standard
3755,815,2141,,received,,Brake Pads,2,1450.00,2900.00,1015.00,false,replacement
3756,815,2141,,received,,Brake Shoe,1,1200.00,1200.00,840.00,false,replacement
3757,815,2141,,received,,Wheel Cylinder,1,950.00,950.00,665.00,false,replacement
3758,816,2144,,received,,Valve Cover Gasket,1,500.00,500.00,350.00,false,replacement
3759,816,2144,,received,,Crankshaft Oil Seal,1,2450.00,2450.00,1715.00,true,original
3760,816,2144,,received,,RTV Silicone Gasket Maker,1,250.00,250.00,175.00,false,standard
3761,816,2144,,received,,Drive / Fan Belt,1,1500.00,1500.00,1050.00,false,replacement
3762,816,2144,,received,,Oil Filter,1,300.00,300.00,210.00,false,replacement
3763,817,2146,,received,,Valve Cover Gasket,1,550.00,550.00,385.00,false,replacement
3764,817,2146,,received,,Crankshaft Oil Seal,1,1400.00,1400.00,980.00,false,replacement
3765,817,2146,,received,,RTV Silicone Gasket Maker,1,250.00,250.00,175.00,false,standard
3766,817,2146,,received,,Drive / Fan Belt,1,1950.00,1950.00,1365.00,false,replacement
3767,817,2146,,received,,Engine Oil,5,500.00,2500.00,350.00,false,standard
3768,817,2146,,received,,Oil Filter,1,400.00,400.00,280.00,false,replacement
3769,818,2148,,received,,Clutch Disc,1,3000.00,3000.00,2100.00,false,replacement
3770,818,2148,,received,,Release Bearing,1,1800.00,1800.00,1260.00,true,original
3771,818,2148,,received,,RTV Silicone Gasket Maker,1,200.00,200.00,140.00,false,standard
3772,818,2148,,received,,Brake Cleaner,1,300.00,300.00,210.00,false,standard
3773,819,2150,,received,,Oil Filter,1,250.00,250.00,175.00,false,replacement
3774,819,2150,,received,,Air Filter,1,700.00,700.00,490.00,false,replacement
3775,819,2150,,received,,Cabin Filter,1,1100.00,1100.00,770.00,true,original
3776,819,2150,,received,,Fuel Filter,1,700.00,700.00,490.00,false,replacement
3777,820,2152,,received,,Oil Filter,1,300.00,300.00,210.00,false,replacement
3778,820,2152,,received,,Air Filter,1,1900.00,1900.00,1330.00,true,original
3779,820,2152,,received,,Cabin Filter,1,1350.00,1350.00,945.00,true,original
3780,820,2152,,received,,Fuel Filter,1,1950.00,1950.00,1365.00,true,original
3781,821,2154,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
3782,821,2154,,received,,Brake Fluid,1,300.00,300.00,210.00,false,standard
3783,821,2154,,received,,Brake Pads,1,1250.00,1250.00,875.00,false,replacement
3784,821,2154,,received,,Wheel Cylinder,2,1000.00,2000.00,700.00,false,replacement
3785,822,2156,,received,,Brake Cleaner,1,300.00,300.00,210.00,false,standard
3786,822,2156,,received,,Brake Fluid,1,300.00,300.00,210.00,false,standard
3787,822,2156,,received,,Brake Pads,1,1650.00,1650.00,1155.00,false,replacement
3788,822,2156,,received,,Brake Shoe,1,1250.00,1250.00,875.00,false,replacement
3789,822,2156,,received,,Wheel Cylinder,2,1050.00,2100.00,735.00,false,replacement
3790,823,2158,,received,,Brake Cleaner,2,250.00,500.00,175.00,false,standard
3791,823,2158,,received,,Brake Fluid,1,300.00,300.00,210.00,false,standard
3792,823,2158,,received,,Brake Shoe,1,1350.00,1350.00,945.00,false,replacement
3793,823,2158,,received,,Wheel Cylinder,1,1800.00,1800.00,1260.00,true,original
3794,824,2159,,received,,A/C Evaporator,1,8700.00,8700.00,6090.00,true,original
3795,824,2159,,received,,Freon (R134a),1,450.00,450.00,315.00,false,standard
3796,825,2160,,received,,Overhauling Gasket Set,1,7600.00,7600.00,5320.00,true,original
3797,825,2160,,received,,Spark Plug,4,300.00,1200.00,210.00,false,replacement
3798,825,2160,,received,,Engine Coolant,4,400.00,1600.00,280.00,false,standard
3799,825,2160,,received,,Engine Oil,6,450.00,2700.00,315.00,false,standard
3800,825,2160,,received,,Oil Filter,1,900.00,900.00,630.00,true,original
3801,825,2160,,received,,RTV Silicone Gasket Maker,2,200.00,400.00,140.00,false,standard
3802,826,2162,,received,,Engine Oil,3,450.00,1350.00,315.00,false,standard
3803,826,2162,,received,,Oil Filter,1,400.00,400.00,280.00,false,replacement
3804,826,2162,,received,,Cabin Filter,1,500.00,500.00,350.00,false,replacement
3805,826,2162,,received,,Fuel Filter,1,650.00,650.00,455.00,false,replacement
3806,827,2165,,received,,Suspension Bushing,3,1250.00,3750.00,875.00,true,original
3807,827,2165,,received,,Tie Rod End,2,2000.00,4000.00,1400.00,true,original
3808,827,2165,,received,,Stabilizer Link,2,2150.00,4300.00,1505.00,true,original
3809,827,2165,,received,,Shock Absorber,2,4550.00,9100.00,3185.00,true,original
3810,827,2165,,received,,Shock Mounting,2,2100.00,4200.00,1470.00,true,original
3811,828,2168,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
3812,828,2168,,received,,Brake Fluid,1,300.00,300.00,210.00,false,standard
3813,828,2168,,received,,Brake Shoe,1,1250.00,1250.00,875.00,false,replacement
3814,828,2168,,received,,Wheel Cylinder,1,900.00,900.00,630.00,false,replacement
3815,829,2171,,received,,Suspension Bushing,3,700.00,2100.00,490.00,false,replacement
3816,829,2171,,received,,Tie Rod End,2,1050.00,2100.00,735.00,false,replacement
3817,829,2171,,received,,Stabilizer Link,2,1250.00,2500.00,875.00,false,replacement
3818,829,2171,,received,,Shock Absorber,2,1900.00,3800.00,1330.00,false,replacement
3819,829,2171,,received,,Shock Mounting,2,1100.00,2200.00,770.00,false,replacement
3820,830,2173,,received,,A/C Evaporator,1,9400.00,9400.00,6580.00,true,original
3821,830,2173,,received,,Cabin Filter,1,1600.00,1600.00,1120.00,true,original
3822,831,2176,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
3823,831,2176,,received,,Air Filter,1,550.00,550.00,385.00,false,replacement
3824,831,2176,,received,,Cabin Filter,1,450.00,450.00,315.00,false,replacement
3825,832,2178,,received,,Valve Cover Gasket,1,550.00,550.00,385.00,false,replacement
3826,832,2178,,received,,Crankshaft Oil Seal,1,1750.00,1750.00,1225.00,false,replacement
3827,832,2178,,received,,RTV Silicone Gasket Maker,1,300.00,300.00,210.00,false,standard
3828,832,2178,,received,,Drive / Fan Belt,1,1550.00,1550.00,1085.00,false,replacement
3829,832,2178,,received,,Engine Oil,4,400.00,1600.00,280.00,false,standard
3830,832,2178,,received,,Oil Filter,1,250.00,250.00,175.00,false,replacement
3831,833,2180,,received,,Engine Oil,7,450.00,3150.00,315.00,false,standard
3832,833,2180,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
3833,833,2180,,received,,Air Filter,1,650.00,650.00,455.00,false,replacement
3834,833,2180,,received,,Cabin Filter,1,450.00,450.00,315.00,false,replacement
3835,833,2180,,received,,Fuel Filter,1,550.00,550.00,385.00,false,replacement
3836,834,2182,,received,,Engine Oil,3,500.00,1500.00,350.00,false,standard
3837,834,2182,,received,,Oil Filter,1,300.00,300.00,210.00,false,replacement
3838,834,2182,,received,,Air Filter,1,750.00,750.00,525.00,false,replacement
3839,834,2182,,received,,Cabin Filter,1,450.00,450.00,315.00,false,replacement
3840,834,2182,,received,,Fuel Filter,1,1800.00,1800.00,1260.00,true,original
3841,835,2185,,received,,Brake Cleaner,1,200.00,200.00,140.00,false,standard
3842,835,2185,,received,,Brake Pads,2,3050.00,6100.00,2135.00,true,original
3843,835,2185,,received,,Brake Shoe,1,2550.00,2550.00,1785.00,true,original
3844,835,2185,,received,,Wheel Cylinder,1,1800.00,1800.00,1260.00,true,original
3845,836,2187,,received,,Engine Oil,6,500.00,3000.00,350.00,false,standard
3846,836,2187,,received,,Oil Filter,1,700.00,700.00,490.00,true,original
3847,836,2187,,received,,Cabin Filter,1,1300.00,1300.00,910.00,true,original
3848,836,2187,,received,,Fuel Filter,1,1950.00,1950.00,1365.00,true,original
3849,837,2190,,received,,Valve Cover Gasket,1,700.00,700.00,490.00,false,replacement
3850,837,2190,,received,,Crankshaft Oil Seal,1,1600.00,1600.00,1120.00,false,replacement
3851,837,2190,,received,,RTV Silicone Gasket Maker,1,200.00,200.00,140.00,false,standard
3852,837,2190,,received,,Drive / Fan Belt,1,1950.00,1950.00,1365.00,false,replacement
3853,837,2190,,received,,Engine Oil,5,450.00,2250.00,315.00,false,standard
3854,837,2190,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
3855,838,2193,,received,,Suspension Bushing,2,750.00,1500.00,525.00,false,replacement
3856,838,2193,,received,,Tie Rod End,2,1250.00,2500.00,875.00,false,replacement
3857,838,2193,,received,,Stabilizer Link,2,1100.00,2200.00,770.00,false,replacement
3858,838,2193,,received,,Shock Absorber,2,2100.00,4200.00,1470.00,false,replacement
3859,839,2196,,received,,Engine Oil,4,400.00,1600.00,280.00,false,standard
3860,839,2196,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
3861,839,2196,,received,,Air Filter,1,2200.00,2200.00,1540.00,true,original
3862,839,2196,,received,,Cabin Filter,1,450.00,450.00,315.00,false,replacement
3863,839,2196,,received,,Fuel Filter,1,600.00,600.00,420.00,false,replacement
3864,840,2197,,received,,Overhauling Gasket Set,1,7150.00,7150.00,5005.00,true,original
3865,840,2197,,received,,Valve Cover Gasket,1,1350.00,1350.00,945.00,true,original
3866,840,2197,,received,,Crankshaft Oil Seal,1,2100.00,2100.00,1470.00,true,original
3867,840,2197,,received,,Spark Plug,4,750.00,3000.00,525.00,true,original
3868,840,2197,,received,,Engine Coolant,4,350.00,1400.00,245.00,false,standard
3869,840,2197,,received,,Engine Oil,5,450.00,2250.00,315.00,false,standard
3870,840,2197,,received,,Oil Filter,1,650.00,650.00,455.00,true,original
3871,840,2197,,received,,RTV Silicone Gasket Maker,2,200.00,400.00,140.00,false,standard
3872,841,2199,,received,,Engine Oil,7,500.00,3500.00,350.00,false,standard
3873,841,2199,,received,,Fuel Filter,1,650.00,650.00,455.00,false,replacement
3874,842,2200,,received,,A/C Evaporator,1,3950.00,3950.00,2765.00,false,replacement
3875,842,2200,,received,,Cabin Filter,1,1550.00,1550.00,1085.00,true,original
3876,842,2200,,received,,Cabin Filter,1,1300.00,1300.00,910.00,true,original
3877,843,2203,,received,,Engine Oil,5,450.00,2250.00,315.00,false,standard
3878,843,2203,,received,,Oil Filter,1,650.00,650.00,455.00,true,original
3879,843,2203,,received,,Air Filter,1,2450.00,2450.00,1715.00,true,original
3880,843,2203,,received,,Cabin Filter,1,1050.00,1050.00,735.00,true,original
3881,843,2203,,received,,Fuel Filter,1,1950.00,1950.00,1365.00,true,original
3882,844,2206,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
3883,844,2206,,received,,Brake Fluid,1,250.00,250.00,175.00,false,standard
3884,844,2206,,received,,Brake Pads,1,1700.00,1700.00,1190.00,false,replacement
3885,844,2206,,received,,Brake Shoe,1,1350.00,1350.00,945.00,false,replacement
3886,844,2206,,received,,Wheel Cylinder,1,1750.00,1750.00,1225.00,true,original
3887,845,2208,,received,,Clutch Disc,1,3000.00,3000.00,2100.00,false,replacement
3888,845,2208,,received,,Pressure Plate,1,3650.00,3650.00,2555.00,false,replacement
3889,845,2208,,received,,Release Bearing,1,900.00,900.00,630.00,false,replacement
3890,845,2208,,received,,RTV Silicone Gasket Maker,1,250.00,250.00,175.00,false,standard
3891,845,2208,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
3892,846,2213,,received,,Engine Oil,3,450.00,1350.00,315.00,false,standard
3893,846,2213,,received,,Oil Filter,1,650.00,650.00,455.00,true,original
3894,846,2213,,received,,Air Filter,1,2400.00,2400.00,1680.00,true,original
3895,846,2213,,received,,Cabin Filter,1,1000.00,1000.00,700.00,true,original
3896,846,2213,,received,,Fuel Filter,1,1850.00,1850.00,1295.00,true,original
3897,847,2216,,received,,Suspension Bushing,2,1050.00,2100.00,735.00,true,original
3898,847,2216,,received,,Tie Rod End,2,2000.00,4000.00,1400.00,true,original
3899,847,2216,,received,,Stabilizer Link,2,2000.00,4000.00,1400.00,true,original
3900,847,2216,,received,,Shock Absorber,2,4150.00,8300.00,2905.00,true,original
3901,847,2216,,received,,Shock Mounting,2,1850.00,3700.00,1295.00,true,original
3902,848,2218,,received,,Engine Oil,4,450.00,1800.00,315.00,false,standard
3903,848,2218,,received,,Oil Filter,1,700.00,700.00,490.00,true,original
3904,848,2218,,received,,Air Filter,1,700.00,700.00,490.00,false,replacement
3905,848,2218,,received,,Cabin Filter,1,450.00,450.00,315.00,false,replacement
3906,848,2218,,received,,Fuel Filter,1,750.00,750.00,525.00,false,replacement
3907,849,2220,,received,,Engine Oil,4,450.00,1800.00,315.00,false,standard
3908,849,2220,,received,,Oil Filter,1,700.00,700.00,490.00,true,original
3909,849,2220,,received,,Air Filter,1,2050.00,2050.00,1435.00,true,original
3910,849,2220,,received,,Cabin Filter,1,1250.00,1250.00,875.00,true,original
3911,849,2220,,received,,Fuel Filter,1,1650.00,1650.00,1155.00,true,original
3912,850,2222,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
3913,850,2222,,received,,Brake Fluid,1,300.00,300.00,210.00,false,standard
3914,850,2222,,received,,Brake Pads,1,1450.00,1450.00,1015.00,false,replacement
3915,850,2222,,received,,Brake Shoe,1,1300.00,1300.00,910.00,false,replacement
3916,850,2222,,received,,Wheel Cylinder,2,2000.00,4000.00,1400.00,true,original
3917,851,2225,,received,,Valve Cover Gasket,1,450.00,450.00,315.00,false,replacement
3918,851,2225,,received,,Crankshaft Oil Seal,1,1600.00,1600.00,1120.00,false,replacement
3919,851,2225,,received,,RTV Silicone Gasket Maker,1,250.00,250.00,175.00,false,standard
3920,851,2225,,received,,Drive / Fan Belt,1,1900.00,1900.00,1330.00,false,replacement
3921,851,2225,,received,,Engine Oil,5,400.00,2000.00,280.00,false,standard
3922,851,2225,,received,,Oil Filter,1,400.00,400.00,280.00,false,replacement
3923,852,2227,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
3924,852,2227,,received,,Air Filter,1,2150.00,2150.00,1505.00,true,original
3925,852,2227,,received,,Cabin Filter,1,550.00,550.00,385.00,false,replacement
3926,852,2227,,received,,Fuel Filter,1,1750.00,1750.00,1225.00,true,original
3927,853,2228,,received,,Overhauling Gasket Set,1,5300.00,5300.00,3710.00,true,original
3928,853,2228,,received,,Valve Cover Gasket,1,1600.00,1600.00,1120.00,true,original
3929,853,2228,,received,,Crankshaft Oil Seal,1,2700.00,2700.00,1890.00,true,original
3930,853,2228,,received,,Spark Plug,4,550.00,2200.00,385.00,true,original
3931,853,2228,,received,,Engine Oil,5,500.00,2500.00,350.00,false,standard
3932,853,2228,,received,,Oil Filter,1,800.00,800.00,560.00,true,original
3933,853,2228,,received,,RTV Silicone Gasket Maker,2,250.00,500.00,175.00,false,standard
3934,854,2230,,received,,Engine Oil,7,400.00,2800.00,280.00,false,standard
3935,854,2230,,received,,Oil Filter,1,700.00,700.00,490.00,true,original
3936,854,2230,,received,,Air Filter,1,2050.00,2050.00,1435.00,true,original
3937,854,2230,,received,,Cabin Filter,1,1300.00,1300.00,910.00,true,original
3938,854,2230,,received,,Fuel Filter,1,1450.00,1450.00,1015.00,true,original
3939,855,2231,,received,,Clutch Disc,1,2850.00,2850.00,1995.00,false,replacement
3940,855,2231,,received,,Pressure Plate,1,3750.00,3750.00,2625.00,false,replacement
3941,855,2231,,received,,Release Bearing,1,1050.00,1050.00,735.00,false,replacement
3942,855,2231,,received,,RTV Silicone Gasket Maker,1,200.00,200.00,140.00,false,standard
3943,855,2231,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
3944,856,2234,,received,,Brake Shoe,1,1100.00,1100.00,770.00,false,replacement
3945,857,2235,,received,,Overhauling Gasket Set,1,5950.00,5950.00,4165.00,true,original
3946,857,2235,,received,,Valve Cover Gasket,1,1300.00,1300.00,910.00,true,original
3947,857,2235,,received,,Crankshaft Oil Seal,1,2750.00,2750.00,1925.00,true,original
3948,857,2235,,received,,Spark Plug,4,400.00,1600.00,280.00,false,replacement
3949,857,2235,,received,,RTV Silicone Gasket Maker,2,300.00,600.00,210.00,false,standard
3950,858,2236,,received,,A/C Evaporator,1,4350.00,4350.00,3045.00,false,replacement
3951,858,2236,,received,,Cabin Filter,1,750.00,750.00,525.00,false,replacement
3952,858,2236,,received,,Freon (R134a),1,450.00,450.00,315.00,false,standard
3953,858,2236,,received,,Cabin Filter,1,500.00,500.00,350.00,false,replacement
3954,859,2237,,received,,A/C Evaporator,1,8700.00,8700.00,6090.00,true,original
3955,859,2237,,received,,Freon (R134a),1,450.00,450.00,315.00,false,standard
3956,859,2237,,received,,Cabin Filter,1,1250.00,1250.00,875.00,true,original
3957,860,2239,,received,,Overhauling Gasket Set,1,3550.00,3550.00,2485.00,false,replacement
3958,860,2239,,received,,Valve Cover Gasket,1,600.00,600.00,420.00,false,replacement
3959,860,2239,,received,,Crankshaft Oil Seal,1,1450.00,1450.00,1015.00,false,replacement
3960,860,2239,,received,,Spark Plug,4,350.00,1400.00,245.00,false,replacement
3961,860,2239,,received,,Engine Coolant,2,400.00,800.00,280.00,false,standard
3962,860,2239,,received,,Engine Oil,6,450.00,2700.00,315.00,false,standard
3963,860,2239,,received,,RTV Silicone Gasket Maker,2,250.00,500.00,175.00,false,standard
3964,861,2240,,received,,A/C Evaporator,1,7750.00,7750.00,5425.00,true,original
3965,861,2240,,received,,Cabin Filter,1,1050.00,1050.00,735.00,false,replacement
3966,861,2240,,received,,Freon (R134a),1,500.00,500.00,350.00,false,standard
3967,861,2240,,received,,Cabin Filter,1,450.00,450.00,315.00,false,replacement
3968,862,2242,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
3969,862,2242,,received,,Brake Fluid,1,300.00,300.00,210.00,false,standard
3970,862,2242,,received,,Brake Pads,1,1300.00,1300.00,910.00,false,replacement
3971,862,2242,,received,,Brake Shoe,1,1200.00,1200.00,840.00,false,replacement
3972,862,2242,,received,,Wheel Cylinder,2,850.00,1700.00,595.00,false,replacement
3973,863,2246,,received,,Suspension Bushing,3,1150.00,3450.00,805.00,true,original
3974,863,2246,,received,,Tie Rod End,2,1150.00,2300.00,805.00,false,replacement
3975,863,2246,,received,,Shock Mounting,2,1000.00,2000.00,700.00,false,replacement
3976,864,2248,,received,,Brake Cleaner,2,250.00,500.00,175.00,false,standard
3977,864,2248,,received,,Brake Fluid,1,350.00,350.00,245.00,false,standard
3978,864,2248,,received,,Brake Pads,2,1450.00,2900.00,1015.00,false,replacement
3979,864,2248,,received,,Brake Shoe,1,1150.00,1150.00,805.00,false,replacement
3980,864,2248,,received,,Wheel Cylinder,2,900.00,1800.00,630.00,false,replacement
3981,865,2251,,received,,Tie Rod End,2,2450.00,4900.00,1715.00,true,original
3982,865,2251,,received,,Shock Absorber,2,4150.00,8300.00,2905.00,true,original
3983,865,2251,,received,,Shock Mounting,2,2200.00,4400.00,1540.00,true,original
3984,866,2252,,received,,A/C Evaporator,1,7800.00,7800.00,5460.00,true,original
3985,866,2252,,received,,Cabin Filter,1,1500.00,1500.00,1050.00,true,original
3986,866,2252,,received,,Freon (R134a),2,550.00,1100.00,385.00,false,standard
3987,866,2252,,received,,Cabin Filter,1,1250.00,1250.00,875.00,true,original
3988,867,2253,,received,,Freon (R134a),1,500.00,500.00,350.00,false,standard
3989,867,2253,,received,,Cabin Filter,1,1150.00,1150.00,805.00,true,original
3990,868,2256,,received,,Suspension Bushing,2,650.00,1300.00,455.00,false,replacement
3991,868,2256,,received,,Tie Rod End,2,1150.00,2300.00,805.00,false,replacement
3992,868,2256,,received,,Stabilizer Link,2,1300.00,2600.00,910.00,false,replacement
3993,868,2256,,received,,Shock Absorber,2,2150.00,4300.00,1505.00,false,replacement
3994,868,2256,,received,,Shock Mounting,2,1150.00,2300.00,805.00,false,replacement
3995,869,2257,,received,,A/C Evaporator,1,4400.00,4400.00,3080.00,false,replacement
3996,869,2257,,received,,Cabin Filter,1,850.00,850.00,595.00,false,replacement
3997,869,2257,,received,,Freon (R134a),1,450.00,450.00,315.00,false,standard
3998,869,2257,,received,,Cabin Filter,1,500.00,500.00,350.00,false,replacement
3999,870,2258,,received,,Clutch Disc,1,5550.00,5550.00,3885.00,true,original
4000,870,2258,,received,,Release Bearing,1,1000.00,1000.00,700.00,false,replacement
4001,870,2258,,received,,RTV Silicone Gasket Maker,1,250.00,250.00,175.00,false,standard
4002,870,2258,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
4003,871,2260,,received,,Brake Pads,1,1600.00,1600.00,1120.00,false,replacement
4004,871,2260,,received,,Wheel Cylinder,2,1100.00,2200.00,770.00,false,replacement
4005,872,2263,,received,,RTV Silicone Gasket Maker,1,250.00,250.00,175.00,false,standard
4006,872,2263,,received,,Drive / Fan Belt,1,3400.00,3400.00,2380.00,true,original
4007,872,2263,,received,,Oil Filter,1,800.00,800.00,560.00,true,original
4008,873,2265,,received,,Brake Cleaner,1,300.00,300.00,210.00,false,standard
4009,873,2265,,received,,Brake Fluid,1,250.00,250.00,175.00,false,standard
4010,873,2265,,received,,Brake Pads,2,1400.00,2800.00,980.00,false,replacement
4011,873,2265,,received,,Brake Shoe,1,1200.00,1200.00,840.00,false,replacement
4012,873,2265,,received,,Wheel Cylinder,2,1050.00,2100.00,735.00,false,replacement
4013,874,2267,,received,,Engine Oil,6,500.00,3000.00,350.00,false,standard
4014,874,2267,,received,,Oil Filter,1,850.00,850.00,595.00,true,original
4015,874,2267,,received,,Air Filter,1,500.00,500.00,350.00,false,replacement
4016,874,2267,,received,,Cabin Filter,1,1250.00,1250.00,875.00,true,original
4017,875,2268,,received,,A/C Evaporator,1,4800.00,4800.00,3360.00,false,replacement
