id,job_order_id,service_id,description_of_work,estimated_duration,actual_duration,estimated_hours,actual_hours,estimated_amount,actual_amount
1937,727,15,Replace Brake Shoes,01:00:00,01:10:48,1.00,1.18,800,800
1938,728,1,Change Oil,00:45:00,00:42:00,0.75,0.70,550,550
1939,728,58,General Mechanical Inspection & Check-Up,00:30:00,00:37:12,0.50,0.62,500,500
1940,728,18,Wheel Alignment,01:00:00,01:08:24,1.00,1.14,900,900
1941,729,22,Replace Suspension Bushing,02:30:00,03:01:48,2.50,3.03,1700,1700
1942,729,23,Replace Tie Rod End,01:00:00,01:02:24,1.00,1.04,1050,1050
1943,729,18,Wheel Alignment,01:00:00,01:08:24,1.00,1.14,950,950
1944,730,22,Replace Suspension Bushing,02:30:00,02:17:24,2.50,2.29,2450,2450
1945,730,23,Replace Tie Rod End,01:00:00,01:00:00,1.00,1.00,1050,1050
1946,730,18,Wheel Alignment,01:00:00,01:11:24,1.00,1.19,900,900
1947,730,21,Replace Shock Absorbers,02:00:00,01:52:48,2.00,1.88,2000,2000
1948,731,51,Replace Valve Cover Gasket,01:45:00,01:31:12,1.75,1.52,1050,1050
1949,731,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:10:48,1.00,1.18,750,750
1950,732,22,Replace Suspension Bushing,02:30:00,02:47:24,2.50,2.79,1700,1700
1951,732,23,Replace Tie Rod End,01:00:00,01:10:48,1.00,1.18,1450,1450
1952,732,18,Wheel Alignment,01:00:00,01:04:48,1.00,1.08,900,900
1953,732,21,Replace Shock Absorbers,02:00:00,02:22:12,2.00,2.37,1850,1850
1954,733,13,Brake Service & Cleaning,01:15:00,01:31:48,1.25,1.53,650,650
1955,733,15,Replace Brake Shoes,01:00:00,00:52:12,1.00,0.87,750,750
1956,733,18,Wheel Alignment,01:00:00,01:03:00,1.00,1.05,1050,1050
1957,734,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:29:24,3.00,3.49,2500,2500
1958,734,58,General Mechanical Inspection & Check-Up,00:30:00,00:37:12,0.50,0.62,650,650
1959,735,36,Down Clutch / Pulldown Transmission,04:30:00,04:28:48,4.50,4.48,3050,3050
1960,736,13,Brake Service & Cleaning,01:15:00,01:31:12,1.25,1.52,650,650
1961,736,15,Replace Brake Shoes,01:00:00,01:07:48,1.00,1.13,1100,1100
1962,737,13,Brake Service & Cleaning,01:15:00,01:12:00,1.25,1.20,1000,1000
1963,737,15,Replace Brake Shoes,01:00:00,01:04:12,1.00,1.07,750,750
1964,738,1,Change Oil,00:45:00,00:46:12,0.75,0.77,750,750
1965,738,58,General Mechanical Inspection & Check-Up,00:30:00,00:28:48,0.50,0.48,600,600
1966,739,1,Change Oil,00:45:00,00:49:48,0.75,0.83,650,650
1967,739,58,General Mechanical Inspection & Check-Up,00:30:00,00:31:48,0.50,0.53,600,600
1968,739,3,Replace Fuel Filter,00:45:00,00:38:24,0.75,0.64,550,550
1969,739,4,Replace Air Filter,00:15:00,00:13:48,0.25,0.23,550,550
1970,739,5,Replace Cabin Filter,00:15:00,00:16:48,0.25,0.28,200,200
1971,740,13,Brake Service & Cleaning,01:15:00,01:09:36,1.25,1.16,1050,1050
1972,740,15,Replace Brake Shoes,01:00:00,01:04:48,1.00,1.08,600,600
1973,740,16,Rotor Disc Refacing / Resurfacing,02:00:00,02:21:36,2.00,2.36,3750,3750
1974,741,1,Change Oil,00:45:00,00:45:36,0.75,0.76,750,750
1975,741,58,General Mechanical Inspection & Check-Up,00:30:00,00:33:00,0.50,0.55,550,550
1976,742,13,Brake Service & Cleaning,01:15:00,01:13:48,1.25,1.23,750,750
1977,742,14,Replace Brake Pads,01:00:00,01:00:36,1.00,1.01,900,900
1978,743,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:09:36,3.00,3.16,2400,2400
1979,744,51,Replace Valve Cover Gasket,01:45:00,01:44:24,1.75,1.74,1100,1100
1980,744,48,Replace Fan Belt / Serpentine Belt,01:00:00,00:54:36,1.00,0.91,900,900
1981,744,1,Change Oil,00:45:00,00:42:36,0.75,0.71,850,850
1982,745,13,Brake Service & Cleaning,01:15:00,01:21:36,1.25,1.36,850,850
1983,745,15,Replace Brake Shoes,01:00:00,01:01:48,1.00,1.03,850,850
1984,746,13,Brake Service & Cleaning,01:15:00,01:08:24,1.25,1.14,850,850
1985,746,15,Replace Brake Shoes,01:00:00,01:14:24,1.00,1.24,750,750
1986,747,1,Change Oil,00:45:00,00:53:24,0.75,0.89,550,550
1987,747,58,General Mechanical Inspection & Check-Up,00:30:00,00:33:00,0.50,0.55,750,750
1988,748,1,Change Oil,00:45:00,00:51:36,0.75,0.86,650,650
1989,748,58,General Mechanical Inspection & Check-Up,00:30:00,00:27:00,0.50,0.45,600,600
1990,749,1,Change Oil,00:45:00,00:54:36,0.75,0.91,450,450
1991,749,58,General Mechanical Inspection & Check-Up,00:30:00,00:35:24,0.50,0.59,500,500
1992,750,22,Replace Suspension Bushing,02:30:00,02:25:12,2.50,2.42,1000,1000
1993,750,23,Replace Tie Rod End,01:00:00,01:02:24,1.00,1.04,800,800
1994,750,18,Wheel Alignment,01:00:00,00:58:48,1.00,0.98,900,900
1995,751,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:14:24,3.00,3.24,2850,2850
1996,752,53,Top Overhaul,14:00:00,14:41:24,14.00,14.69,15700,15700
1997,753,13,Brake Service & Cleaning,01:15:00,01:04:48,1.25,1.08,800,800
1998,753,15,Replace Brake Shoes,01:00:00,01:07:48,1.00,1.13,900,900
1999,754,1,Change Oil,00:45:00,00:46:48,0.75,0.78,700,700
2000,754,58,General Mechanical Inspection & Check-Up,00:30:00,00:37:12,0.50,0.62,600,600
2001,755,36,Down Clutch / Pulldown Transmission,04:30:00,05:26:24,4.50,5.44,3050,3050
2002,755,2,Change ATF / Transmission Fluid,00:45:00,00:48:00,0.75,0.80,850,850
2003,756,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:19:12,3.00,3.32,2500,2500
2004,757,13,Brake Service & Cleaning,01:15:00,01:03:36,1.25,1.06,750,750
2005,757,14,Replace Brake Pads,01:00:00,00:54:36,1.00,0.91,850,850
2006,758,1,Change Oil,00:45:00,00:50:24,0.75,0.84,650,650
2007,758,58,General Mechanical Inspection & Check-Up,00:30:00,00:32:24,0.50,0.54,550,550
2008,759,36,Down Clutch / Pulldown Transmission,04:30:00,03:57:36,4.50,3.96,4300,4300
2009,760,13,Brake Service & Cleaning,01:15:00,01:32:24,1.25,1.54,700,700
2010,760,15,Replace Brake Shoes,01:00:00,00:55:12,1.00,0.92,750,750
2011,761,1,Change Oil,00:45:00,00:39:00,0.75,0.65,750,750
2012,761,58,General Mechanical Inspection & Check-Up,00:30:00,00:30:00,0.50,0.50,600,600
2013,761,18,Wheel Alignment,01:00:00,01:03:36,1.00,1.06,950,950
2014,762,36,Down Clutch / Pulldown Transmission,04:30:00,05:19:12,4.50,5.32,3750,3750
2015,763,1,Change Oil,00:45:00,00:50:24,0.75,0.84,600,600
2016,763,58,General Mechanical Inspection & Check-Up,00:30:00,00:27:36,0.50,0.46,550,550
2017,764,13,Brake Service & Cleaning,01:15:00,01:28:12,1.25,1.47,650,650
2018,764,14,Replace Brake Pads,01:00:00,01:03:36,1.00,1.06,550,550
2019,765,1,Change Oil,00:45:00,00:48:36,0.75,0.81,800,800
2020,765,58,General Mechanical Inspection & Check-Up,00:30:00,00:27:36,0.50,0.46,650,650
2021,766,53,Top Overhaul,14:00:00,14:42:36,14.00,14.71,14800,14800
2022,767,51,Replace Valve Cover Gasket,01:45:00,01:56:24,1.75,1.94,1200,1200
2023,767,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:04:48,1.00,1.08,800,800
2024,768,1,Change Oil,00:45:00,00:46:48,0.75,0.78,550,550
2025,768,58,General Mechanical Inspection & Check-Up,00:30:00,00:33:00,0.50,0.55,550,550
2026,769,22,Replace Suspension Bushing,02:30:00,02:38:24,2.50,2.64,2250,2250
2027,769,23,Replace Tie Rod End,01:00:00,00:54:36,1.00,0.91,750,750
2028,769,18,Wheel Alignment,01:00:00,00:56:24,1.00,0.94,900,900
2029,770,37,Air Conditioning Cleaning & Freon Charge,03:00:00,02:43:48,3.00,2.73,2650,2650
2030,771,51,Replace Valve Cover Gasket,01:45:00,01:55:48,1.75,1.93,1400,1400
2031,771,48,Replace Fan Belt / Serpentine Belt,01:00:00,00:52:12,1.00,0.87,800,800
2032,771,1,Change Oil,00:45:00,00:46:12,0.75,0.77,500,500
2033,772,1,Change Oil,00:45:00,00:39:00,0.75,0.65,700,700
2034,772,58,General Mechanical Inspection & Check-Up,00:30:00,00:31:12,0.50,0.52,700,700
2035,772,18,Wheel Alignment,01:00:00,01:10:48,1.00,1.18,1150,1150
2036,773,22,Replace Suspension Bushing,02:30:00,02:35:24,2.50,2.59,1850,1850
2037,773,23,Replace Tie Rod End,01:00:00,01:10:12,1.00,1.17,1100,1100
2038,773,18,Wheel Alignment,01:00:00,01:12:00,1.00,1.20,1200,1200
2039,773,21,Replace Shock Absorbers,02:00:00,02:16:48,2.00,2.28,1200,1200
2040,774,1,Change Oil,00:45:00,00:46:48,0.75,0.78,800,800
2041,774,58,General Mechanical Inspection & Check-Up,00:30:00,00:33:36,0.50,0.56,450,450
2042,775,1,Change Oil,00:45:00,00:48:36,0.75,0.81,700,700
2043,775,58,General Mechanical Inspection & Check-Up,00:30:00,00:28:48,0.50,0.48,550,550
2044,776,53,Top Overhaul,14:00:00,12:12:00,14.00,12.20,10450,10450
2045,777,53,Top Overhaul,14:00:00,16:58:12,14.00,16.97,17700,17700
2046,778,51,Replace Valve Cover Gasket,01:45:00,01:30:00,1.75,1.50,1100,1100
2047,778,48,Replace Fan Belt / Serpentine Belt,01:00:00,00:51:00,1.00,0.85,700,700
2048,779,53,Top Overhaul,14:00:00,13:11:24,14.00,13.19,17650,17650
2049,779,1,Change Oil,00:45:00,00:40:48,0.75,0.68,700,700
2050,780,22,Replace Suspension Bushing,02:30:00,02:27:00,2.50,2.45,1150,1150
2051,780,23,Replace Tie Rod End,01:00:00,00:56:24,1.00,0.94,900,900
2052,780,18,Wheel Alignment,01:00:00,00:54:00,1.00,0.90,1200,1200
2053,781,51,Replace Valve Cover Gasket,01:45:00,02:09:00,1.75,2.15,1350,1350
2054,781,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:01:48,1.00,1.03,1200,1200
2055,782,53,Top Overhaul,14:00:00,11:54:36,14.00,11.91,17700,17700
2056,782,12,Replace Spark Plugs,00:30:00,00:34:48,0.50,0.58,400,400
2057,783,22,Replace Suspension Bushing,02:30:00,02:47:24,2.50,2.79,2500,2500
2058,783,23,Replace Tie Rod End,01:00:00,01:06:00,1.00,1.10,1250,1250
2059,783,18,Wheel Alignment,01:00:00,00:55:12,1.00,0.92,1050,1050
2060,784,13,Brake Service & Cleaning,01:15:00,01:18:36,1.25,1.31,900,900
2061,784,14,Replace Brake Pads,01:00:00,00:57:36,1.00,0.96,950,950
2062,785,1,Change Oil,00:45:00,00:48:36,0.75,0.81,650,650
2063,785,58,General Mechanical Inspection & Check-Up,00:30:00,00:29:24,0.50,0.49,550,550
2064,786,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:37:48,3.00,3.63,2750,2750
2065,786,58,General Mechanical Inspection & Check-Up,00:30:00,00:28:48,0.50,0.48,700,700
2066,787,22,Replace Suspension Bushing,02:30:00,02:57:36,2.50,2.96,1750,1750
2067,787,25,Replace Tie Rod & Rack End,01:30:00,01:24:00,1.50,1.40,1050,1050
2068,787,18,Wheel Alignment,01:00:00,01:07:12,1.00,1.12,1100,1100
2069,788,1,Change Oil,00:45:00,00:46:12,0.75,0.77,650,650
2070,788,58,General Mechanical Inspection & Check-Up,00:30:00,00:36:36,0.50,0.61,450,450
2071,789,13,Brake Service & Cleaning,01:15:00,01:19:48,1.25,1.33,950,950
2072,789,15,Replace Brake Shoes,01:00:00,00:53:24,1.00,0.89,800,800
2073,789,16,Rotor Disc Refacing / Resurfacing,02:00:00,01:58:48,2.00,1.98,2950,2950
2074,790,1,Change Oil,00:45:00,00:41:24,0.75,0.69,800,800
2075,790,58,General Mechanical Inspection & Check-Up,00:30:00,00:34:12,0.50,0.57,550,550
2076,790,5,Replace Cabin Filter,00:15:00,00:18:36,0.25,0.31,1550,1550
2077,791,1,Change Oil,00:45:00,00:44:24,0.75,0.74,850,850
2078,791,58,General Mechanical Inspection & Check-Up,00:30:00,00:28:48,0.50,0.48,650,650
2079,791,18,Wheel Alignment,01:00:00,01:00:00,1.00,1.00,950,950
2080,792,1,Change Oil,00:45:00,00:38:24,0.75,0.64,650,650
2081,792,58,General Mechanical Inspection & Check-Up,00:30:00,00:27:36,0.50,0.46,700,700
2082,792,18,Wheel Alignment,01:00:00,00:54:36,1.00,0.91,1100,1100
2083,793,22,Replace Suspension Bushing,02:30:00,02:09:36,2.50,2.16,2700,2700
2084,793,23,Replace Tie Rod End,01:00:00,01:04:48,1.00,1.08,750,750
2085,793,18,Wheel Alignment,01:00:00,01:13:12,1.00,1.22,1050,1050
2086,794,1,Change Oil,00:45:00,00:54:00,0.75,0.90,750,750
2087,794,58,General Mechanical Inspection & Check-Up,00:30:00,00:37:12,0.50,0.62,550,550
2088,795,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:09:00,3.00,3.15,3650,3650
2089,796,22,Replace Suspension Bushing,02:30:00,03:07:12,2.50,3.12,1300,1300
2090,796,23,Replace Tie Rod End,01:00:00,01:15:00,1.00,1.25,1150,1150
2091,796,18,Wheel Alignment,01:00:00,01:00:36,1.00,1.01,1150,1150
2092,796,21,Replace Shock Absorbers,02:00:00,02:00:36,2.00,2.01,1650,1650
2093,797,1,Change Oil,00:45:00,00:53:24,0.75,0.89,650,650
2094,797,58,General Mechanical Inspection & Check-Up,00:30:00,00:27:36,0.50,0.46,550,550
2095,798,13,Brake Service & Cleaning,01:15:00,01:31:12,1.25,1.52,1250,1250
2096,798,15,Replace Brake Shoes,01:00:00,00:55:48,1.00,0.93,950,950
2097,798,16,Rotor Disc Refacing / Resurfacing,02:00:00,02:24:00,2.00,2.40,2200,2200
2098,799,22,Replace Suspension Bushing,02:30:00,02:37:12,2.50,2.62,1450,1450
2099,799,23,Replace Tie Rod End,01:00:00,00:52:12,1.00,0.87,800,800
2100,799,18,Wheel Alignment,01:00:00,00:53:24,1.00,0.89,1000,1000
2101,799,21,Replace Shock Absorbers,02:00:00,01:48:36,2.00,1.81,1200,1200
2102,800,22,Replace Suspension Bushing,02:30:00,03:06:00,2.50,3.10,2450,2450
2103,800,23,Replace Tie Rod End,01:00:00,01:11:24,1.00,1.19,800,800
2104,800,18,Wheel Alignment,01:00:00,00:55:48,1.00,0.93,850,850
2105,801,1,Change Oil,00:45:00,00:52:12,0.75,0.87,700,700
2106,801,58,General Mechanical Inspection & Check-Up,00:30:00,00:31:48,0.50,0.53,600,600
2107,801,18,Wheel Alignment,01:00:00,01:12:00,1.00,1.20,1000,1000
2108,802,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:38:24,3.00,3.64,3150,3150
2109,802,58,General Mechanical Inspection & Check-Up,00:30:00,00:30:00,0.50,0.50,750,750
2110,803,22,Replace Suspension Bushing,02:30:00,02:55:12,2.50,2.92,2150,2150
2111,803,25,Replace Tie Rod & Rack End,01:30:00,01:31:12,1.50,1.52,1000,1000
2112,803,18,Wheel Alignment,01:00:00,01:14:24,1.00,1.24,1150,1150
2113,804,22,Replace Suspension Bushing,02:30:00,02:10:48,2.50,2.18,1450,1450
2114,804,23,Replace Tie Rod End,01:00:00,01:11:24,1.00,1.19,1150,1150
2115,804,18,Wheel Alignment,01:00:00,01:07:48,1.00,1.13,1400,1400
2116,804,21,Replace Shock Absorbers,02:00:00,02:15:36,2.00,2.26,1400,1400
2117,805,36,Down Clutch / Pulldown Transmission,04:30:00,04:56:24,4.50,4.94,3250,3250
2118,806,51,Replace Valve Cover Gasket,01:45:00,01:54:00,1.75,1.90,1350,1350
2119,806,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:01:48,1.00,1.03,800,800
2120,807,37,Air Conditioning Cleaning & Freon Charge,03:00:00,02:45:36,3.00,2.76,2050,2050
2121,807,58,General Mechanical Inspection & Check-Up,00:30:00,00:35:24,0.50,0.59,550,550
2122,808,36,Down Clutch / Pulldown Transmission,04:30:00,03:50:24,4.50,3.84,3000,3000
2123,808,1,Change Oil,00:45:00,00:42:00,0.75,0.70,750,750
2124,809,22,Replace Suspension Bushing,02:30:00,02:31:48,2.50,2.53,1050,1050
2125,809,23,Replace Tie Rod End,01:00:00,01:11:24,1.00,1.19,1200,1200
2126,809,18,Wheel Alignment,01:00:00,01:04:12,1.00,1.07,900,900
2127,809,21,Replace Shock Absorbers,02:00:00,02:27:00,2.00,2.45,1650,1650
2128,810,51,Replace Valve Cover Gasket,01:45:00,01:57:00,1.75,1.95,1400,1400
2129,810,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:03:00,1.00,1.05,1150,1150
2130,810,1,Change Oil,00:45:00,00:55:48,0.75,0.93,650,650
2131,811,51,Replace Valve Cover Gasket,01:45:00,02:00:00,1.75,2.00,1300,1300
2132,811,48,Replace Fan Belt / Serpentine Belt,01:00:00,00:58:48,1.00,0.98,900,900
2133,811,1,Change Oil,00:45:00,00:42:36,0.75,0.71,600,600
2134,812,51,Replace Valve Cover Gasket,01:45:00,01:57:36,1.75,1.96,1000,1000
2135,812,48,Replace Fan Belt / Serpentine Belt,01:00:00,00:57:36,1.00,0.96,700,700
2136,812,1,Change Oil,00:45:00,00:54:36,0.75,0.91,550,550
2137,813,36,Down Clutch / Pulldown Transmission,04:30:00,03:54:36,4.50,3.91,4400,4400
2138,814,13,Brake Service & Cleaning,01:15:00,01:15:00,1.25,1.25,850,850
2139,814,15,Replace Brake Shoes,01:00:00,00:54:36,1.00,0.91,800,800
2140,815,13,Brake Service & Cleaning,01:15:00,01:22:12,1.25,1.37,1150,1150
2141,815,15,Replace Brake Shoes,01:00:00,01:04:12,1.00,1.07,800,800
2142,816,51,Replace Valve Cover Gasket,01:45:00,02:04:12,1.75,2.07,1650,1650
2143,816,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:03:36,1.00,1.06,1000,1000
2144,816,1,Change Oil,00:45:00,00:54:36,0.75,0.91,550,550
2145,817,51,Replace Valve Cover Gasket,01:45:00,02:00:36,1.75,2.01,2050,2050
2146,817,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:13:12,1.00,1.22,1200,1200
2147,818,36,Down Clutch / Pulldown Transmission,04:30:00,04:43:48,4.50,4.73,3650,3650
2148,818,2,Change ATF / Transmission Fluid,00:45:00,00:47:24,0.75,0.79,650,650
2149,819,1,Change Oil,00:45:00,00:39:00,0.75,0.65,600,600
2150,819,58,General Mechanical Inspection & Check-Up,00:30:00,00:33:36,0.50,0.56,600,600
2151,820,1,Change Oil,00:45:00,00:51:36,0.75,0.86,550,550
2152,820,58,General Mechanical Inspection & Check-Up,00:30:00,00:33:00,0.50,0.55,400,400
2153,821,13,Brake Service & Cleaning,01:15:00,01:06:36,1.25,1.11,800,800
2154,821,14,Replace Brake Pads,01:00:00,00:52:48,1.00,0.88,900,900
2155,822,13,Brake Service & Cleaning,01:15:00,01:09:00,1.25,1.15,1000,1000
2156,822,15,Replace Brake Shoes,01:00:00,01:13:48,1.00,1.23,900,900
2157,823,13,Brake Service & Cleaning,01:15:00,01:12:00,1.25,1.20,900,900
2158,823,15,Replace Brake Shoes,01:00:00,01:01:12,1.00,1.02,900,900
2159,824,37,Air Conditioning Cleaning & Freon Charge,03:00:00,02:39:00,3.00,2.65,2200,2200
2160,825,53,Top Overhaul,14:00:00,15:33:36,14.00,15.56,14050,14050
2161,826,1,Change Oil,00:45:00,00:38:24,0.75,0.64,750,750
2162,826,58,General Mechanical Inspection & Check-Up,00:30:00,00:30:00,0.50,0.50,650,650
2163,827,22,Replace Suspension Bushing,02:30:00,02:42:36,2.50,2.71,1600,1600
2164,827,23,Replace Tie Rod End,01:00:00,01:07:12,1.00,1.12,1350,1350
2165,827,18,Wheel Alignment,01:00:00,01:12:00,1.00,1.20,900,900
2166,828,13,Brake Service & Cleaning,01:15:00,01:21:36,1.25,1.36,1000,1000
2167,828,15,Replace Brake Shoes,01:00:00,01:09:00,1.00,1.15,1050,1050
2168,828,18,Wheel Alignment,01:00:00,01:14:24,1.00,1.24,1050,1050
2169,829,22,Replace Suspension Bushing,02:30:00,02:26:24,2.50,2.44,2000,2000
2170,829,23,Replace Tie Rod End,01:00:00,01:03:00,1.00,1.05,1300,1300
2171,829,18,Wheel Alignment,01:00:00,01:01:48,1.00,1.03,1300,1300
2172,830,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:21:00,3.00,3.35,2600,2600
2173,830,58,General Mechanical Inspection & Check-Up,00:30:00,00:34:48,0.50,0.58,650,650
2174,831,1,Change Oil,00:45:00,00:38:24,0.75,0.64,700,700
2175,831,58,General Mechanical Inspection & Check-Up,00:30:00,00:32:24,0.50,0.54,700,700
2176,831,18,Wheel Alignment,01:00:00,00:55:48,1.00,0.93,1300,1300
2177,832,51,Replace Valve Cover Gasket,01:45:00,02:01:48,1.75,2.03,1100,1100
2178,832,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:12:00,1.00,1.20,850,850
2179,833,1,Change Oil,00:45:00,00:42:36,0.75,0.71,600,600
2180,833,58,General Mechanical Inspection & Check-Up,00:30:00,00:35:24,0.50,0.59,650,650
2181,834,1,Change Oil,00:45:00,00:53:24,0.75,0.89,550,550
2182,834,58,General Mechanical Inspection & Check-Up,00:30:00,00:35:24,0.50,0.59,400,400
2183,835,13,Brake Service & Cleaning,01:15:00,01:18:36,1.25,1.31,900,900
2184,835,15,Replace Brake Shoes,01:00:00,01:05:24,1.00,1.09,1100,1100
2185,835,16,Rotor Disc Refacing / Resurfacing,02:00:00,02:14:24,2.00,2.24,2950,2950
2186,836,1,Change Oil,00:45:00,00:42:36,0.75,0.71,750,750
2187,836,58,General Mechanical Inspection & Check-Up,00:30:00,00:35:24,0.50,0.59,750,750
2188,837,51,Replace Valve Cover Gasket,01:45:00,01:39:36,1.75,1.66,1700,1700
2189,837,48,Replace Fan Belt / Serpentine Belt,01:00:00,00:58:12,1.00,0.97,1000,1000
2190,837,1,Change Oil,00:45:00,00:52:48,0.75,0.88,700,700
2191,838,22,Replace Suspension Bushing,02:30:00,02:27:00,2.50,2.45,1700,1700
2192,838,23,Replace Tie Rod End,01:00:00,01:02:24,1.00,1.04,1000,1000
2193,838,18,Wheel Alignment,01:00:00,01:03:36,1.00,1.06,1050,1050
2194,839,1,Change Oil,00:45:00,00:47:24,0.75,0.79,700,700
2195,839,58,General Mechanical Inspection & Check-Up,00:30:00,00:28:12,0.50,0.47,450,450
2196,839,18,Wheel Alignment,01:00:00,00:51:00,1.00,0.85,900,900
2197,840,53,Top Overhaul,14:00:00,15:24:00,14.00,15.40,17300,17300
2198,841,1,Change Oil,00:45:00,00:48:36,0.75,0.81,600,600
2199,841,58,General Mechanical Inspection & Check-Up,00:30:00,00:33:36,0.50,0.56,550,550
2200,842,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:10:48,3.00,3.18,2150,2150
2201,843,1,Change Oil,00:45:00,00:55:12,0.75,0.92,650,650
2202,843,58,General Mechanical Inspection & Check-Up,00:30:00,00:31:12,0.50,0.52,600,600
2203,843,18,Wheel Alignment,01:00:00,01:13:48,1.00,1.23,1250,1250
2204,844,13,Brake Service & Cleaning,01:15:00,01:32:24,1.25,1.54,1050,1050
2205,844,15,Replace Brake Shoes,01:00:00,01:00:36,1.00,1.01,950,950
2206,844,16,Rotor Disc Refacing / Resurfacing,02:00:00,01:54:00,2.00,1.90,3350,3350
2207,845,36,Down Clutch / Pulldown Transmission,04:30:00,04:17:24,4.50,4.29,3450,3450
2208,845,2,Change ATF / Transmission Fluid,00:45:00,00:55:48,0.75,0.93,700,700
2209,846,1,Change Oil,00:45:00,00:49:48,0.75,0.83,650,650
2210,846,58,General Mechanical Inspection & Check-Up,00:30:00,00:33:36,0.50,0.56,400,400
2211,846,3,Replace Fuel Filter,00:45:00,00:42:00,0.75,0.70,550,550
2212,846,4,Replace Air Filter,00:15:00,00:18:00,0.25,0.30,550,550
2213,846,5,Replace Cabin Filter,00:15:00,00:16:48,0.25,0.28,200,200
2214,847,22,Replace Suspension Bushing,02:30:00,02:15:36,2.50,2.26,1650,1650
2215,847,23,Replace Tie Rod End,01:00:00,01:06:00,1.00,1.10,1350,1350
2216,847,18,Wheel Alignment,01:00:00,01:14:24,1.00,1.24,900,900
2217,848,1,Change Oil,00:45:00,00:47:24,0.75,0.79,500,500
2218,848,58,General Mechanical Inspection & Check-Up,00:30:00,00:34:12,0.50,0.57,550,550
2219,849,1,Change Oil,00:45:00,00:52:12,0.75,0.87,650,650
2220,849,58,General Mechanical Inspection & Check-Up,00:30:00,00:31:12,0.50,0.52,650,650
2221,850,13,Brake Service & Cleaning,01:15:00,01:13:12,1.25,1.22,700,700
2222,850,15,Replace Brake Shoes,01:00:00,01:04:48,1.00,1.08,600,600
2223,851,51,Replace Valve Cover Gasket,01:45:00,01:55:48,1.75,1.93,2150,2150
2224,851,48,Replace Fan Belt / Serpentine Belt,01:00:00,00:54:00,1.00,0.90,600,600
2225,851,1,Change Oil,00:45:00,00:45:00,0.75,0.75,550,550
2226,852,1,Change Oil,00:45:00,00:54:36,0.75,0.91,650,650
2227,852,58,General Mechanical Inspection & Check-Up,00:30:00,00:25:48,0.50,0.43,400,400
2228,853,53,Top Overhaul,14:00:00,14:25:48,14.00,14.43,15950,15950
2229,854,1,Change Oil,00:45:00,00:47:24,0.75,0.79,600,600
2230,854,58,General Mechanical Inspection & Check-Up,00:30:00,00:34:48,0.50,0.58,650,650
2231,855,36,Down Clutch / Pulldown Transmission,04:30:00,04:33:36,4.50,4.56,4200,4200
2232,856,13,Brake Service & Cleaning,01:15:00,01:29:24,1.25,1.49,1050,1050
2233,856,15,Replace Brake Shoes,01:00:00,01:10:48,1.00,1.18,1000,1000
2234,856,16,Rotor Disc Refacing / Resurfacing,02:00:00,02:20:24,2.00,2.34,3150,3150
2235,857,53,Top Overhaul,14:00:00,13:01:12,14.00,13.02,15000,15000
2236,858,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:21:36,3.00,3.36,2950,2950
2237,859,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:37:48,3.00,3.63,2450,2450
2238,860,53,Top Overhaul,14:00:00,12:00:00,14.00,12.00,11600,11600
2239,860,1,Change Oil,00:45:00,00:45:00,0.75,0.75,700,700
2240,861,37,Air Conditioning Cleaning & Freon Charge,03:00:00,02:54:00,3.00,2.90,2700,2700
2241,862,13,Brake Service & Cleaning,01:15:00,01:12:00,1.25,1.20,750,750
2242,862,15,Replace Brake Shoes,01:00:00,01:11:24,1.00,1.19,1050,1050
2243,863,22,Replace Suspension Bushing,02:30:00,02:48:00,2.50,2.80,1150,1150
2244,863,23,Replace Tie Rod End,01:00:00,01:04:48,1.00,1.08,1300,1300
2245,863,18,Wheel Alignment,01:00:00,00:56:24,1.00,0.94,900,900
2246,863,21,Replace Shock Absorbers,02:00:00,02:15:36,2.00,2.26,1000,1000
2247,864,13,Brake Service & Cleaning,01:15:00,01:19:12,1.25,1.32,900,900
2248,864,15,Replace Brake Shoes,01:00:00,01:05:24,1.00,1.09,700,700
2249,865,22,Replace Suspension Bushing,02:30:00,02:18:00,2.50,2.30,2400,2400
2250,865,23,Replace Tie Rod End,01:00:00,00:58:12,1.00,0.97,800,800
2251,865,18,Wheel Alignment,01:00:00,01:10:48,1.00,1.18,1000,1000
