id,user_id,employees_id,action_performed,entity_type,entity_id,old_values,new_values,action_date
722,,134,deleted,payments,265,"{""id"": 265, ""is_active"": true}",,2026-07-19 07:44:54.312132
723,,170,updated,payments,272,"{""amount"": 1249.07, ""record_id"": 272}","{""amount"": 3479.15, ""record_id"": 272}",2026-07-26 05:05:31.312132
724,165,,updated,vehicles,178,"{""amount"": 675.04, ""record_id"": 178}","{""amount"": 2307.84, ""record_id"": 178}",2026-07-21 21:38:38.312132
725,,25,approved,service_tickets,127,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-08 10:40:49.312132
726,95,,rejected,service_tickets,105,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-19 14:09:54.312132
727,,202,deleted,job_orders,332,"{""id"": 332, ""is_active"": true}",,2026-08-02 15:16:58.312132
728,444,,deleted,job_orders,432,"{""id"": 432, ""is_active"": true}",,2026-07-21 09:02:27.312132
729,,141,status_changed,job_orders,200,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-14 12:51:19.312132
730,,112,deleted,payments,283,"{""id"": 283, ""is_active"": true}",,2026-08-04 13:30:04.312132
731,,81,status_changed,job_orders,315,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-25 01:08:02.312132
732,,1,logged_in,employees,1,,,2026-07-30 13:48:36.312132
733,,172,logged_in,employees,172,,,2026-08-05 00:45:44.312132
734,,4,rejected,service_tickets,343,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-24 01:20:24.312132
735,50,,updated,users,381,"{""amount"": 821.27, ""record_id"": 381}","{""amount"": 3325.28, ""record_id"": 381}",2026-08-04 02:02:06.312132
736,,328,claimed,retention_offers,73,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 471}",2026-07-06 17:22:38.312132
737,,17,claimed,retention_offers,108,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 324}",2026-08-03 11:29:06.312132
738,15,,status_changed,job_orders,397,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-14 03:18:28.312132
739,,476,claimed,retention_offers,94,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 323}",2026-07-10 03:41:10.312132
740,,69,approved,service_tickets,215,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-26 12:33:23.312132
741,,414,deleted,payments,195,"{""id"": 195, ""is_active"": true}",,2026-07-15 03:52:05.312132
742,,244,approved,service_tickets,91,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-23 23:32:20.312132
743,,336,status_changed,job_orders,419,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-30 17:00:30.312132
744,207,,claimed,retention_offers,247,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 336}",2026-07-22 20:15:01.312132
745,,491,rejected,service_tickets,400,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-25 08:50:40.312132
746,,480,deleted,vehicles,170,"{""id"": 170, ""is_active"": true}",,2026-07-16 20:07:58.312132
747,138,,approved,service_tickets,27,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-10 02:27:56.312132
748,212,,logged_in,users,212,,,2026-07-14 00:25:19.312132
749,99,,created,users,198,,"{""id"": 198, ""is_active"": true}",2026-07-23 16:43:36.312132
750,,157,deleted,users,204,"{""id"": 204, ""is_active"": true}",,2026-07-16 23:15:06.312132
751,,439,deleted,job_orders,245,"{""id"": 245, ""is_active"": true}",,2026-07-14 16:03:54.312132
752,301,,logged_in,users,301,,,2026-08-01 14:07:09.312132
753,,378,approved,service_tickets,172,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-29 01:52:55.312132
754,248,,created,payments,267,,"{""id"": 267, ""is_active"": true}",2026-07-10 18:22:34.312132
755,,235,rejected,service_tickets,468,"{""status"": ""pending""}","{""status"": ""declined""}",2026-08-04 06:31:23.312132
756,,255,created,job_orders,121,,"{""id"": 121, ""is_active"": true}",2026-07-17 11:07:03.312132
757,,354,approved,service_tickets,96,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-22 23:56:07.312132
758,,473,claimed,retention_offers,237,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 99}",2026-07-13 21:33:22.312132
759,,124,rejected,service_tickets,143,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-28 20:47:35.312132
760,,159,updated,job_orders,360,"{""amount"": 1427.78, ""record_id"": 360}","{""amount"": 3186.70, ""record_id"": 360}",2026-07-12 16:21:19.312132
761,,343,created,job_orders,162,,"{""id"": 162, ""is_active"": true}",2026-07-29 02:13:25.312132
762,,301,claimed,retention_offers,145,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 195}",2026-07-23 13:29:35.312132
763,,255,deleted,users,382,"{""id"": 382, ""is_active"": true}",,2026-07-26 20:22:27.312132
764,,271,created,job_orders,106,,"{""id"": 106, ""is_active"": true}",2026-07-27 05:33:55.312132
765,63,,rejected,service_tickets,159,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-24 12:39:40.312132
766,395,,deleted,payments,111,"{""id"": 111, ""is_active"": true}",,2026-07-25 19:08:06.312132
767,395,,created,job_orders,487,,"{""id"": 487, ""is_active"": true}",2026-08-04 19:55:55.312132
768,,311,status_changed,job_orders,466,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-21 15:17:15.312132
769,,29,rejected,service_tickets,73,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-27 16:25:29.312132
770,462,,rejected,service_tickets,270,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-20 07:01:19.312132
771,,224,deleted,users,176,"{""id"": 176, ""is_active"": true}",,2026-07-13 03:46:19.312132
772,303,,logged_in,users,303,,,2026-07-29 04:53:22.312132
773,,120,claimed,retention_offers,427,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 411}",2026-08-02 15:40:09.312132
774,238,,rejected,service_tickets,449,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-30 23:30:53.312132
775,,276,created,vehicles,351,,"{""id"": 351, ""is_active"": true}",2026-07-23 22:41:13.312132
776,,296,deleted,payments,453,"{""id"": 453, ""is_active"": true}",,2026-07-25 04:22:01.312132
777,48,,updated,vehicles,320,"{""amount"": 1327.00, ""record_id"": 320}","{""amount"": 2708.93, ""record_id"": 320}",2026-07-19 16:53:42.312132
778,,318,logged_in,employees,318,,,2026-07-24 05:38:57.312132
779,150,,rejected,service_tickets,396,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-15 05:59:29.312132
780,,216,created,users,287,,"{""id"": 287, ""is_active"": true}",2026-08-03 13:24:10.312132
781,84,,rejected,service_tickets,235,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-12 10:49:55.312132
782,,234,logged_in,employees,234,,,2026-07-27 20:03:17.312132
783,,107,status_changed,job_orders,68,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-08-02 08:17:04.312132
784,,227,status_changed,job_orders,118,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-17 06:22:26.312132
785,74,,created,payments,284,,"{""id"": 284, ""is_active"": true}",2026-08-04 02:18:42.312132
786,,382,updated,vehicles,99,"{""amount"": 1109.45, ""record_id"": 99}","{""amount"": 2050.76, ""record_id"": 99}",2026-07-07 15:46:52.312132
787,,61,status_changed,job_orders,197,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-30 03:41:49.312132
788,,271,updated,job_orders,71,"{""amount"": 858.18, ""record_id"": 71}","{""amount"": 2416.66, ""record_id"": 71}",2026-07-14 01:08:40.312132
789,41,,status_changed,job_orders,50,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-09 07:04:07.312132
790,73,,created,vehicles,130,,"{""id"": 130, ""is_active"": true}",2026-07-07 21:20:51.312132
791,,8,approved,service_tickets,456,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-27 07:29:29.312132
792,,235,rejected,service_tickets,45,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-06 23:18:38.312132
793,,441,rejected,service_tickets,413,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-24 01:04:09.312132
794,,99,updated,vehicles,240,"{""amount"": 1120.69, ""record_id"": 240}","{""amount"": 2719.56, ""record_id"": 240}",2026-07-08 15:10:01.312132
795,,20,status_changed,job_orders,41,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-24 18:56:16.312132
796,,206,logged_in,employees,206,,,2026-07-15 16:08:27.312132
797,,307,created,payments,352,,"{""id"": 352, ""is_active"": true}",2026-07-06 05:06:51.312132
798,,244,status_changed,job_orders,316,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-08 18:02:00.312132
799,127,,deleted,job_orders,91,"{""id"": 91, ""is_active"": true}",,2026-07-18 18:54:30.312132
800,,318,claimed,retention_offers,228,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 469}",2026-07-31 06:36:23.312132
801,,457,rejected,service_tickets,36,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-28 14:26:29.312132
802,,477,approved,service_tickets,365,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-21 11:53:58.312132
803,,482,status_changed,job_orders,24,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-28 07:36:45.312132
804,,77,updated,users,88,"{""amount"": 1027.13, ""record_id"": 88}","{""amount"": 1793.38, ""record_id"": 88}",2026-08-03 02:22:20.312132
805,293,,approved,service_tickets,45,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-21 12:34:15.312132
806,,305,approved,service_tickets,159,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-14 18:13:17.312132
807,,441,approved,service_tickets,117,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-06 06:06:56.312132
808,,295,deleted,vehicles,85,"{""id"": 85, ""is_active"": true}",,2026-07-07 06:35:52.312132
809,,211,claimed,retention_offers,19,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 82}",2026-07-24 00:21:08.312132
810,,11,updated,payments,343,"{""amount"": 1400.13, ""record_id"": 343}","{""amount"": 2674.33, ""record_id"": 343}",2026-08-04 18:08:32.312132
811,,362,approved,service_tickets,173,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-27 11:16:10.312132
812,,12,approved,service_tickets,262,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-13 18:20:06.312132
813,21,,claimed,retention_offers,117,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 497}",2026-08-02 07:17:00.312132
814,375,,created,payments,88,,"{""id"": 88, ""is_active"": true}",2026-07-11 12:30:15.312132
815,,228,approved,service_tickets,326,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-09 13:17:20.312132
816,,362,updated,users,453,"{""amount"": 683.72, ""record_id"": 453}","{""amount"": 2275.07, ""record_id"": 453}",2026-07-27 06:56:49.312132
817,,338,approved,service_tickets,1,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-14 22:26:01.312132
818,,7,claimed,retention_offers,109,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 153}",2026-07-24 23:41:35.312132
819,,257,claimed,retention_offers,258,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 41}",2026-07-09 22:07:02.312132
820,,449,claimed,retention_offers,205,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 180}",2026-07-19 13:12:36.312132
821,,123,logged_in,employees,123,,,2026-07-07 11:42:29.312132
822,,327,approved,service_tickets,164,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-30 04:55:41.312132
823,210,,status_changed,job_orders,68,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-18 10:34:43.312132
824,,362,created,users,211,,"{""id"": 211, ""is_active"": true}",2026-07-29 01:36:41.312132
825,460,,created,payments,102,,"{""id"": 102, ""is_active"": true}",2026-07-22 06:35:39.312132
826,176,,deleted,users,197,"{""id"": 197, ""is_active"": true}",,2026-07-22 20:46:19.312132
827,,476,status_changed,job_orders,430,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-08 17:16:19.312132
828,132,,deleted,job_orders,357,"{""id"": 357, ""is_active"": true}",,2026-07-06 10:04:27.312132
829,412,,deleted,users,100,"{""id"": 100, ""is_active"": true}",,2026-07-17 20:41:52.312132
830,,94,updated,users,161,"{""amount"": 714.49, ""record_id"": 161}","{""amount"": 3372.62, ""record_id"": 161}",2026-07-15 22:31:11.312132
831,,431,claimed,retention_offers,477,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 9}",2026-07-25 08:15:07.312132
832,,399,logged_in,employees,399,,,2026-07-23 17:51:16.312132
833,,88,status_changed,job_orders,181,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-26 19:47:47.312132
834,,317,deleted,users,45,"{""id"": 45, ""is_active"": true}",,2026-07-24 00:10:12.312132
835,,256,status_changed,job_orders,423,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-09 11:24:49.312132
836,16,,created,vehicles,270,,"{""id"": 270, ""is_active"": true}",2026-07-14 20:21:08.312132
837,404,,updated,users,296,"{""amount"": 1336.17, ""record_id"": 296}","{""amount"": 1710.80, ""record_id"": 296}",2026-07-23 02:28:17.312132
838,,288,logged_in,employees,288,,,2026-07-10 04:56:57.312132
839,,139,deleted,vehicles,428,"{""id"": 428, ""is_active"": true}",,2026-07-07 21:08:12.312132
840,364,,created,vehicles,75,,"{""id"": 75, ""is_active"": true}",2026-07-27 19:32:37.312132
841,,102,created,payments,382,,"{""id"": 382, ""is_active"": true}",2026-08-03 02:08:42.312132
842,,99,updated,payments,474,"{""amount"": 553.80, ""record_id"": 474}","{""amount"": 3410.93, ""record_id"": 474}",2026-07-30 00:59:50.312132
843,,46,logged_in,employees,46,,,2026-08-03 07:30:38.312132
844,,117,logged_in,employees,117,,,2026-07-07 08:57:18.312132
845,,354,updated,payments,276,"{""amount"": 1162.08, ""record_id"": 276}","{""amount"": 1878.47, ""record_id"": 276}",2026-07-13 03:08:30.312132
846,,343,approved,service_tickets,205,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-26 15:40:45.312132
847,,135,created,vehicles,312,,"{""id"": 312, ""is_active"": true}",2026-07-11 04:01:02.312132
848,,216,status_changed,job_orders,121,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-25 21:17:28.312132
849,,298,status_changed,job_orders,257,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-08-02 01:47:08.312132
850,,72,claimed,retention_offers,377,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 60}",2026-07-07 10:27:38.312132
851,,76,claimed,retention_offers,300,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 317}",2026-07-24 07:57:43.312132
852,,71,deleted,users,250,"{""id"": 250, ""is_active"": true}",,2026-07-07 01:18:04.312132
853,,382,updated,payments,140,"{""amount"": 1319.14, ""record_id"": 140}","{""amount"": 2780.27, ""record_id"": 140}",2026-07-26 22:52:21.312132
854,,369,updated,users,224,"{""amount"": 1365.60, ""record_id"": 224}","{""amount"": 3274.30, ""record_id"": 224}",2026-07-08 05:41:27.312132
855,,221,deleted,vehicles,228,"{""id"": 228, ""is_active"": true}",,2026-08-01 23:21:49.312132
856,,454,status_changed,job_orders,494,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-28 00:35:01.312132
857,,500,deleted,vehicles,173,"{""id"": 173, ""is_active"": true}",,2026-07-30 22:00:15.312132
858,27,,deleted,users,410,"{""id"": 410, ""is_active"": true}",,2026-07-08 07:18:34.312132
859,,452,rejected,service_tickets,425,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-21 18:04:32.312132
860,210,,logged_in,users,210,,,2026-07-30 20:11:02.312132
861,,448,rejected,service_tickets,119,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-28 06:04:15.312132
862,,249,status_changed,job_orders,188,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-31 17:52:55.312132
863,,468,updated,vehicles,86,"{""amount"": 1317.64, ""record_id"": 86}","{""amount"": 2582.50, ""record_id"": 86}",2026-08-03 23:41:58.312132
864,,50,created,job_orders,427,,"{""id"": 427, ""is_active"": true}",2026-07-13 00:55:02.312132
865,499,,claimed,retention_offers,354,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 100}",2026-07-28 18:44:06.312132
866,,186,deleted,payments,382,"{""id"": 382, ""is_active"": true}",,2026-07-18 02:15:42.312132
867,,87,created,users,57,,"{""id"": 57, ""is_active"": true}",2026-07-12 07:28:35.312132
868,153,,deleted,users,410,"{""id"": 410, ""is_active"": true}",,2026-07-24 04:09:40.312132
869,,203,claimed,retention_offers,81,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 307}",2026-07-09 14:34:32.312132
870,,296,claimed,retention_offers,392,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 388}",2026-07-12 06:08:34.312132
871,,422,deleted,payments,133,"{""id"": 133, ""is_active"": true}",,2026-07-23 00:15:17.312132
872,,355,created,job_orders,468,,"{""id"": 468, ""is_active"": true}",2026-07-19 04:20:02.312132
873,62,,rejected,service_tickets,338,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-13 07:17:47.312132
874,342,,updated,job_orders,112,"{""amount"": 711.01, ""record_id"": 112}","{""amount"": 1650.52, ""record_id"": 112}",2026-07-29 11:06:48.312132
875,,406,status_changed,job_orders,460,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-11 03:00:59.312132
876,465,,deleted,vehicles,315,"{""id"": 315, ""is_active"": true}",,2026-07-06 13:03:11.312132
877,,251,claimed,retention_offers,183,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 371}",2026-07-08 15:24:29.312132
878,,346,approved,service_tickets,279,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-17 17:55:10.312132
879,,456,logged_in,employees,456,,,2026-07-20 09:08:23.312132
880,119,,claimed,retention_offers,328,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 69}",2026-07-22 17:52:50.312132
881,,384,approved,service_tickets,210,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-14 06:49:34.312132
882,,453,deleted,payments,324,"{""id"": 324, ""is_active"": true}",,2026-07-22 13:17:20.312132
883,86,,rejected,service_tickets,445,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-07 02:37:15.312132
884,239,,logged_in,users,239,,,2026-08-04 14:02:11.312132
885,,65,claimed,retention_offers,287,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 135}",2026-07-25 04:53:07.312132
886,,22,updated,users,439,"{""amount"": 630.80, ""record_id"": 439}","{""amount"": 2396.00, ""record_id"": 439}",2026-07-22 14:18:49.312132
887,,25,deleted,job_orders,162,"{""id"": 162, ""is_active"": true}",,2026-07-18 19:51:37.312132
888,,236,created,payments,469,,"{""id"": 469, ""is_active"": true}",2026-07-15 14:45:45.312132
889,,320,claimed,retention_offers,367,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 249}",2026-07-10 07:51:30.312132
890,,405,updated,payments,316,"{""amount"": 1200.74, ""record_id"": 316}","{""amount"": 2725.60, ""record_id"": 316}",2026-07-08 16:35:55.312132
891,,373,created,payments,11,,"{""id"": 11, ""is_active"": true}",2026-07-09 10:43:48.312132
892,,409,deleted,vehicles,217,"{""id"": 217, ""is_active"": true}",,2026-07-11 20:22:05.312132
893,,60,deleted,vehicles,119,"{""id"": 119, ""is_active"": true}",,2026-07-21 14:39:48.312132
894,,139,rejected,service_tickets,431,"{""status"": ""pending""}","{""status"": ""declined""}",2026-08-02 20:19:35.312132
895,341,,claimed,retention_offers,449,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 99}",2026-08-04 04:44:09.312132
896,,202,logged_in,employees,202,,,2026-07-24 20:21:31.312132
897,,262,updated,job_orders,406,"{""amount"": 1066.54, ""record_id"": 406}","{""amount"": 3151.86, ""record_id"": 406}",2026-07-24 22:01:48.312132
898,,23,logged_in,employees,23,,,2026-07-28 12:59:35.312132
899,,417,deleted,vehicles,94,"{""id"": 94, ""is_active"": true}",,2026-07-18 22:38:14.312132
900,,456,rejected,service_tickets,304,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-06 22:53:05.312132
901,,252,updated,payments,282,"{""amount"": 734.38, ""record_id"": 282}","{""amount"": 2176.81, ""record_id"": 282}",2026-08-05 01:02:58.312132
902,,36,claimed,retention_offers,299,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 2}",2026-07-21 18:40:27.312132
903,121,,rejected,service_tickets,464,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-08 07:46:31.312132
904,,225,created,vehicles,115,,"{""id"": 115, ""is_active"": true}",2026-08-02 10:47:46.312132
905,,335,claimed,retention_offers,367,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 163}",2026-07-30 19:48:44.312132
906,,241,logged_in,employees,241,,,2026-07-06 07:57:57.312132
907,415,,updated,job_orders,286,"{""amount"": 1078.79, ""record_id"": 286}","{""amount"": 2588.75, ""record_id"": 286}",2026-07-21 08:31:01.312132
908,,169,created,vehicles,273,,"{""id"": 273, ""is_active"": true}",2026-07-25 09:36:38.312132
909,,296,approved,service_tickets,433,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-09 18:31:33.312132
910,,195,rejected,service_tickets,461,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-14 06:26:04.312132
911,95,,created,payments,262,,"{""id"": 262, ""is_active"": true}",2026-07-23 08:54:06.312132
912,,294,rejected,service_tickets,440,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-24 10:17:42.312132
913,,364,created,payments,454,,"{""id"": 454, ""is_active"": true}",2026-07-28 10:38:30.312132
914,,100,updated,vehicles,300,"{""amount"": 620.82, ""record_id"": 300}","{""amount"": 2843.45, ""record_id"": 300}",2026-07-08 08:17:08.312132
915,,470,rejected,service_tickets,266,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-27 04:25:49.312132
916,,394,deleted,users,406,"{""id"": 406, ""is_active"": true}",,2026-07-13 02:25:48.312132
917,223,,status_changed,job_orders,339,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-16 00:12:55.312132
918,,196,approved,service_tickets,26,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-08 11:15:15.312132
919,,280,logged_in,employees,280,,,2026-07-06 16:03:40.312132
920,,390,created,payments,245,,"{""id"": 245, ""is_active"": true}",2026-07-31 20:40:57.312132
921,246,,updated,job_orders,308,"{""amount"": 901.28, ""record_id"": 308}","{""amount"": 2344.12, ""record_id"": 308}",2026-07-18 13:40:30.312132
922,160,,status_changed,job_orders,37,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-15 15:08:43.312132
923,91,,claimed,retention_offers,342,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 249}",2026-07-18 12:48:28.312132
924,,98,claimed,retention_offers,8,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 398}",2026-07-31 14:13:01.312132
925,,208,status_changed,job_orders,363,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-16 04:10:35.312132
926,,412,created,vehicles,398,,"{""id"": 398, ""is_active"": true}",2026-07-24 08:30:59.312132
927,,253,claimed,retention_offers,393,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 424}",2026-07-13 08:25:22.312132
928,,93,logged_in,employees,93,,,2026-07-24 08:00:58.312132
929,36,,approved,service_tickets,443,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-13 02:22:07.312132
930,,393,created,job_orders,48,,"{""id"": 48, ""is_active"": true}",2026-07-30 14:44:09.312132
931,,467,logged_in,employees,467,,,2026-07-13 19:23:00.312132
932,,106,deleted,payments,182,"{""id"": 182, ""is_active"": true}",,2026-07-21 07:46:50.312132
933,344,,status_changed,job_orders,406,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-22 08:13:51.312132
934,,440,approved,service_tickets,406,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-08 10:07:23.312132
935,,126,updated,payments,475,"{""amount"": 1224.22, ""record_id"": 475}","{""amount"": 1936.72, ""record_id"": 475}",2026-07-14 15:00:25.312132
936,,30,approved,service_tickets,24,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-25 21:11:52.312132
937,,330,rejected,service_tickets,10,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-22 07:17:41.312132
938,,23,deleted,job_orders,476,"{""id"": 476, ""is_active"": true}",,2026-08-03 17:10:47.312132
939,361,,approved,service_tickets,267,"{""status"": ""pending""}","{""status"": ""approved""}",2026-08-03 13:24:40.312132
940,,285,deleted,job_orders,350,"{""id"": 350, ""is_active"": true}",,2026-07-28 13:14:58.312132
941,,340,logged_in,employees,340,,,2026-07-31 07:18:02.312132
942,,390,created,vehicles,113,,"{""id"": 113, ""is_active"": true}",2026-07-30 04:10:31.312132
943,,430,deleted,payments,467,"{""id"": 467, ""is_active"": true}",,2026-07-27 11:12:41.312132
944,,301,rejected,service_tickets,279,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-07 17:41:46.312132
945,,233,created,vehicles,289,,"{""id"": 289, ""is_active"": true}",2026-07-28 07:21:13.312132
946,,460,logged_in,employees,460,,,2026-07-08 08:03:58.312132
947,,194,updated,users,130,"{""amount"": 876.35, ""record_id"": 130}","{""amount"": 2597.90, ""record_id"": 130}",2026-07-17 23:05:00.312132
948,249,,updated,payments,143,"{""amount"": 877.05, ""record_id"": 143}","{""amount"": 3035.36, ""record_id"": 143}",2026-08-01 23:21:02.312132
949,,466,claimed,retention_offers,272,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 183}",2026-07-20 03:45:46.312132
950,,470,deleted,users,215,"{""id"": 215, ""is_active"": true}",,2026-07-14 11:11:40.312132
951,,142,claimed,retention_offers,156,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 59}",2026-07-23 15:12:53.312132
952,,135,created,job_orders,387,,"{""id"": 387, ""is_active"": true}",2026-07-20 11:35:04.312132
953,,370,claimed,retention_offers,111,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 483}",2026-07-29 03:18:41.312132
954,,342,logged_in,employees,342,,,2026-07-15 00:49:54.312132
955,,105,logged_in,employees,105,,,2026-07-20 10:19:16.312132
956,323,,approved,service_tickets,67,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-31 22:30:05.312132
957,,189,created,payments,55,,"{""id"": 55, ""is_active"": true}",2026-07-25 22:36:43.312132
958,,274,created,users,127,,"{""id"": 127, ""is_active"": true}",2026-07-28 16:35:10.312132
959,477,,created,vehicles,364,,"{""id"": 364, ""is_active"": true}",2026-07-24 21:27:25.312132
960,,275,updated,users,29,"{""amount"": 1405.06, ""record_id"": 29}","{""amount"": 2053.74, ""record_id"": 29}",2026-07-17 11:16:03.312132
961,,198,logged_in,employees,198,,,2026-07-14 06:24:59.312132
962,203,,logged_in,users,203,,,2026-07-28 01:58:42.312132
963,,251,status_changed,job_orders,286,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-08 18:13:55.312132
964,,365,logged_in,employees,365,,,2026-07-18 00:52:55.312132
