service_id,service_name,base_price,base_duration_hours,is_price_fixed,vehicle_type,vehicle_age,mileage,estimated_duration_mins,actual_duration_mins,actual_amount,is_churned,vehicle_type_encoded,predicted_duration_mins,predicted_amount
1,Change Oil,650.0,0.75,1,Sedan,17,272317.3,47.1,46.8,675.0,1,4,48.255999999999986,648.25
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,17,272514.1,30.2,26.0,800.0,1,4,27.836,791.75
13,Brake Service & Cleaning,800.0,1.25,1,SUV,20,252645.2,77.3,81.2,800.0,1,3,80.05499999999992,793.0
15,Replace Brake Shoes,800.0,1.0,1,SUV,20,290386.6,58.5,61.7,825.0,1,3,59.955999999999996,817.25
16,Rotor Disc Refacing / Resurfacing,2500.0,2.0,1,SUV,20,286743.6,115.1,104.6,2500.0,1,3,109.00100000000016,2499.75
22,Replace Suspension Bushing,1500.0,2.5,0,Van,21,273101.2,156.2,232.7,2475.0,1,5,249.56400000000022,2608.25
23,Replace Tie Rod End,800.0,1.0,1,Van,21,312820.2,61.5,63.3,825.0,1,5,63.48800000000006,816.5
18,Wheel Alignment,900.0,1.0,1,Van,21,311978.4,59.1,61.5,825.0,1,5,61.13000000000004,852.5
21,Replace Shock Absorbers,1200.0,2.0,1,Van,21,336408.3,115.6,113.6,1150.0,1,5,117.94299999999996,1188.25
22,Replace Suspension Bushing,1500.0,2.5,0,Sedan,20,266251.5,156.0,267.6,2350.0,1,4,266.1909999999997,2568.5
23,Replace Tie Rod End,800.0,1.0,1,Sedan,20,308880.4,58.2,71.7,825.0,1,4,66.59899999999996,814.25
18,Wheel Alignment,900.0,1.0,1,Sedan,20,297255.1,59.2,62.3,900.0,1,4,61.42900000000008,898.5
21,Replace Shock Absorbers,1200.0,2.0,1,Sedan,20,280331.8,123.0,130.3,1150.0,1,4,128.65199999999984,1185.0
1,Change Oil,650.0,0.75,1,Sedan,18,281567.4,47.0,48.8,675.0,1,4,47.74400000000004,663.75
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,18,250679.5,29.8,24.9,850.0,1,4,26.305000000000035,825.75
51,Replace Valve Cover Gasket,1200.0,1.75,0,Pickup,5,72412.9,100.3,121.2,1675.0,1,2,122.6160000000001,1677.75
48,Replace Fan Belt / Serpentine Belt,1100.0,1.0,1,Pickup,5,68588.3,57.0,61.9,1075.0,0,2,59.63699999999997,1081.75
1,Change Oil,650.0,0.75,1,Pickup,5,68799.4,43.7,42.7,650.0,0,2,44.67400000000001,659.25
13,Brake Service & Cleaning,800.0,1.25,1,Sedan,25,306431.6,77.8,71.9,800.0,1,4,75.10199999999992,799.5
15,Replace Brake Shoes,800.0,1.0,1,Sedan,25,329714.8,62.7,68.1,775.0,1,4,66.02300000000008,785.0
22,Replace Suspension Bushing,1500.0,2.5,0,Crossover,25,342816.8,149.3,298.3,5000.0,1,0,284.7209999999997,4335.75
23,Replace Tie Rod End,800.0,1.0,1,Crossover,25,314251.1,58.2,60.1,800.0,1,0,60.11800000000003,799.25
18,Wheel Alignment,900.0,1.0,1,Crossover,25,397998.6,61.4,57.0,875.0,1,0,58.539000000000016,882.0
21,Replace Shock Absorbers,1200.0,2.0,1,Crossover,25,341462.3,125.8,130.2,1175.0,1,0,134.72200000000012,1196.5
37,Air Conditioning Cleaning & Freon Charge,3500.0,3.0,0,Sedan,22,321123.9,182.9,326.4,4275.0,1,4,316.86400000000043,4501.0
13,Brake Service & Cleaning,800.0,1.25,1,Sedan,25,335943.5,77.0,73.1,775.0,1,4,74.06700000000001,802.25
15,Replace Brake Shoes,800.0,1.0,1,Sedan,25,299265.7,61.1,62.6,750.0,1,4,63.355000000000075,771.0
18,Wheel Alignment,900.0,1.0,1,Sedan,25,392800.7,59.4,57.0,850.0,1,4,57.786000000000016,864.75
13,Brake Service & Cleaning,800.0,1.25,1,Sedan,10,130323.7,74.0,78.1,825.0,1,4,77.73100000000007,820.0
15,Replace Brake Shoes,800.0,1.0,1,Sedan,10,144155.2,58.3,59.1,825.0,1,4,59.13100000000004,815.0
16,Rotor Disc Refacing / Resurfacing,2500.0,2.0,1,Sedan,10,126527.3,116.0,111.8,2550.0,0,4,113.14999999999989,2564.0
13,Brake Service & Cleaning,800.0,1.25,1,Sedan,18,254788.3,75.6,75.2,800.0,1,4,74.46399999999994,800.75
15,Replace Brake Shoes,800.0,1.0,1,Sedan,18,249584.5,60.3,56.8,800.0,1,4,58.13400000000005,799.5
1,Change Oil,650.0,0.75,1,Hatchback,11,157822.0,46.1,51.7,625.0,1,1,50.31399999999996,632.75
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Hatchback,11,134408.3,30.6,32.9,775.0,1,1,31.31200000000003,785.75
18,Wheel Alignment,900.0,1.0,1,Hatchback,11,162392.6,59.1,72.1,900.0,1,1,60.869,898.75
22,Replace Suspension Bushing,1500.0,2.5,0,Hatchback,18,254095.3,149.0,227.4,2500.0,1,1,242.74000000000015,2609.0
23,Replace Tie Rod End,800.0,1.0,1,Hatchback,18,215330.3,61.5,59.8,825.0,1,1,61.06100000000006,812.25
18,Wheel Alignment,900.0,1.0,1,Hatchback,18,286582.4,62.5,68.9,925.0,1,1,67.99299999999994,918.25
22,Replace Suspension Bushing,1500.0,2.5,0,SUV,18,219983.0,142.6,209.4,3875.0,1,3,227.734,2675.75
23,Replace Tie Rod End,800.0,1.0,1,SUV,18,272045.2,61.9,62.4,800.0,1,3,63.85599999999993,798.0
18,Wheel Alignment,900.0,1.0,1,SUV,18,240853.4,59.1,58.8,900.0,1,3,59.970000000000084,895.5
21,Replace Shock Absorbers,1200.0,2.0,1,SUV,18,247171.7,114.8,114.7,1175.0,1,3,114.12000000000006,1179.75
51,Replace Valve Cover Gasket,1200.0,1.75,0,Van,1,18582.7,106.0,141.9,1475.0,1,5,129.74199999999985,1564.0
48,Replace Fan Belt / Serpentine Belt,1100.0,1.0,1,Van,1,18303.6,61.2,67.0,1100.0,0,5,57.74500000000001,1108.5
22,Replace Suspension Bushing,1500.0,2.5,0,Van,14,204839.3,148.9,206.8,2350.0,1,5,237.8929999999997,2757.5
23,Replace Tie Rod End,800.0,1.0,1,Van,14,218131.2,61.2,60.2,800.0,1,5,61.908999999999914,799.25
18,Wheel Alignment,900.0,1.0,1,Van,14,225859.7,60.1,59.2,900.0,1,5,59.30799999999992,898.75
21,Replace Shock Absorbers,1200.0,2.0,1,Van,14,186670.5,120.1,123.2,1225.0,1,5,124.80400000000004,1202.75
13,Brake Service & Cleaning,800.0,1.25,1,SUV,23,361335.1,74.8,75.7,825.0,1,3,73.26099999999992,819.0
15,Replace Brake Shoes,800.0,1.0,1,SUV,23,354704.3,57.8,60.2,825.0,1,3,60.970999999999904,817.5
18,Wheel Alignment,900.0,1.0,1,SUV,23,364988.3,57.3,47.7,900.0,1,3,51.78499999999994,904.0
37,Air Conditioning Cleaning & Freon Charge,3500.0,3.0,0,Hatchback,18,266378.5,176.1,344.0,5025.0,1,1,325.15,5033.75
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Hatchback,18,231261.9,30.3,30.6,800.0,1,1,30.976999999999954,801.5
36,Down Clutch / Pulldown Transmission,3500.0,4.5,0,SUV,10,125910.4,258.8,366.9,4750.0,1,3,351.55300000000045,4735.75
13,Brake Service & Cleaning,800.0,1.25,1,Crossover,25,332718.0,75.9,67.6,825.0,1,0,71.07800000000006,819.25
15,Replace Brake Shoes,800.0,1.0,1,Crossover,25,389975.6,59.7,56.5,800.0,1,0,59.007999999999996,802.5
13,Brake Service & Cleaning,800.0,1.25,1,SUV,18,282984.6,71.9,81.7,750.0,1,3,78.26799999999993,770.25
15,Replace Brake Shoes,800.0,1.0,1,SUV,18,257012.0,57.3,62.3,775.0,1,3,60.24900000000003,809.5
1,Change Oil,650.0,0.75,1,Sedan,12,153956.2,43.2,42.6,675.0,1,4,45.34400000000003,637.5
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,12,170373.6,28.7,28.3,800.0,1,4,28.84400000000003,801.5
1,Change Oil,650.0,0.75,1,Van,25,332927.6,45.4,48.5,675.0,1,5,48.13000000000001,664.0
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Van,25,361229.0,29.9,33.2,800.0,1,5,30.03499999999997,777.25
3,Replace Fuel Filter,550.0,0.75,1,Van,25,318074.4,45.7,47.4,550.0,1,5,47.302,546.0
4,Replace Air Filter,550.0,0.25,1,Van,25,381902.1,14.4,17.5,550.0,1,5,17.160999999999998,547.25
5,Replace Cabin Filter,200.0,0.25,1,Van,25,331809.2,15.1,15.0,200.0,1,5,15.764000000000001,200.0
13,Brake Service & Cleaning,800.0,1.25,1,Crossover,24,368573.3,75.6,69.7,775.0,1,0,72.17999999999991,791.0
15,Replace Brake Shoes,800.0,1.0,1,Crossover,24,363044.1,58.2,66.4,825.0,1,0,64.70799999999996,818.5
16,Rotor Disc Refacing / Resurfacing,2500.0,2.0,1,Crossover,24,317020.1,118.1,116.7,2500.0,1,0,118.44900000000005,2483.5
1,Change Oil,650.0,0.75,1,Hatchback,5,76475.1,47.2,50.1,650.0,0,1,48.72400000000002,651.0
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Hatchback,5,60519.3,31.1,31.0,825.0,0,1,30.804000000000006,816.5
13,Brake Service & Cleaning,800.0,1.25,1,SUV,1,17051.4,77.6,80.7,750.0,0,3,81.28099999999992,764.0
14,Replace Brake Pads,600.0,1.0,1,SUV,1,13542.3,62.3,62.3,600.0,0,3,61.422000000000054,600.75
37,Air Conditioning Cleaning & Freon Charge,3500.0,3.0,0,Hatchback,6,89393.3,174.5,238.4,3250.0,1,1,226.11600000000007,3830.0
51,Replace Valve Cover Gasket,1200.0,1.75,0,Crossover,18,237445.1,107.5,189.5,1925.0,1,0,184.06099999999998,2031.0
48,Replace Fan Belt / Serpentine Belt,1100.0,1.0,1,Crossover,18,269992.3,60.4,65.5,1150.0,1,0,55.68999999999997,1088.25
1,Change Oil,650.0,0.75,1,Crossover,18,278905.8,44.1,49.0,675.0,1,0,46.893,665.0
13,Brake Service & Cleaning,800.0,1.25,1,Hatchback,8,121708.4,74.9,74.3,825.0,0,1,74.62000000000008,816.75
15,Replace Brake Shoes,800.0,1.0,1,Hatchback,8,129737.2,58.5,65.6,850.0,1,1,63.73900000000006,834.0
13,Brake Service & Cleaning,800.0,1.25,1,Sedan,17,216063.3,73.6,80.2,800.0,1,4,76.16900000000003,799.0
15,Replace Brake Shoes,800.0,1.0,1,Sedan,17,249612.6,60.1,62.4,800.0,1,4,60.95999999999995,801.25
1,Change Oil,650.0,0.75,1,SUV,9,123506.8,46.9,49.8,650.0,0,3,48.60600000000005,650.25
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,SUV,9,129712.8,30.6,24.1,775.0,0,3,27.016999999999975,778.0
1,Change Oil,650.0,0.75,1,Hatchback,13,182398.3,44.9,51.5,650.0,1,1,48.48899999999999,648.75
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Hatchback,13,204823.6,30.3,31.5,800.0,1,1,31.09,800.5
1,Change Oil,650.0,0.75,1,SUV,19,289391.6,45.9,47.6,650.0,1,3,46.778,655.5
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,SUV,19,260265.8,28.6,26.0,750.0,1,3,26.873999999999995,765.0
22,Replace Suspension Bushing,1500.0,2.5,0,Sedan,25,311983.9,144.5,296.3,2125.0,1,4,272.2419999999996,2599.25
23,Replace Tie Rod End,800.0,1.0,1,Sedan,25,398323.1,60.6,66.5,825.0,1,4,64.608,825.0
18,Wheel Alignment,900.0,1.0,1,Sedan,25,315093.8,61.9,62.5,900.0,1,4,62.80600000000001,902.75
37,Air Conditioning Cleaning & Freon Charge,3500.0,3.0,0,Sedan,2,29994.8,175.8,193.3,3275.0,0,4,196.91799999999975,3105.0
53,Top Overhaul,15000.0,14.0,0,Crossover,25,303458.0,842.6,1322.0,23700.0,1,0,1352.4979999999998,22176.0
13,Brake Service & Cleaning,800.0,1.25,1,Crossover,6,80800.9,78.7,73.5,775.0,0,0,75.14200000000001,790.5
15,Replace Brake Shoes,800.0,1.0,1,Crossover,6,91172.6,59.4,61.2,825.0,0,0,60.50599999999992,816.25
1,Change Oil,650.0,0.75,1,Sedan,6,86216.1,47.0,46.6,600.0,0,4,47.45099999999999,612.0
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,6,83650.9,31.0,33.2,800.0,0,4,33.327999999999975,808.0
36,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Hatchback,19,285971.6,276.3,468.6,5100.0,1,1,463.4619999999995,6261.5
2,Change ATF / Transmission Fluid,650.0,0.75,1,Hatchback,19,267256.9,45.7,42.3,650.0,1,1,43.36700000000006,654.5
37,Air Conditioning Cleaning & Freon Charge,3500.0,3.0,0,SUV,25,303676.8,181.3,388.8,5425.0,1,3,373.68599999999986,5495.0
13,Brake Service & Cleaning,800.0,1.25,1,SUV,18,252328.9,72.8,82.6,775.0,1,3,79.73900000000015,782.5
14,Replace Brake Pads,600.0,1.0,1,SUV,18,221699.4,62.0,57.7,550.0,1,3,59.86299999999992,570.25
1,Change Oil,650.0,0.75,1,SUV,15,236160.4,44.0,49.0,625.0,1,3,48.379,642.5
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,SUV,15,210900.9,29.4,30.7,825.0,1,3,30.322999999999976,812.0
36,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Crossover,1,20915.1,281.9,347.6,5075.0,1,0,301.43800000000033,4828.5
13,Brake Service & Cleaning,800.0,1.25,1,Sedan,4,52043.4,74.8,81.7,800.0,0,4,77.10299999999998,804.75
15,Replace Brake Shoes,800.0,1.0,1,Sedan,4,56958.2,60.7,56.3,750.0,0,4,57.01200000000007,768.75
1,Change Oil,650.0,0.75,1,Pickup,25,382232.0,47.0,49.9,625.0,1,2,48.32799999999998,664.75
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Pickup,25,365489.0,29.5,31.3,825.0,1,2,30.65700000000002,819.25
18,Wheel Alignment,900.0,1.0,1,Pickup,25,334851.0,57.4,58.2,850.0,1,2,58.14799999999994,865.25
36,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,11,141746.2,275.9,398.8,5525.0,1,4,388.58299999999986,5468.0
1,Change Oil,650.0,0.75,1,Sedan,25,396248.8,45.5,46.6,650.0,1,4,46.673999999999985,648.25
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,25,307488.1,31.2,32.8,825.0,1,4,33.309000000000026,816.25
13,Brake Service & Cleaning,800.0,1.25,1,Van,9,140039.4,71.9,66.3,825.0,0,5,70.39100000000002,799.5
14,Replace Brake Pads,600.0,1.0,1,Van,9,133942.4,57.9,61.4,575.0,0,5,60.99999999999997,586.0
1,Change Oil,650.0,0.75,1,Sedan,12,148602.4,46.5,46.9,600.0,0,4,47.39800000000001,615.5
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,12,187127.7,29.7,33.7,825.0,1,4,31.79299999999997,813.0
53,Top Overhaul,15000.0,14.0,0,SUV,24,381459.9,863.2,1414.3,23775.0,1,3,1527.3629999999998,27055.75
51,Replace Valve Cover Gasket,1200.0,1.75,0,Van,24,359791.9,100.2,173.4,2150.0,1,5,174.34999999999985,2200.75
48,Replace Fan Belt / Serpentine Belt,1100.0,1.0,1,Van,24,333176.9,59.6,57.4,1100.0,1,5,58.38199999999996,1093.5
1,Change Oil,650.0,0.75,1,Van,24,331481.6,46.9,41.8,625.0,1,5,48.58000000000006,650.25
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Van,24,362708.2,29.3,33.1,800.0,1,5,32.418999999999954,799.0
22,Replace Suspension Bushing,1500.0,2.5,0,SUV,19,270774.3,151.9,254.3,3450.0,1,3,248.13300000000007,2759.0
23,Replace Tie Rod End,800.0,1.0,1,SUV,19,274602.5,59.8,56.5,775.0,1,3,57.733999999999995,779.5
18,Wheel Alignment,900.0,1.0,1,SUV,19,291666.3,59.6,63.5,875.0,1,3,62.084,884.75
37,Air Conditioning Cleaning & Freon Charge,3500.0,3.0,0,Van,9,124642.3,177.5,246.6,3925.0,1,5,225.23399999999984,3659.25
51,Replace Valve Cover Gasket,1200.0,1.75,0,SUV,21,318962.4,109.2,195.4,2475.0,1,3,189.33599999999998,2605.0
48,Replace Fan Belt / Serpentine Belt,1100.0,1.0,1,SUV,21,253988.4,62.4,58.9,1075.0,1,3,60.895999999999965,1072.75
1,Change Oil,650.0,0.75,1,SUV,21,280380.3,44.7,47.5,650.0,1,3,46.45499999999999,651.75
1,Change Oil,650.0,0.75,1,Hatchback,13,188716.4,46.9,45.3,650.0,1,1,46.95100000000004,655.0
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Hatchback,13,163002.3,28.8,28.4,775.0,1,1,28.605000000000047,780.5
18,Wheel Alignment,900.0,1.0,1,Hatchback,13,173501.1,61.9,59.2,925.0,1,1,59.62599999999994,916.5
22,Replace Suspension Bushing,1500.0,2.5,0,SUV,11,150349.0,142.6,196.7,2600.0,1,3,190.7120000000002,2454.25
23,Replace Tie Rod End,800.0,1.0,1,SUV,11,173130.5,59.6,64.1,850.0,1,3,62.835000000000065,834.75
18,Wheel Alignment,900.0,1.0,1,SUV,11,148189.1,61.4,57.3,900.0,0,3,60.21800000000005,897.0
21,Replace Shock Absorbers,1200.0,2.0,1,SUV,11,159013.8,119.2,123.7,1150.0,1,3,123.21200000000016,1163.0
1,Change Oil,650.0,0.75,1,Van,20,244584.7,43.0,42.6,650.0,1,5,43.47099999999997,646.75
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Van,20,250268.2,29.9,31.7,825.0,1,5,26.764,790.5
1,Change Oil,650.0,0.75,1,SUV,1,13450.2,47.0,53.3,675.0,0,3,50.735000000000056,666.75
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,SUV,1,10000.0,31.3,30.5,750.0,0,3,29.60999999999998,791.75
53,Top Overhaul,15000.0,14.0,0,Pickup,21,267509.8,800.3,1354.2,17875.0,1,2,1369.1039999999987,19622.5
53,Top Overhaul,15000.0,14.0,0,Pickup,2,35579.6,811.8,661.9,14975.0,0,2,913.0980000000002,12723.25
51,Replace Valve Cover Gasket,1200.0,1.75,0,Sedan,9,120585.8,104.0,119.4,1225.0,1,4,129.4299999999999,1531.25
48,Replace Fan Belt / Serpentine Belt,1100.0,1.0,1,Sedan,9,128121.4,59.2,59.1,1100.0,0,4,60.08900000000004,1098.25
53,Top Overhaul,15000.0,14.0,0,SUV,24,370922.6,798.4,1549.4,31075.0,1,3,1556.4589999999987,29398.5
1,Change Oil,650.0,0.75,1,SUV,24,361463.6,43.2,44.5,650.0,1,3,44.572000000000045,671.5
22,Replace Suspension Bushing,1500.0,2.5,0,Sedan,7,105513.3,148.9,175.3,1450.0,0,4,174.71499999999975,1678.0
23,Replace Tie Rod End,800.0,1.0,1,Sedan,7,95311.8,59.5,64.2,775.0,0,4,62.103999999999935,780.75
18,Wheel Alignment,900.0,1.0,1,Sedan,7,103053.9,59.7,59.8,950.0,0,4,60.65799999999999,877.75
51,Replace Valve Cover Gasket,1200.0,1.75,0,SUV,25,320371.6,104.2,203.9,2875.0,1,3,193.38200000000003,2851.25
48,Replace Fan Belt / Serpentine Belt,1100.0,1.0,1,SUV,25,367533.2,59.9,61.0,1100.0,1,3,60.86500000000001,1099.0
53,Top Overhaul,15000.0,14.0,0,Sedan,18,213996.7,852.8,1593.2,34075.0,1,4,1478.6019999999996,30660.25
12,Replace Spark Plugs,300.0,0.5,1,Sedan,18,239206.9,30.6,32.4,275.0,1,4,31.471000000000018,316.0
22,Replace Suspension Bushing,1500.0,2.5,0,Crossover,19,240076.1,155.7,292.2,4625.0,1,0,275.19100000000026,3937.5
23,Replace Tie Rod End,800.0,1.0,1,Crossover,19,270353.7,60.5,49.5,800.0,1,0,53.17699999999998,803.0
18,Wheel Alignment,900.0,1.0,1,Crossover,19,237509.1,57.4,57.7,875.0,1,0,56.30000000000005,919.0
13,Brake Service & Cleaning,800.0,1.25,1,Crossover,19,258241.1,74.1,76.7,850.0,1,0,76.91499999999998,835.25
14,Replace Brake Pads,600.0,1.0,1,Crossover,19,279892.0,62.7,70.3,600.0,1,0,67.36100000000008,607.0
1,Change Oil,650.0,0.75,1,Crossover,25,332807.3,45.8,46.7,650.0,1,0,47.36599999999995,651.5
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Crossover,25,322436.1,31.4,35.4,800.0,1,0,34.627000000000045,798.75
37,Air Conditioning Cleaning & Freon Charge,3500.0,3.0,0,Hatchback,19,268037.5,187.7,320.1,4775.0,1,1,309.99499999999995,4819.5
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Hatchback,19,252600.5,29.2,27.9,725.0,1,1,27.832000000000036,749.75
22,Replace Suspension Bushing,1500.0,2.5,0,Van,19,297853.0,148.7,259.1,2850.0,1,5,256.8389999999997,2865.0
25,Replace Tie Rod & Rack End,1000.0,1.5,1,Van,19,230091.4,94.4,95.0,975.0,1,5,96.93700000000007,994.0
18,Wheel Alignment,900.0,1.0,1,Van,19,258109.5,62.2,62.5,900.0,1,5,65.45800000000004,894.5
1,Change Oil,650.0,0.75,1,SUV,14,202492.5,45.8,42.9,675.0,1,3,43.49100000000001,665.0
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,SUV,14,211786.6,29.1,27.6,825.0,1,3,28.707999999999956,822.5
13,Brake Service & Cleaning,800.0,1.25,1,Crossover,23,336547.3,73.6,77.2,825.0,1,0,76.84499999999991,823.75
15,Replace Brake Shoes,800.0,1.0,1,Crossover,23,314048.7,60.5,60.1,775.0,1,0,59.387000000000015,784.0
16,Rotor Disc Refacing / Resurfacing,2500.0,2.0,1,Crossover,23,307807.3,123.1,132.6,2500.0,1,0,130.37099999999995,2501.5
1,Change Oil,650.0,0.75,1,SUV,3,39928.3,46.3,54.8,700.0,0,3,46.166000000000004,647.0
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,SUV,3,36821.9,29.3,30.7,825.0,0,3,30.959999999999972,802.75
5,Replace Cabin Filter,200.0,0.25,1,SUV,3,42156.9,15.5,15.0,200.0,0,3,15.128999999999994,200.0
1,Change Oil,650.0,0.75,1,Sedan,24,294813.4,46.6,52.8,625.0,1,4,51.213000000000065,634.75
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,24,348142.7,28.9,31.2,800.0,1,4,30.776999999999962,800.75
18,Wheel Alignment,900.0,1.0,1,Sedan,24,349074.5,58.3,60.0,875.0,1,4,61.01699999999997,901.5
1,Change Oil,650.0,0.75,1,Sedan,24,357059.4,46.5,54.3,650.0,1,4,48.79900000000001,645.5
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,24,377342.4,31.2,31.1,775.0,1,4,34.78600000000002,801.25
18,Wheel Alignment,900.0,1.0,1,Sedan,24,376519.4,60.0,68.9,925.0,1,4,66.65299999999996,919.25
22,Replace Suspension Bushing,1500.0,2.5,0,SUV,22,333862.4,154.7,194.0,3175.0,1,3,232.15300000000002,3078.5
23,Replace Tie Rod End,800.0,1.0,1,SUV,22,302922.9,62.7,67.0,800.0,1,3,66.17999999999999,800.5
18,Wheel Alignment,900.0,1.0,1,SUV,22,284279.3,61.9,67.9,950.0,1,3,65.96099999999993,931.75
1,Change Oil,650.0,0.75,1,Sedan,5,77488.4,46.4,41.7,650.0,0,4,42.60499999999996,650.25
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,5,78011.7,30.9,29.2,800.0,0,4,31.335000000000004,795.75
37,Air Conditioning Cleaning & Freon Charge,3500.0,3.0,0,SUV,25,374026.6,179.0,323.4,6400.0,1,3,333.1630000000003,6088.5
22,Replace Suspension Bushing,1500.0,2.5,0,Van,7,102852.4,152.2,203.9,1800.0,1,5,196.60399999999998,2140.25
23,Replace Tie Rod End,800.0,1.0,1,Van,7,103125.2,58.5,61.1,825.0,0,5,60.60000000000005,817.5
18,Wheel Alignment,900.0,1.0,1,Van,7,105536.5,59.5,59.2,950.0,0,5,61.29800000000001,893.25
21,Replace Shock Absorbers,1200.0,2.0,1,Van,7,108563.3,117.5,122.4,1200.0,0,5,123.7289999999999,1173.0
1,Change Oil,650.0,0.75,1,Sedan,25,348197.5,43.7,40.5,675.0,1,4,42.34299999999999,670.5
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,25,390996.7,30.9,34.6,775.0,1,4,34.035999999999966,785.5
13,Brake Service & Cleaning,800.0,1.25,1,Sedan,8,104418.4,71.5,77.5,800.0,0,4,77.19899999999996,798.0
15,Replace Brake Shoes,800.0,1.0,1,Sedan,8,101332.2,62.8,63.2,800.0,0,4,63.71799999999995,800.75
16,Rotor Disc Refacing / Resurfacing,2500.0,2.0,1,Sedan,8,122185.0,120.6,120.6,2500.0,0,4,118.54199999999996,2506.75
22,Replace Suspension Bushing,1500.0,2.5,0,SUV,21,252695.7,143.6,245.8,2725.0,1,3,239.14999999999975,2707.25
23,Replace Tie Rod End,800.0,1.0,1,SUV,21,281241.7,62.6,65.1,800.0,1,3,63.60899999999998,803.25
18,Wheel Alignment,900.0,1.0,1,SUV,21,325468.7,59.3,67.8,950.0,1,3,60.41400000000005,900.0
21,Replace Shock Absorbers,1200.0,2.0,1,SUV,21,292671.3,125.8,125.7,1250.0,1,3,132.15199999999996,1205.0
22,Replace Suspension Bushing,1500.0,2.5,0,Van,22,326506.0,144.0,224.2,3425.0,1,5,232.84300000000025,3319.25
23,Replace Tie Rod End,800.0,1.0,1,Van,22,271047.6,59.2,56.9,800.0,1,5,57.99399999999996,800.25
18,Wheel Alignment,900.0,1.0,1,Van,22,285965.7,60.7,54.9,875.0,1,5,56.74599999999995,884.0
1,Change Oil,650.0,0.75,1,Pickup,1,23415.4,45.6,48.8,675.0,0,2,45.24899999999996,649.0
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Pickup,1,15886.9,31.0,29.4,800.0,0,2,29.00699999999999,788.5
18,Wheel Alignment,900.0,1.0,1,Pickup,1,19703.3,57.2,55.1,875.0,0,2,57.80400000000005,880.75
37,Air Conditioning Cleaning & Freon Charge,3500.0,3.0,0,SUV,1,16410.9,174.9,178.8,3100.0,0,3,192.3719999999999,2748.75
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,SUV,1,12535.4,31.3,30.2,800.0,0,3,29.60999999999998,793.25
22,Replace Suspension Bushing,1500.0,2.5,0,Sedan,3,44026.2,152.3,193.3,2450.0,1,4,193.31599999999978,2291.75
25,Replace Tie Rod & Rack End,1000.0,1.5,1,Sedan,3,52329.9,87.9,86.6,950.0,0,4,86.7120000000001,953.75
18,Wheel Alignment,900.0,1.0,1,Sedan,3,53844.1,57.5,58.6,875.0,0,4,58.03100000000005,881.0
22,Replace Suspension Bushing,1500.0,2.5,0,Hatchback,5,61624.9,144.7,191.1,1925.0,1,1,190.09900000000002,2122.25
23,Replace Tie Rod End,800.0,1.0,1,Hatchback,5,79812.8,60.6,57.9,850.0,0,1,57.11199999999999,793.75
18,Wheel Alignment,900.0,1.0,1,Hatchback,5,64358.7,57.5,53.7,925.0,0,1,55.46399999999992,917.25
21,Replace Shock Absorbers,1200.0,2.0,1,Hatchback,5,62802.2,124.4,154.4,1200.0,0,1,145.46999999999983,1283.0
36,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Van,21,300168.8,261.7,425.7,5400.0,1,5,447.2750000000002,6599.75
51,Replace Valve Cover Gasket,1200.0,1.75,0,Hatchback,21,264957.3,101.9,171.6,2000.0,1,1,174.19999999999993,2330.5
48,Replace Fan Belt / Serpentine Belt,1100.0,1.0,1,Hatchback,21,293957.0,60.7,68.5,1125.0,1,1,58.46699999999997,1076.25
