job_order_id,source_file,is_synthetic,make,model,year,services_count,parts_count,service_subtotal,part_subtotal,grand_total
920,synthetic_0596.json,True,Honda,City,2007,1,5,3100.00,7300.00,10400.00
921,synthetic_0597.json,True,Toyota,Innova,2022,3,5,4400.00,13200.00,17600.00
922,synthetic_0598.json,True,Suzuki,Dzire,2002,4,2,2500.00,1200.00,3700.00
923,synthetic_0599.json,True,Mazda,Cx9,2009,2,6,3000.00,8800.00,11800.00
924,synthetic_0600.json,True,Toyota,Hiace,2015,3,5,3050.00,13550.00,16600.00
925,synthetic_0601.json,True,Hyundai,Porter,2012,3,4,2400.00,6200.00,8600.00
926,synthetic_0602.json,True,Mitsubishi,Mirage G4,2024,2,3,1050.00,6150.00,7200.00
927,synthetic_0603.json,True,Toyota,Corolla Altis,2005,4,4,5200.00,13200.00,18400.00
928,synthetic_0604.json,True,Toyota,Corolla,2022,2,4,1100.00,3200.00,4300.00
929,synthetic_0605.json,True,Kia,K2700,2002,1,4,2850.00,11100.00,13950.00
930,synthetic_0606.json,True,Mitsubishi,Adventure,2019,3,3,4300.00,6200.00,10500.00
931,synthetic_0607.json,True,Hyundai,H100,1999,3,2,2550.00,1000.00,3550.00
932,synthetic_0608.json,True,Toyota,Hi-Ace,2010,2,4,2150.00,4350.00,6500.00
933,synthetic_0609.json,True,Toyota,Rush,2024,2,4,2900.00,8850.00,11750.00
934,synthetic_0610.json,True,Hyundai,Accent,2015,2,4,1250.00,4600.00,5850.00
935,synthetic_0611.json,True,Honda,Brio,2011,2,5,1400.00,5350.00,6750.00
936,synthetic_0612.json,True,Toyota,Altis,2004,3,4,3700.00,22000.00,25700.00
937,synthetic_0613.json,True,Mitsubishi,Adventure,2015,3,3,3700.00,8800.00,12500.00
938,synthetic_0614.json,True,Kia,Picanto,2024,3,4,2050.00,7700.00,9750.00
939,synthetic_0615.json,True,Kia,Picanto,2015,2,5,4850.00,10450.00,15300.00
940,synthetic_0616.json,True,Toyota,Fortuner,1997,3,5,3700.00,14950.00,18650.00
941,synthetic_0617.json,True,Toyota,Wigo,2014,2,2,3000.00,1000.00,4000.00
942,synthetic_0618.json,True,Toyota,Hiace,2001,2,5,1200.00,6950.00,8150.00
943,synthetic_0619.json,True,Kia,Picanto,2003,1,3,3300.00,1750.00,5050.00
944,synthetic_0620.json,True,Toyota,Wigo,1999,3,4,3500.00,16100.00,19600.00
945,synthetic_0621.json,True,Nissan,Terra,2019,2,4,5050.00,4700.00,9750.00
946,synthetic_0622.json,True,Toyota,Fortuner,2025,5,5,2300.00,9550.00,11850.00
947,synthetic_0623.json,True,Toyota,Vios,2023,2,5,1450.00,4250.00,5700.00
948,synthetic_0624.json,True,Honda,Fc,2001,3,4,3000.00,6400.00,9400.00
949,synthetic_0625.json,True,Honda,Fc,2004,2,5,2000.00,5550.00,7550.00
950,synthetic_0626.json,True,Toyota,Avanza,2002,2,5,1900.00,7950.00,9850.00
951,synthetic_0627.json,True,Toyota,Wigo,2017,1,3,2400.00,2650.00,5050.00
952,synthetic_0628.json,True,Toyota,Altis,2004,3,4,2950.00,7900.00,10850.00
953,synthetic_0629.json,True,Kia,Carnival,2014,4,4,6350.00,11100.00,17450.00
954,synthetic_0630.json,True,Mitsubishi,Xpander,2001,3,4,4050.00,17550.00,21600.00
955,synthetic_0631.json,True,Toyota,Corolla Altis,2018,2,5,2200.00,6100.00,8300.00
956,synthetic_0632.json,True,Honda,Civic,2008,2,4,1050.00,3550.00,4600.00
957,synthetic_0633.json,True,Toyota,Hi-Ace,2024,4,3,4200.00,9400.00,13600.00
958,synthetic_0634.json,True,Toyota,Rush,1997,3,5,2650.00,6400.00,9050.00
959,synthetic_0635.json,True,Isuzu,Elf,1997,4,3,6000.00,8350.00,14350.00
960,synthetic_0636.json,True,Toyota,Fortuner,2012,2,5,1150.00,4750.00,5900.00
961,synthetic_0637.json,True,Honda,Jazz,2013,3,5,3650.00,13200.00,16850.00
962,synthetic_0638.json,True,Toyota,Innova,2013,3,2,3700.00,5300.00,9000.00
963,synthetic_0639.json,True,Toyota,Altis,2000,1,3,2550.00,3500.00,6050.00
964,synthetic_0640.json,True,Honda,CR-V,1999,2,3,1350.00,4550.00,5900.00
965,synthetic_0641.json,True,Mitsubishi,Mirage G4,2022,2,4,1050.00,3700.00,4750.00
966,synthetic_0642.json,True,Toyota,Avanza,2010,4,4,1900.00,4550.00,6450.00
967,synthetic_0643.json,True,Nissan,Navara,2011,2,5,1250.00,8250.00,9500.00
968,synthetic_0644.json,True,Toyota,Innova,2004,4,4,1850.00,4500.00,6350.00
969,synthetic_0645.json,True,Hyundai,Grand Starex,2002,3,5,2050.00,3350.00,5400.00
970,synthetic_0646.json,True,Toyota,Rush,2023,1,4,4850.00,11100.00,15950.00
971,synthetic_0647.json,True,Toyota,Hilux,2020,3,3,3800.00,7800.00,11600.00
972,synthetic_0648.json,True,Honda,Jazz,2019,2,2,1050.00,1800.00,2850.00
973,synthetic_0649.json,True,Toyota,Corolla Altis,2002,5,5,2300.00,4200.00,6500.00
974,synthetic_0650.json,True,Toyota,Vois,2009,3,4,3350.00,9150.00,12500.00
975,synthetic_0651.json,True,Nissan,Almera,2014,2,2,1150.00,950.00,2100.00
976,synthetic_0652.json,True,Toyota,Fortuner,2011,3,4,3750.00,19000.00,22750.00
977,synthetic_0653.json,True,Honda,Civic,2002,2,3,3650.00,10300.00,13950.00
978,synthetic_0654.json,True,Mitsubishi,Mirage G4,2006,1,6,19300.00,10200.00,29500.00
979,synthetic_0655.json,True,Toyota,Wigo,1999,5,3,2600.00,1850.00,4450.00
980,synthetic_0656.json,True,Toyota,Hiace,2010,2,4,1950.00,7050.00,9000.00
981,synthetic_0657.json,True,Toyota,Wigo,2002,2,5,2550.00,6500.00,9050.00
982,synthetic_0658.json,True,Toyota,Vios,2004,3,4,3500.00,3050.00,6550.00
983,synthetic_0659.json,True,Toyota,Rush,2017,3,4,3800.00,14200.00,18000.00
984,synthetic_0660.json,True,Honda,Fc,2019,3,5,2900.00,6100.00,9000.00
985,synthetic_0661.json,True,Mitsubishi,Pajero,1999,3,5,3100.00,15700.00,18800.00
986,synthetic_0662.json,True,Toyota,Hi-Ace,2002,3,4,3600.00,22300.00,25900.00
987,synthetic_0663.json,True,Nissan,Xtrail,2007,2,4,1600.00,4750.00,6350.00
988,synthetic_0664.json,True,Toyota,Corolla,2009,2,5,1250.00,4250.00,5500.00
989,synthetic_0665.json,True,Mitsubishi,L300,2009,2,4,2100.00,7100.00,9200.00
990,synthetic_0666.json,True,Mitsubishi,Pajero,2011,2,4,3200.00,6750.00,9950.00
991,synthetic_0667.json,True,Honda,Crv Gen 02,1997,4,4,6300.00,11200.00,17500.00
992,synthetic_0668.json,True,Toyota,Hilux,2007,2,5,1450.00,7000.00,8450.00
993,synthetic_0669.json,True,Toyota,Rush,2015,3,2,4350.00,3700.00,8050.00
994,synthetic_0670.json,True,Mitsubishi,Mirage,2022,3,6,2850.00,7700.00,10550.00
995,synthetic_0671.json,True,Toyota,Rush,2009,2,4,4050.00,4850.00,8900.00
996,synthetic_0672.json,True,Toyota,Vios,2014,1,4,3450.00,13250.00,16700.00
997,synthetic_0673.json,True,Hyundai,Porter,2013,3,5,3000.00,20900.00,23900.00
998,synthetic_0674.json,True,Ford,Escape,1999,3,5,2300.00,5750.00,8050.00
999,synthetic_0675.json,True,Honda,City,1999,3,4,3850.00,11900.00,15750.00
1000,synthetic_0676.json,True,Hyundai,Accent,2015,2,4,1400.00,2850.00,4250.00
