service_id,service_name,base_price,base_duration_hours,is_price_fixed,vehicle_type,vehicle_age,mileage,estimated_duration_mins,actual_duration_mins,actual_amount,is_churned,vehicle_type_encoded,predicted_duration_mins
17,Replace Shock Absorbers,1500.0,2.0,1,SUV,11,133974.6,120.8,139.0,1200.0,0,3,131.41299999999998
1,Change Oil,650.0,0.75,1,Van,20,279843.3,43.7,49.6,750.0,1,5,48.637
9,Replace Fuel Filter,550.0,0.75,1,Van,20,245844.6,46.5,43.3,400.0,1,5,43.85400000000005
1,Change Oil,650.0,0.75,1,SUV,1,20488.6,44.0,49.0,650.0,0,3,46.663999999999994
9,Replace Fuel Filter,550.0,0.75,1,SUV,1,11361.8,44.1,46.0,575.0,0,3,44.43200000000001
15,Top Overhaul,15000.0,14.0,0,Pickup,21,339793.0,877.1,1622.9,10075.0,1,2,1548.2799999999977
15,Top Overhaul,15000.0,14.0,0,Pickup,2,27881.6,837.4,1092.0,17775.0,1,2,850.1880000000009
10,Replace Valve Cover Gasket,1400.0,1.75,0,Sedan,9,134043.6,106.1,121.9,925.0,0,4,147.644
6,Replace Fan Belt,800.0,1.0,1,Sedan,9,136981.4,62.7,66.6,675.0,0,4,65.33800000000002
15,Top Overhaul,15000.0,14.0,0,SUV,24,350800.6,825.3,1576.3,19875.0,1,3,1566.0829999999996
1,Change Oil,650.0,0.75,1,SUV,24,321534.6,43.0,43.6,650.0,1,3,43.56599999999999
12,Replace Suspension Bushing,1500.0,2.5,0,Sedan,7,92370.6,153.3,202.7,1250.0,1,4,201.52300000000022
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,7,112539.9,90.9,93.0,900.0,0,4,92.79400000000001
4,Wheel Alignment,800.0,1.0,1,Sedan,7,89271.5,62.4,65.5,1275.0,1,4,64.34599999999999
10,Replace Valve Cover Gasket,1400.0,1.75,0,SUV,25,375002.8,100.7,164.2,1575.0,1,3,182.16100000000029
6,Replace Fan Belt,800.0,1.0,1,SUV,25,366908.1,57.9,61.4,1125.0,1,3,59.49399999999995
15,Top Overhaul,15000.0,14.0,0,Sedan,18,223679.9,868.2,1397.7,14225.0,1,4,1338.692999999998
16,Replace Spark Plugs,350.0,0.5,1,Sedan,18,281715.0,29.7,33.7,400.0,1,4,28.229
12,Replace Suspension Bushing,1500.0,2.5,0,Crossover,19,303426.8,154.1,228.7,2525.0,1,0,260.242
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Crossover,19,285584.2,85.9,84.2,1300.0,1,0,83.05999999999993
4,Wheel Alignment,800.0,1.0,1,Crossover,19,264532.4,59.6,57.4,1050.0,1,0,58.82599999999994
2,Brake Service,800.0,1.25,1,Crossover,19,263452.7,78.1,69.6,825.0,1,0,72.76500000000006
2,Brake Service,800.0,1.25,1,Crossover,19,288655.7,73.3,82.9,925.0,1,0,81.04199999999989
1,Change Oil,650.0,0.75,1,Crossover,25,357407.0,45.6,46.7,600.0,1,0,46.10799999999995
9,Replace Fuel Filter,550.0,0.75,1,Crossover,25,359301.0,44.8,42.4,525.0,1,0,43.293000000000035
7,Aircon Cleaning & Freon Charge,2500.0,3.0,0,Hatchback,19,291666.3,178.7,316.0,2675.0,1,1,300.5580000000001
2,Brake Service,800.0,1.25,1,Hatchback,19,263617.2,74.0,76.5,750.0,1,1,78.215
12,Replace Suspension Bushing,1500.0,2.5,0,Van,19,289219.5,156.0,269.5,1800.0,1,5,275.6180000000001
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Van,19,229789.4,93.6,88.4,1000.0,1,5,90.75699999999988
4,Wheel Alignment,800.0,1.0,1,Van,19,253959.4,59.6,63.3,1125.0,1,5,62.510000000000076
1,Change Oil,650.0,0.75,1,SUV,14,203413.2,46.9,45.3,625.0,1,3,45.767000000000046
9,Replace Fuel Filter,550.0,0.75,1,SUV,14,175362.2,43.3,42.7,425.0,0,3,43.31399999999995
2,Brake Service,800.0,1.25,1,Crossover,23,304767.2,77.4,74.0,1000.0,1,0,75.75400000000002
2,Brake Service,800.0,1.25,1,Crossover,23,306123.9,71.3,71.5,800.0,1,0,65.86799999999995
14,Rotor Disc Refacing,3000.0,2.0,1,Crossover,23,362600.2,119.3,128.3,3200.0,1,0,124.60599999999988
1,Change Oil,650.0,0.75,1,SUV,3,42015.1,46.0,42.9,800.0,0,3,45.88800000000001
9,Replace Fuel Filter,550.0,0.75,1,SUV,3,41754.8,44.7,46.4,500.0,0,3,45.393
2,Brake Service,800.0,1.25,1,SUV,3,32693.0,71.6,70.9,1575.0,1,3,70.91299999999991
1,Change Oil,650.0,0.75,1,Sedan,24,299998.8,44.8,47.5,900.0,1,4,44.43299999999999
9,Replace Fuel Filter,550.0,0.75,1,Sedan,24,331306.5,47.0,53.3,700.0,1,4,50.42000000000005
4,Wheel Alignment,800.0,1.0,1,Sedan,24,305869.6,62.7,61.1,850.0,1,4,62.75300000000006
1,Change Oil,650.0,0.75,1,Sedan,24,304885.5,42.9,43.1,650.0,1,4,41.52300000000002
9,Replace Fuel Filter,550.0,0.75,1,Sedan,24,377597.2,43.5,38.1,725.0,1,4,46.215999999999994
4,Wheel Alignment,800.0,1.0,1,Sedan,24,311279.7,59.4,55.1,1075.0,1,4,56.06900000000005
12,Replace Suspension Bushing,1500.0,2.5,0,SUV,22,304040.8,147.9,252.9,2750.0,1,3,258.3120000000002
13,Replace Tie Rod / Rack End,1000.0,1.5,1,SUV,22,340021.2,85.5,91.8,700.0,1,3,88.60500000000002
4,Wheel Alignment,800.0,1.0,1,SUV,22,331069.5,57.7,59.5,1050.0,1,3,58.713
1,Change Oil,650.0,0.75,1,Sedan,5,76795.0,44.7,43.2,800.0,0,4,44.528999999999954
9,Replace Fuel Filter,550.0,0.75,1,Sedan,5,69359.1,44.6,48.1,525.0,0,4,44.97300000000001
7,Aircon Cleaning & Freon Charge,2500.0,3.0,0,SUV,25,350235.3,179.1,324.3,4550.0,1,3,324.92099999999994
12,Replace Suspension Bushing,1500.0,2.5,0,Van,7,87970.0,148.9,208.7,1575.0,1,5,196.0040000000002
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Van,7,101951.9,89.8,91.5,1150.0,0,5,89.13600000000002
4,Wheel Alignment,800.0,1.0,1,Van,7,81514.3,60.9,68.4,1175.0,1,5,66.44399999999995
17,Replace Shock Absorbers,1500.0,2.0,1,Van,7,96036.0,122.3,129.6,1500.0,0,5,133.60300000000015
1,Change Oil,650.0,0.75,1,Sedan,25,315610.7,46.7,52.0,650.0,1,4,49.52900000000002
9,Replace Fuel Filter,550.0,0.75,1,Sedan,25,356519.7,45.4,37.2,550.0,1,4,41.54099999999995
2,Brake Service,800.0,1.25,1,Sedan,8,100245.4,71.8,72.2,1200.0,1,4,71.41799999999996
2,Brake Service,800.0,1.25,1,Sedan,8,112804.3,74.1,76.7,1025.0,1,4,76.15099999999993
14,Rotor Disc Refacing,3000.0,2.0,1,Sedan,8,116912.2,125.3,140.5,2225.0,0,4,132.63
12,Replace Suspension Bushing,1500.0,2.5,0,SUV,21,278966.6,152.6,263.4,1475.0,1,3,250.52600000000032
13,Replace Tie Rod / Rack End,1000.0,1.5,1,SUV,21,271351.2,94.3,106.2,800.0,1,3,102.05300000000008
4,Wheel Alignment,800.0,1.0,1,SUV,21,296099.8,62.6,64.9,1025.0,1,3,64.40099999999991
17,Replace Shock Absorbers,1500.0,2.0,1,SUV,21,278970.6,116.7,111.6,1025.0,1,3,113.44100000000013
12,Replace Suspension Bushing,1500.0,2.5,0,Van,22,343832.7,148.7,272.8,2250.0,1,5,271.60399999999976
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Van,22,266391.0,94.4,95.0,775.0,1,5,95.91000000000004
4,Wheel Alignment,800.0,1.0,1,Van,22,297795.3,62.2,62.5,850.0,1,5,62.974999999999994
1,Change Oil,650.0,0.75,1,Pickup,1,13881.3,45.8,42.9,725.0,0,2,44.69500000000002
9,Replace Fuel Filter,550.0,0.75,1,Pickup,1,11192.0,43.7,41.4,625.0,0,2,41.837000000000046
4,Wheel Alignment,800.0,1.0,1,Pickup,1,18878.9,58.9,61.8,1050.0,0,2,62.66200000000006
7,Aircon Cleaning & Freon Charge,2500.0,3.0,0,SUV,1,15805.8,181.4,190.5,2875.0,0,3,183.83599999999998
2,Brake Service,800.0,1.25,1,SUV,1,13585.5,77.0,82.9,750.0,0,3,75.54100000000007
12,Replace Suspension Bushing,1500.0,2.5,0,Sedan,3,39928.3,154.3,237.5,2775.0,1,4,219.977
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,3,36821.9,87.9,92.1,1025.0,0,4,90.43700000000014
4,Wheel Alignment,800.0,1.0,1,Sedan,3,42156.9,62.0,57.0,1075.0,0,4,57.119
12,Replace Suspension Bushing,1500.0,2.5,0,Hatchback,5,63618.0,155.3,231.3,1400.0,1,1,219.19899999999973
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Hatchback,5,72437.4,86.8,93.8,1175.0,0,1,91.57700000000006
4,Wheel Alignment,800.0,1.0,1,Hatchback,5,68949.5,58.3,60.0,1350.0,1,1,59.975
17,Replace Shock Absorbers,1500.0,2.0,1,Hatchback,5,71567.1,124.1,144.9,1450.0,0,1,130.25500000000008
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Van,21,329685.6,280.8,471.3,3025.0,1,5,470.2310000000003
10,Replace Valve Cover Gasket,1400.0,1.75,0,Hatchback,21,330302.2,105.1,212.1,1525.0,1,1,199.38099999999997
6,Replace Fan Belt,800.0,1.0,1,Hatchback,21,318531.4,61.9,49.3,750.0,1,1,53.70200000000006
7,Aircon Cleaning & Freon Charge,2500.0,3.0,0,Sedan,25,344009.7,188.0,368.6,2175.0,1,4,359.00399999999956
2,Brake Service,800.0,1.25,1,Sedan,25,322442.8,77.3,84.8,600.0,1,4,82.46700000000008
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,23,334154.9,278.7,422.4,2950.0,1,4,444.9440000000005
1,Change Oil,650.0,0.75,1,Sedan,23,356635.0,46.4,43.8,750.0,1,4,46.05400000000005
12,Replace Suspension Bushing,1500.0,2.5,0,Van,25,374026.6,149.2,269.6,1050.0,1,5,281.7940000000002
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Van,25,375119.7,91.3,94.9,1225.0,1,5,95.00999999999985
4,Wheel Alignment,800.0,1.0,1,Van,25,377518.8,58.5,61.1,925.0,1,5,58.01600000000004
17,Replace Shock Absorbers,1500.0,2.0,1,Van,25,367584.4,119.0,118.5,1825.0,1,5,116.57500000000002
10,Replace Valve Cover Gasket,1400.0,1.75,0,Sedan,8,124162.4,102.8,141.4,1525.0,1,4,139.05499999999986
6,Replace Fan Belt,800.0,1.0,1,Sedan,8,109178.9,58.3,54.1,1250.0,1,4,55.80000000000004
1,Change Oil,650.0,0.75,1,Sedan,8,130116.6,46.4,52.0,625.0,0,4,50.829000000000015
10,Replace Valve Cover Gasket,1400.0,1.75,0,Van,21,278693.4,100.1,187.5,1325.0,1,5,187.20600000000013
6,Replace Fan Belt,800.0,1.0,1,Van,21,269759.5,62.8,63.2,900.0,1,5,63.205999999999946
1,Change Oil,650.0,0.75,1,Van,21,325910.8,45.2,45.2,600.0,1,5,46.38800000000002
10,Replace Valve Cover Gasket,1400.0,1.75,0,Hatchback,13,155098.2,100.5,147.2,1250.0,1,1,147.06100000000012
6,Replace Fan Belt,800.0,1.0,1,Hatchback,13,174269.2,62.6,65.1,725.0,1,1,62.93500000000003
1,Change Oil,650.0,0.75,1,Hatchback,13,201158.9,44.5,50.9,600.0,1,1,48.712999999999994
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Van,24,334451.7,283.1,502.3,5300.0,1,5,487.7110000000004
2,Brake Service,800.0,1.25,1,SUV,1,13413.5,72.0,67.0,775.0,0,3,69.74300000000002
2,Brake Service,800.0,1.25,1,SUV,1,17658.4,73.9,71.0,800.0,0,3,75.16299999999998
2,Brake Service,800.0,1.25,1,Pickup,12,158965.9,75.8,68.5,1100.0,1,2,71.792
2,Brake Service,800.0,1.25,1,Pickup,12,193183.0,76.0,81.3,825.0,1,2,78.56300000000007
10,Replace Valve Cover Gasket,1400.0,1.75,0,Van,25,337999.5,108.5,183.3,1650.0,1,5,187.2999999999997
6,Replace Fan Belt,800.0,1.0,1,Van,25,330068.6,57.2,55.1,950.0,1,5,55.28100000000001
1,Change Oil,650.0,0.75,1,Van,25,363631.7,43.7,42.9,525.0,1,5,44.09000000000001
10,Replace Valve Cover Gasket,1400.0,1.75,0,Sedan,4,54565.8,109.7,118.3,2150.0,1,4,123.90799999999989
6,Replace Fan Belt,800.0,1.0,1,Sedan,4,58943.3,60.9,64.7,1100.0,1,4,63.11899999999991
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,7,112684.4,263.6,320.7,2950.0,0,4,354.60400000000004
8,Change ATF / Transmission Fluid Flush,650.0,0.75,1,Sedan,7,116678.9,43.2,44.0,625.0,0,4,43.089
1,Change Oil,650.0,0.75,1,SUV,20,248022.1,43.4,45.9,600.0,1,3,43.992999999999995
9,Replace Fuel Filter,550.0,0.75,1,SUV,20,319616.8,45.4,43.4,650.0,1,3,43.75500000000002
1,Change Oil,650.0,0.75,1,Crossover,19,243902.9,43.1,40.3,575.0,1,0,42.37600000000005
9,Replace Fuel Filter,550.0,0.75,1,Crossover,19,248240.9,46.6,57.9,400.0,1,0,54.33699999999997
2,Brake Service,800.0,1.25,1,Sedan,4,57447.3,72.7,70.9,825.0,0,4,73.75999999999993
2,Brake Service,800.0,1.25,1,Sedan,4,53893.9,72.8,72.8,825.0,0,4,74.17400000000005
2,Brake Service,800.0,1.25,1,Sedan,16,224970.0,75.9,85.6,1050.0,1,4,78.31100000000006
2,Brake Service,800.0,1.25,1,Sedan,16,209917.5,74.5,73.5,925.0,1,4,73.76299999999999
2,Brake Service,800.0,1.25,1,Sedan,8,91735.2,73.1,75.1,850.0,0,4,76.56500000000007
2,Brake Service,800.0,1.25,1,Sedan,8,128033.6,72.9,75.5,775.0,0,4,75.17000000000003
7,Aircon Cleaning & Freon Charge,2500.0,3.0,0,Sedan,5,82112.7,187.4,296.8,2325.0,1,4,285.3989999999996
15,Top Overhaul,15000.0,14.0,0,SUV,12,151715.2,818.9,1475.5,13075.0,1,3,1353.292
1,Change Oil,650.0,0.75,1,Hatchback,16,204125.5,42.8,42.7,725.0,1,1,42.57199999999995
9,Replace Fuel Filter,550.0,0.75,1,Hatchback,16,213986.5,44.1,45.4,625.0,1,1,45.468
12,Replace Suspension Bushing,1500.0,2.5,0,Sedan,24,374178.7,146.9,313.1,1775.0,1,4,298.72999999999973
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,24,361563.0,93.3,96.8,1425.0,1,4,94.77799999999998
4,Wheel Alignment,800.0,1.0,1,Sedan,24,332606.6,61.9,62.5,850.0,1,4,61.138999999999996
2,Brake Service,800.0,1.25,1,Sedan,24,369640.4,74.8,74.6,950.0,1,4,74.02100000000004
2,Brake Service,800.0,1.25,1,Sedan,24,304732.2,74.1,77.6,1025.0,1,4,76.23100000000007
4,Wheel Alignment,800.0,1.0,1,Sedan,24,288360.1,57.6,56.7,1025.0,1,4,56.762999999999955
12,Replace Suspension Bushing,1500.0,2.5,0,Crossover,6,79475.0,151.0,210.5,1925.0,1,0,188.8809999999999
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Crossover,6,86417.0,91.4,103.5,1275.0,1,0,100.262
4,Wheel Alignment,800.0,1.0,1,Crossover,6,90406.2,59.0,59.9,1275.0,1,0,60.357999999999976
7,Aircon Cleaning & Freon Charge,2500.0,3.0,0,Van,4,65851.0,187.6,194.2,2750.0,0,5,224.2710000000002
2,Brake Service,800.0,1.25,1,Van,4,62538.2,71.9,78.7,650.0,0,5,76.7749999999999
1,Change Oil,650.0,0.75,1,SUV,25,374832.9,43.0,46.0,700.0,1,3,44.88499999999999
9,Replace Fuel Filter,550.0,0.75,1,SUV,25,392924.4,45.3,46.5,675.0,1,3,46.50099999999998
4,Wheel Alignment,800.0,1.0,1,SUV,25,340978.4,61.5,60.8,1325.0,1,3,62.17400000000008
10,Replace Valve Cover Gasket,1400.0,1.75,0,Pickup,20,241773.3,106.4,148.9,1025.0,1,2,154.57999999999987
6,Replace Fan Belt,800.0,1.0,1,Pickup,20,295686.9,62.6,62.2,900.0,1,2,62.03499999999992
1,Change Oil,650.0,0.75,1,SUV,16,238766.4,45.0,43.9,575.0,1,3,45.286000000000016
9,Replace Fuel Filter,550.0,0.75,1,SUV,16,196347.2,43.2,41.3,625.0,1,3,41.835000000000036
1,Change Oil,650.0,0.75,1,Sedan,11,156830.2,45.8,39.0,550.0,0,4,41.245
9,Replace Fuel Filter,550.0,0.75,1,Sedan,11,140887.2,46.8,45.0,400.0,0,4,47.554
2,Brake Service,800.0,1.25,1,Sedan,23,289657.6,76.4,88.2,875.0,1,4,83.96099999999996
2,Brake Service,800.0,1.25,1,Sedan,23,350722.0,74.8,75.0,1100.0,1,4,75.35600000000002
14,Rotor Disc Refacing,3000.0,2.0,1,Sedan,23,364086.3,116.4,121.9,3000.0,1,4,117.97299999999987
1,Change Oil,650.0,0.75,1,SUV,15,190136.1,47.2,50.8,725.0,1,3,48.852000000000054
9,Replace Fuel Filter,550.0,0.75,1,SUV,15,175521.0,44.8,48.5,700.0,1,3,47.84099999999999
10,Replace Valve Cover Gasket,1400.0,1.75,0,Sedan,22,309777.0,101.5,156.6,1700.0,1,4,194.32800000000015
6,Replace Fan Belt,800.0,1.0,1,Sedan,22,334124.5,57.6,54.6,1000.0,1,4,55.73900000000003
1,Change Oil,650.0,0.75,1,Sedan,22,273461.4,46.6,43.0,675.0,1,4,44.667
12,Replace Suspension Bushing,1500.0,2.5,0,Sedan,14,203136.8,157.4,263.0,1900.0,1,4,251.21199999999993
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,14,219215.6,94.1,102.5,1000.0,1,4,99.315
4,Wheel Alignment,800.0,1.0,1,Sedan,14,228210.5,58.9,61.1,975.0,1,4,60.71800000000002
1,Change Oil,650.0,0.75,1,SUV,1,20222.9,43.2,47.0,675.0,0,3,42.250999999999976
9,Replace Fuel Filter,550.0,0.75,1,SUV,1,11549.9,44.5,41.6,450.0,0,3,42.397999999999975
4,Wheel Alignment,800.0,1.0,1,SUV,1,16260.5,62.5,55.0,900.0,0,3,57.73300000000002
15,Top Overhaul,15000.0,14.0,0,Hatchback,25,309231.6,842.7,1523.7,16350.0,1,1,1537.3899999999996
1,Change Oil,650.0,0.75,1,Sedan,16,228297.3,43.5,43.0,625.0,1,4,43.181000000000004
9,Replace Fuel Filter,550.0,0.75,1,Sedan,16,251190.0,45.7,46.2,550.0,1,4,43.76300000000003
7,Aircon Cleaning & Freon Charge,2500.0,3.0,0,SUV,6,92441.2,187.7,272.8,2200.0,1,3,279.68299999999965
1,Change Oil,650.0,0.75,1,Pickup,1,21526.0,47.1,50.9,650.0,0,2,50.483000000000004
9,Replace Fuel Filter,550.0,0.75,1,Pickup,1,13129.3,45.6,51.7,550.0,0,2,48.589999999999954
4,Wheel Alignment,800.0,1.0,1,Pickup,1,23084.8,59.6,52.8,1375.0,1,2,56.745000000000076
2,Brake Service,800.0,1.25,1,Crossover,2,28005.3,73.8,76.9,1125.0,1,0,75.72199999999994
2,Brake Service,800.0,1.25,1,Crossover,2,33080.9,73.0,75.6,1000.0,0,0,77.13900000000002
14,Rotor Disc Refacing,3000.0,2.0,1,Crossover,2,28760.3,118.3,119.1,3550.0,0,0,121.01000000000013
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,25,368886.1,267.2,470.7,3300.0,1,4,485.5089999999998
8,Change ATF / Transmission Fluid Flush,650.0,0.75,1,Sedan,25,336436.3,46.2,47.4,750.0,1,4,46.795999999999985
1,Change Oil,650.0,0.75,1,Sedan,4,61655.1,43.3,46.2,650.0,0,4,46.588999999999935
9,Replace Fuel Filter,550.0,0.75,1,Sedan,4,63211.0,45.7,46.2,425.0,0,4,45.52499999999993
2,Brake Service,800.0,1.25,1,Sedan,4,61006.4,77.7,76.7,1400.0,1,4,79.428
12,Replace Suspension Bushing,1500.0,2.5,0,SUV,2,24258.9,156.9,206.8,1675.0,1,3,195.69999999999982
13,Replace Tie Rod / Rack End,1000.0,1.5,1,SUV,2,27637.2,85.7,90.5,1450.0,1,3,87.818
4,Wheel Alignment,800.0,1.0,1,SUV,2,24677.1,58.3,58.5,875.0,0,3,60.76600000000002
1,Change Oil,650.0,0.75,1,Crossover,5,74909.2,45.5,40.2,500.0,0,0,42.59299999999995
9,Replace Fuel Filter,550.0,0.75,1,Crossover,5,61671.9,46.6,43.1,550.0,0,0,44.62399999999999
1,Change Oil,650.0,0.75,1,Sedan,18,235108.5,46.1,43.3,700.0,1,4,47.93600000000001
9,Replace Fuel Filter,550.0,0.75,1,Sedan,18,242595.1,46.3,50.3,625.0,1,4,48.912000000000056
2,Brake Service,800.0,1.25,1,Van,13,194326.5,74.4,75.8,700.0,1,5,75.55500000000005
2,Brake Service,800.0,1.25,1,Van,13,192061.3,77.4,87.7,600.0,1,5,86.23399999999997
10,Replace Valve Cover Gasket,1400.0,1.75,0,Sedan,25,383775.1,103.4,233.2,1975.0,1,4,222.92600000000027
6,Replace Fan Belt,800.0,1.0,1,Sedan,25,396652.2,62.5,61.6,650.0,1,4,61.03100000000007
1,Change Oil,650.0,0.75,1,Sedan,25,359881.9,44.0,49.2,525.0,1,4,46.53499999999994
1,Change Oil,650.0,0.75,1,Crossover,22,313835.1,46.6,49.3,650.0,1,0,48.68900000000005
9,Replace Fuel Filter,550.0,0.75,1,Crossover,22,320253.6,44.9,45.1,400.0,1,0,44.88499999999997
15,Top Overhaul,15000.0,14.0,0,Sedan,16,189636.5,819.1,1216.9,11500.0,1,4,1302.127999999998
1,Change Oil,650.0,0.75,1,Sedan,10,129275.2,45.4,45.6,575.0,0,4,45.97399999999999
9,Replace Fuel Filter,550.0,0.75,1,Sedan,10,126057.6,45.6,40.9,650.0,1,4,42.704000000000036
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Crossover,20,270488.2,279.7,491.6,5200.0,1,0,486.30899999999957
2,Brake Service,800.0,1.25,1,Crossover,25,335975.0,77.8,87.2,1100.0,1,0,78.57300000000004
2,Brake Service,800.0,1.25,1,Crossover,25,306671.7,74.9,74.5,975.0,1,0,75.57000000000001
14,Rotor Disc Refacing,3000.0,2.0,1,Crossover,25,391181.3,119.0,123.2,3100.0,1,0,124.72199999999992
15,Top Overhaul,15000.0,14.0,0,Hatchback,25,373267.6,840.9,1856.7,13225.0,1,1,1738.9580000000005
7,Aircon Cleaning & Freon Charge,2500.0,3.0,0,Crossover,2,33103.5,181.6,191.0,2425.0,0,0,180.086
7,Aircon Cleaning & Freon Charge,2500.0,3.0,0,SUV,21,316778.5,176.3,267.6,2900.0,1,3,279.4559999999998
15,Top Overhaul,15000.0,14.0,0,Sedan,3,42205.9,862.1,1039.1,13425.0,0,4,1032.8680000000006
1,Change Oil,650.0,0.75,1,Sedan,3,38245.7,45.5,47.4,700.0,0,4,47.636
7,Aircon Cleaning & Freon Charge,2500.0,3.0,0,Van,5,82919.6,179.0,285.5,2800.0,1,5,265.17699999999996
2,Brake Service,800.0,1.25,1,Sedan,19,234988.2,71.8,81.8,750.0,1,4,77.69000000000008
2,Brake Service,800.0,1.25,1,Sedan,19,264258.9,71.9,63.6,1075.0,1,4,67.79100000000005
12,Replace Suspension Bushing,1500.0,2.5,0,Sedan,25,369196.9,144.2,263.4,1000.0,1,4,269.2220000000002
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,25,401894.9,93.6,103.9,1350.0,1,4,100.39899999999982
4,Wheel Alignment,800.0,1.0,1,Sedan,25,379569.9,61.8,54.8,950.0,1,4,56.61400000000006
17,Replace Shock Absorbers,1500.0,2.0,1,Sedan,25,358046.6,123.9,125.9,1025.0,1,4,123.9569999999998
2,Brake Service,800.0,1.25,1,Sedan,1,11350.5,77.1,76.1,900.0,0,4,76.6480000000001
2,Brake Service,800.0,1.25,1,Sedan,1,16391.3,72.1,74.6,725.0,0,4,73.29800000000007
12,Replace Suspension Bushing,1500.0,2.5,0,Hatchback,6,79992.8,153.6,240.0,2800.0,1,1,229.88899999999995
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Hatchback,6,82681.5,94.4,93.3,750.0,0,1,95.78899999999996
4,Wheel Alignment,800.0,1.0,1,Hatchback,6,83950.2,61.6,60.5,1000.0,1,1,61.079000000000036
7,Aircon Cleaning & Freon Charge,2500.0,3.0,0,Sedan,25,301700.1,178.4,329.7,2725.0,1,4,322.77099999999984
7,Aircon Cleaning & Freon Charge,2500.0,3.0,0,Pickup,20,267099.5,179.8,278.2,3700.0,1,2,275.8400000000004
12,Replace Suspension Bushing,1500.0,2.5,0,Hatchback,12,169654.9,151.3,252.2,1275.0,1,1,236.94000000000028
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Hatchback,12,186261.6,90.0,97.4,1125.0,1,1,86.543
4,Wheel Alignment,800.0,1.0,1,Hatchback,12,176190.3,58.9,55.1,1075.0,1,1,56.93100000000001
7,Aircon Cleaning & Freon Charge,2500.0,3.0,0,Pickup,25,339411.7,171.1,314.8,2750.0,1,2,311.4799999999999
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,6,92088.6,272.4,373.8,3800.0,1,4,379.352
2,Brake Service,800.0,1.25,1,SUV,4,57003.1,78.1,82.5,1075.0,1,3,81.96300000000002
2,Brake Service,800.0,1.25,1,SUV,4,70241.3,78.4,75.3,700.0,0,3,83.71000000000002
10,Replace Valve Cover Gasket,1400.0,1.75,0,Sedan,17,218314.0,108.1,181.7,1275.0,1,4,167.54300000000018
6,Replace Fan Belt,800.0,1.0,1,Sedan,17,225438.9,61.0,68.8,1000.0,1,4,66.15900000000006
1,Change Oil,650.0,0.75,1,Sedan,17,219871.8,43.0,45.8,650.0,1,4,44.97400000000006
2,Brake Service,800.0,1.25,1,Crossover,23,352938.0,73.7,66.6,1150.0,1,0,72.1140000000001
2,Brake Service,800.0,1.25,1,Crossover,23,355683.7,72.3,82.6,1050.0,1,0,80.20900000000007
1,Change Oil,650.0,0.75,1,Sedan,1,16579.7,43.0,40.2,775.0,0,4,41.05799999999995
9,Replace Fuel Filter,550.0,0.75,1,Sedan,1,14943.2,44.0,39.1,700.0,0,4,40.75299999999996
7,Aircon Cleaning & Freon Charge,2500.0,3.0,0,Crossover,6,85688.0,184.5,238.4,1625.0,0,0,249.88700000000014
2,Brake Service,800.0,1.25,1,Crossover,12,176021.6,73.6,75.2,800.0,1,0,73.55399999999992
2,Brake Service,800.0,1.25,1,Crossover,12,168428.3,72.8,72.5,975.0,1,0,72.79399999999995
14,Rotor Disc Refacing,3000.0,2.0,1,Crossover,12,188399.3,122.2,126.3,3125.0,1,0,126.26999999999992
1,Change Oil,650.0,0.75,1,Crossover,1,21242.3,44.4,41.3,650.0,0,0,45.949
9,Replace Fuel Filter,550.0,0.75,1,Crossover,1,12137.6,46.1,37.9,525.0,0,0,42.34300000000001
2,Brake Service,800.0,1.25,1,Crossover,1,21058.3,71.8,78.0,1825.0,1,0,76.93799999999999
2,Brake Service,800.0,1.25,1,SUV,25,329032.7,72.3,82.0,1375.0,1,3,80.15000000000002
2,Brake Service,800.0,1.25,1,SUV,25,344379.4,74.5,75.3,650.0,1,3,74.8690000000001
7,Aircon Cleaning & Freon Charge,2500.0,3.0,0,Sedan,23,344290.4,179.3,271.2,3600.0,1,4,299.11400000000026
2,Brake Service,800.0,1.25,1,Sedan,23,343242.0,71.6,73.9,725.0,1,4,72.40899999999993
