id,user_id,employees_id,action_performed,entity_type,entity_id,old_values,new_values,action_date
734,,54,status_changed,job_orders,217,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-30 23:44:50.293298
735,476,,rejected,service_tickets,200,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-23 09:40:32.293298
736,,381,approved,service_tickets,259,"{""status"": ""pending""}","{""status"": ""approved""}",2026-08-04 23:30:15.293298
737,,140,created,users,75,,"{""id"": 75, ""is_active"": true}",2026-08-03 20:10:42.293298
738,,55,approved,service_tickets,408,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-30 03:05:01.293298
739,,183,updated,users,64,"{""amount"": 579.68, ""record_id"": 64}","{""amount"": 2405.44, ""record_id"": 64}",2026-07-29 13:30:50.293298
740,,323,deleted,payments,498,"{""id"": 498, ""is_active"": true}",,2026-07-13 13:51:50.293298
741,,442,created,vehicles,297,,"{""id"": 297, ""is_active"": true}",2026-07-11 09:23:56.293298
742,,239,rejected,service_tickets,384,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-12 04:33:57.293298
743,,222,created,payments,418,,"{""id"": 418, ""is_active"": true}",2026-07-31 09:48:51.293298
744,,96,status_changed,job_orders,371,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-26 15:24:55.293298
745,,41,logged_in,employees,41,,,2026-08-02 20:50:32.293298
746,,374,rejected,service_tickets,189,"{""status"": ""pending""}","{""status"": ""declined""}",2026-08-03 13:28:43.293298
747,,421,created,payments,358,,"{""id"": 358, ""is_active"": true}",2026-07-09 12:54:35.293298
748,,349,deleted,job_orders,232,"{""id"": 232, ""is_active"": true}",,2026-07-17 22:24:10.293298
749,,247,status_changed,job_orders,239,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-16 13:35:47.293298
750,,199,approved,service_tickets,20,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-18 11:43:50.293298
751,138,,status_changed,job_orders,330,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-11 08:53:27.293298
752,,80,claimed,retention_offers,213,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 391}",2026-07-23 16:04:00.293298
753,,20,rejected,service_tickets,339,"{""status"": ""pending""}","{""status"": ""declined""}",2026-08-04 10:35:19.293298
754,403,,claimed,retention_offers,119,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 87}",2026-07-08 08:27:07.293298
755,279,,logged_in,users,279,,,2026-07-13 19:58:33.293298
756,,416,updated,vehicles,83,"{""amount"": 1324.80, ""record_id"": 83}","{""amount"": 3418.29, ""record_id"": 83}",2026-07-12 09:20:47.293298
757,281,,approved,service_tickets,8,"{""status"": ""pending""}","{""status"": ""approved""}",2026-08-04 02:29:42.293298
758,,162,claimed,retention_offers,351,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 5}",2026-07-31 18:19:55.293298
759,,412,created,job_orders,54,,"{""id"": 54, ""is_active"": true}",2026-07-21 15:58:50.293298
760,,393,logged_in,employees,393,,,2026-07-25 08:32:52.293298
761,,325,approved,service_tickets,94,"{""status"": ""pending""}","{""status"": ""approved""}",2026-08-04 10:13:05.293298
762,,11,approved,service_tickets,87,"{""status"": ""pending""}","{""status"": ""approved""}",2026-08-04 05:08:11.293298
763,412,,logged_in,users,412,,,2026-08-01 22:36:30.293298
764,,122,claimed,retention_offers,184,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 271}",2026-07-20 16:45:55.293298
765,,5,logged_in,employees,5,,,2026-07-11 10:59:00.293298
766,,224,updated,payments,175,"{""amount"": 1416.42, ""record_id"": 175}","{""amount"": 2284.91, ""record_id"": 175}",2026-07-29 14:54:39.293298
767,224,,updated,users,465,"{""amount"": 563.67, ""record_id"": 465}","{""amount"": 2049.07, ""record_id"": 465}",2026-08-01 03:15:44.293298
768,259,,deleted,users,157,"{""id"": 157, ""is_active"": true}",,2026-07-14 06:43:30.293298
769,,308,created,vehicles,81,,"{""id"": 81, ""is_active"": true}",2026-07-25 02:47:01.293298
770,,68,created,users,9,,"{""id"": 9, ""is_active"": true}",2026-07-23 10:34:46.293298
771,283,,logged_in,users,283,,,2026-07-11 01:05:35.293298
772,159,,claimed,retention_offers,116,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 258}",2026-07-27 17:55:22.293298
773,,323,created,users,242,,"{""id"": 242, ""is_active"": true}",2026-07-14 05:32:04.293298
774,,124,deleted,users,415,"{""id"": 415, ""is_active"": true}",,2026-07-30 17:44:21.293298
775,,469,created,payments,193,,"{""id"": 193, ""is_active"": true}",2026-07-21 17:32:30.293298
776,,245,deleted,vehicles,493,"{""id"": 493, ""is_active"": true}",,2026-07-10 03:06:13.293298
777,407,,created,vehicles,161,,"{""id"": 161, ""is_active"": true}",2026-07-07 01:48:37.293298
778,,309,updated,payments,21,"{""amount"": 1214.38, ""record_id"": 21}","{""amount"": 1545.04, ""record_id"": 21}",2026-07-16 17:23:36.293298
779,140,,logged_in,users,140,,,2026-07-09 09:05:26.293298
780,262,,updated,vehicles,340,"{""amount"": 734.70, ""record_id"": 340}","{""amount"": 3430.89, ""record_id"": 340}",2026-07-08 18:47:25.293298
781,,473,claimed,retention_offers,234,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 256}",2026-07-08 12:26:46.293298
782,,364,logged_in,employees,364,,,2026-07-29 18:57:25.293298
783,,201,logged_in,employees,201,,,2026-08-01 23:37:33.293298
784,135,,claimed,retention_offers,24,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 259}",2026-07-30 11:17:40.293298
785,,254,deleted,users,47,"{""id"": 47, ""is_active"": true}",,2026-07-30 19:18:37.293298
786,,203,updated,job_orders,459,"{""amount"": 607.72, ""record_id"": 459}","{""amount"": 2974.99, ""record_id"": 459}",2026-07-20 09:44:06.293298
787,,161,rejected,service_tickets,151,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-15 19:09:04.293298
788,,116,rejected,service_tickets,206,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-13 00:45:34.293298
789,,30,status_changed,job_orders,498,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-19 20:11:16.293298
790,181,,claimed,retention_offers,358,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 414}",2026-07-15 08:36:59.293298
791,347,,updated,users,465,"{""amount"": 598.39, ""record_id"": 465}","{""amount"": 3205.42, ""record_id"": 465}",2026-07-21 04:41:30.293298
792,,267,updated,vehicles,64,"{""amount"": 662.24, ""record_id"": 64}","{""amount"": 2450.10, ""record_id"": 64}",2026-07-17 22:16:20.293298
793,,32,status_changed,job_orders,360,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-08-01 14:58:57.293298
794,,123,claimed,retention_offers,318,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 62}",2026-07-07 04:53:51.293298
795,,447,logged_in,employees,447,,,2026-07-09 22:28:15.293298
796,,141,approved,service_tickets,2,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-17 15:52:39.293298
797,,235,status_changed,job_orders,462,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-20 12:32:30.293298
798,,309,status_changed,job_orders,105,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-19 21:50:03.293298
799,,433,deleted,job_orders,61,"{""id"": 61, ""is_active"": true}",,2026-07-15 19:53:50.293298
800,,455,rejected,service_tickets,387,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-17 18:19:22.293298
801,,318,deleted,job_orders,103,"{""id"": 103, ""is_active"": true}",,2026-08-04 20:07:07.293298
802,,119,rejected,service_tickets,234,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-09 10:30:40.293298
803,,210,status_changed,job_orders,162,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-12 19:28:41.293298
804,216,,status_changed,job_orders,168,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-23 09:55:15.293298
805,,385,updated,users,249,"{""amount"": 650.31, ""record_id"": 249}","{""amount"": 1554.64, ""record_id"": 249}",2026-07-26 12:49:43.293298
806,,186,created,users,345,,"{""id"": 345, ""is_active"": true}",2026-07-22 23:33:00.293298
807,,408,updated,vehicles,431,"{""amount"": 1252.53, ""record_id"": 431}","{""amount"": 2730.48, ""record_id"": 431}",2026-07-30 05:51:11.293298
808,,497,status_changed,job_orders,125,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-14 12:49:31.293298
809,,345,approved,service_tickets,441,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-17 00:29:16.293298
810,,11,created,users,319,,"{""id"": 319, ""is_active"": true}",2026-07-11 04:00:02.293298
811,,355,created,users,137,,"{""id"": 137, ""is_active"": true}",2026-08-04 09:30:16.293298
812,317,,created,payments,230,,"{""id"": 230, ""is_active"": true}",2026-07-08 08:35:01.293298
813,350,,deleted,users,118,"{""id"": 118, ""is_active"": true}",,2026-07-09 15:56:18.293298
814,,19,logged_in,employees,19,,,2026-07-29 14:14:40.293298
815,,160,status_changed,job_orders,242,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-08-01 23:55:34.293298
816,,86,updated,job_orders,3,"{""amount"": 1025.56, ""record_id"": 3}","{""amount"": 2597.67, ""record_id"": 3}",2026-07-30 06:56:39.293298
817,,280,claimed,retention_offers,341,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 498}",2026-07-07 14:24:40.293298
818,399,,logged_in,users,399,,,2026-07-29 03:32:58.293298
819,,64,logged_in,employees,64,,,2026-07-31 21:07:02.293298
820,,146,status_changed,job_orders,479,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-10 02:52:20.293298
821,,21,updated,job_orders,170,"{""amount"": 509.39, ""record_id"": 170}","{""amount"": 3184.33, ""record_id"": 170}",2026-07-25 12:22:53.293298
822,,360,updated,job_orders,341,"{""amount"": 976.91, ""record_id"": 341}","{""amount"": 2852.66, ""record_id"": 341}",2026-07-11 03:05:19.293298
823,,381,deleted,payments,477,"{""id"": 477, ""is_active"": true}",,2026-07-21 09:29:14.293298
824,,270,rejected,service_tickets,16,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-08 19:43:57.293298
825,,72,claimed,retention_offers,381,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 93}",2026-07-15 21:35:50.293298
826,,164,deleted,vehicles,131,"{""id"": 131, ""is_active"": true}",,2026-07-12 11:10:41.293298
827,,127,created,users,260,,"{""id"": 260, ""is_active"": true}",2026-07-28 12:42:07.293298
828,,223,rejected,service_tickets,362,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-09 01:24:26.293298
829,,243,deleted,vehicles,223,"{""id"": 223, ""is_active"": true}",,2026-08-02 16:48:44.293298
830,,358,created,payments,100,,"{""id"": 100, ""is_active"": true}",2026-07-23 08:14:01.293298
831,,341,approved,service_tickets,438,"{""status"": ""pending""}","{""status"": ""approved""}",2026-08-01 03:06:20.293298
832,,194,rejected,service_tickets,395,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-24 13:03:22.293298
833,,329,deleted,job_orders,356,"{""id"": 356, ""is_active"": true}",,2026-07-08 05:50:07.293298
834,272,,rejected,service_tickets,306,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-20 09:08:38.293298
835,,197,deleted,users,394,"{""id"": 394, ""is_active"": true}",,2026-07-29 15:40:13.293298
836,,464,rejected,service_tickets,450,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-07 02:07:52.293298
837,,91,deleted,payments,352,"{""id"": 352, ""is_active"": true}",,2026-07-10 13:04:10.293298
838,,295,status_changed,job_orders,43,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-26 23:11:57.293298
839,168,,status_changed,job_orders,209,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-10 05:23:28.293298
840,,327,created,payments,134,,"{""id"": 134, ""is_active"": true}",2026-07-18 00:36:49.293298
841,,347,updated,payments,434,"{""amount"": 1404.55, ""record_id"": 434}","{""amount"": 2878.04, ""record_id"": 434}",2026-07-20 12:50:50.293298
842,,74,rejected,service_tickets,177,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-30 04:21:07.293298
843,,65,status_changed,job_orders,354,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-13 00:37:34.293298
844,447,,logged_in,users,447,,,2026-07-20 08:02:00.293298
845,,431,deleted,job_orders,196,"{""id"": 196, ""is_active"": true}",,2026-08-05 00:49:39.293298
846,,439,status_changed,job_orders,327,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-28 13:47:21.293298
847,307,,approved,service_tickets,278,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-09 14:35:25.293298
848,,86,rejected,service_tickets,376,"{""status"": ""pending""}","{""status"": ""declined""}",2026-08-04 03:00:46.293298
849,,390,claimed,retention_offers,370,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 420}",2026-07-07 06:38:22.293298
850,,134,claimed,retention_offers,37,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 372}",2026-07-06 22:53:47.293298
851,,62,claimed,retention_offers,144,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 210}",2026-07-13 10:44:09.293298
852,82,,logged_in,users,82,,,2026-07-11 07:38:57.293298
853,,341,rejected,service_tickets,486,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-15 00:52:41.293298
854,,436,rejected,service_tickets,358,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-26 08:51:48.293298
855,,95,claimed,retention_offers,435,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 116}",2026-07-28 09:26:24.293298
856,,238,deleted,job_orders,322,"{""id"": 322, ""is_active"": true}",,2026-08-04 11:03:20.293298
857,,42,deleted,vehicles,284,"{""id"": 284, ""is_active"": true}",,2026-07-20 21:48:01.293298
858,472,,logged_in,users,472,,,2026-07-09 07:47:07.293298
859,,464,status_changed,job_orders,432,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-23 15:58:52.293298
860,,473,deleted,payments,179,"{""id"": 179, ""is_active"": true}",,2026-07-16 21:41:14.293298
861,390,,logged_in,users,390,,,2026-07-21 14:31:41.293298
862,56,,claimed,retention_offers,222,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 305}",2026-07-14 09:04:57.293298
863,,126,logged_in,employees,126,,,2026-07-27 12:24:06.293298
864,,217,rejected,service_tickets,149,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-13 04:43:11.293298
865,,91,approved,service_tickets,5,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-31 18:00:38.293298
866,,251,updated,job_orders,431,"{""amount"": 1199.42, ""record_id"": 431}","{""amount"": 2623.29, ""record_id"": 431}",2026-07-14 12:05:01.293298
867,468,,approved,service_tickets,401,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-07 17:33:13.293298
868,,156,rejected,service_tickets,441,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-20 23:42:15.293298
869,,58,rejected,service_tickets,420,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-06 11:35:23.293298
870,,25,rejected,service_tickets,102,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-23 15:40:18.293298
871,362,,created,job_orders,328,,"{""id"": 328, ""is_active"": true}",2026-07-13 22:54:38.293298
872,364,,deleted,vehicles,194,"{""id"": 194, ""is_active"": true}",,2026-07-10 16:44:00.293298
873,258,,status_changed,job_orders,138,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-17 20:13:52.293298
874,433,,deleted,vehicles,471,"{""id"": 471, ""is_active"": true}",,2026-07-19 14:35:20.293298
875,,352,claimed,retention_offers,118,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 414}",2026-08-04 06:58:44.293298
876,,340,updated,payments,10,"{""amount"": 1420.01, ""record_id"": 10}","{""amount"": 1974.51, ""record_id"": 10}",2026-07-27 14:38:46.293298
877,,96,status_changed,job_orders,257,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-13 12:31:45.293298
878,192,,rejected,service_tickets,78,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-20 10:55:40.293298
879,,11,updated,payments,74,"{""amount"": 1091.66, ""record_id"": 74}","{""amount"": 2520.68, ""record_id"": 74}",2026-07-23 16:30:48.293298
880,,264,updated,job_orders,228,"{""amount"": 1481.52, ""record_id"": 228}","{""amount"": 3498.56, ""record_id"": 228}",2026-07-25 11:39:45.293298
881,8,,deleted,payments,196,"{""id"": 196, ""is_active"": true}",,2026-07-21 14:04:27.293298
882,,195,deleted,job_orders,78,"{""id"": 78, ""is_active"": true}",,2026-08-01 07:32:53.293298
883,304,,deleted,payments,365,"{""id"": 365, ""is_active"": true}",,2026-07-26 03:56:18.293298
884,,117,rejected,service_tickets,16,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-13 03:15:34.293298
885,,483,deleted,payments,322,"{""id"": 322, ""is_active"": true}",,2026-07-18 16:47:10.293298
886,,218,rejected,service_tickets,257,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-23 09:08:34.293298
887,,273,updated,users,39,"{""amount"": 1085.56, ""record_id"": 39}","{""amount"": 2309.10, ""record_id"": 39}",2026-07-23 08:31:25.293298
888,,273,status_changed,job_orders,5,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-25 07:21:31.293298
889,,310,logged_in,employees,310,,,2026-07-26 17:35:41.293298
890,61,,status_changed,job_orders,415,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-28 01:36:29.293298
891,317,,claimed,retention_offers,316,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 296}",2026-07-27 03:24:58.293298
892,,86,approved,service_tickets,106,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-25 19:38:06.293298
893,,227,rejected,service_tickets,264,"{""status"": ""pending""}","{""status"": ""declined""}",2026-08-04 20:09:29.293298
894,,474,deleted,vehicles,199,"{""id"": 199, ""is_active"": true}",,2026-07-15 23:07:49.293298
895,,259,logged_in,employees,259,,,2026-07-08 03:24:08.293298
896,,264,claimed,retention_offers,456,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 39}",2026-07-06 10:28:46.293298
897,,472,rejected,service_tickets,414,"{""status"": ""pending""}","{""status"": ""declined""}",2026-08-04 23:39:59.293298
898,112,,updated,vehicles,228,"{""amount"": 885.91, ""record_id"": 228}","{""amount"": 3357.71, ""record_id"": 228}",2026-07-22 08:59:38.293298
899,392,,logged_in,users,392,,,2026-07-23 06:34:07.293298
900,488,,created,users,4,,"{""id"": 4, ""is_active"": true}",2026-07-11 16:38:56.293298
901,,409,created,vehicles,467,,"{""id"": 467, ""is_active"": true}",2026-07-21 20:28:52.293298
902,,161,created,payments,472,,"{""id"": 472, ""is_active"": true}",2026-07-06 22:00:03.293298
903,482,,approved,service_tickets,445,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-14 05:14:15.293298
904,195,,logged_in,users,195,,,2026-07-15 18:57:11.293298
905,,417,rejected,service_tickets,108,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-14 12:02:59.293298
906,,14,status_changed,job_orders,341,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-09 13:43:34.293298
907,425,,logged_in,users,425,,,2026-08-01 11:13:24.293298
908,,421,claimed,retention_offers,393,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 424}",2026-07-28 16:49:54.293298
909,,381,updated,job_orders,188,"{""amount"": 1345.69, ""record_id"": 188}","{""amount"": 3117.14, ""record_id"": 188}",2026-08-03 10:04:27.293298
910,,275,updated,job_orders,255,"{""amount"": 650.52, ""record_id"": 255}","{""amount"": 3136.81, ""record_id"": 255}",2026-07-23 23:12:57.293298
911,321,,status_changed,job_orders,404,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-10 10:34:15.293298
912,394,,updated,vehicles,229,"{""amount"": 1196.17, ""record_id"": 229}","{""amount"": 1855.00, ""record_id"": 229}",2026-07-17 01:01:16.293298
913,309,,claimed,retention_offers,249,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 272}",2026-07-27 01:07:52.293298
914,,426,deleted,payments,389,"{""id"": 389, ""is_active"": true}",,2026-07-12 03:17:01.293298
915,,53,claimed,retention_offers,315,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 215}",2026-07-10 06:29:25.293298
916,,374,rejected,service_tickets,3,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-06 14:55:48.293298
917,192,,created,payments,341,,"{""id"": 341, ""is_active"": true}",2026-08-04 21:44:33.293298
918,,320,updated,job_orders,411,"{""amount"": 1079.55, ""record_id"": 411}","{""amount"": 1646.48, ""record_id"": 411}",2026-07-12 22:40:55.293298
919,,163,created,payments,197,,"{""id"": 197, ""is_active"": true}",2026-07-12 22:02:17.293298
920,,350,deleted,users,352,"{""id"": 352, ""is_active"": true}",,2026-07-22 04:12:27.293298
921,,283,deleted,job_orders,168,"{""id"": 168, ""is_active"": true}",,2026-07-08 18:50:42.293298
922,,312,updated,job_orders,93,"{""amount"": 704.05, ""record_id"": 93}","{""amount"": 2721.73, ""record_id"": 93}",2026-07-19 06:18:54.293298
923,,218,created,job_orders,420,,"{""id"": 420, ""is_active"": true}",2026-07-27 14:16:58.293298
924,,436,claimed,retention_offers,163,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 311}",2026-07-22 15:07:51.293298
925,,164,rejected,service_tickets,379,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-07 03:17:16.293298
926,,73,deleted,users,281,"{""id"": 281, ""is_active"": true}",,2026-07-28 07:03:50.293298
927,,270,claimed,retention_offers,395,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 360}",2026-07-21 01:17:01.293298
928,,454,deleted,job_orders,118,"{""id"": 118, ""is_active"": true}",,2026-07-22 20:25:05.293298
929,,368,rejected,service_tickets,48,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-23 01:15:52.293298
930,,473,updated,vehicles,483,"{""amount"": 957.36, ""record_id"": 483}","{""amount"": 3473.54, ""record_id"": 483}",2026-07-17 04:51:15.293298
931,435,,approved,service_tickets,90,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-28 09:47:09.293298
932,,15,approved,service_tickets,328,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-11 08:20:17.293298
933,,460,created,vehicles,230,,"{""id"": 230, ""is_active"": true}",2026-07-30 09:05:40.293298
934,,109,approved,service_tickets,323,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-15 21:00:26.293298
935,,375,logged_in,employees,375,,,2026-07-25 21:58:47.293298
936,,474,status_changed,job_orders,319,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-11 12:39:49.293298
937,,273,deleted,job_orders,424,"{""id"": 424, ""is_active"": true}",,2026-07-25 00:18:06.293298
938,,154,status_changed,job_orders,157,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-09 22:20:01.293298
939,,57,logged_in,employees,57,,,2026-07-18 18:48:04.293298
940,,409,approved,service_tickets,221,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-08 12:46:06.293298
941,,307,updated,users,272,"{""amount"": 915.78, ""record_id"": 272}","{""amount"": 3231.70, ""record_id"": 272}",2026-07-27 02:29:58.293298
942,,159,claimed,retention_offers,356,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 40}",2026-07-20 03:55:55.293298
943,449,,claimed,retention_offers,301,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 152}",2026-07-16 13:01:14.293298
944,,216,deleted,payments,120,"{""id"": 120, ""is_active"": true}",,2026-07-19 20:04:45.293298
945,7,,updated,vehicles,186,"{""amount"": 672.01, ""record_id"": 186}","{""amount"": 2657.66, ""record_id"": 186}",2026-07-13 13:46:02.293298
946,,277,rejected,service_tickets,445,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-23 15:01:25.293298
947,,219,deleted,users,153,"{""id"": 153, ""is_active"": true}",,2026-07-26 23:26:38.293298
948,,320,updated,users,357,"{""amount"": 1124.01, ""record_id"": 357}","{""amount"": 2763.09, ""record_id"": 357}",2026-07-21 21:22:42.293298
949,,285,deleted,job_orders,303,"{""id"": 303, ""is_active"": true}",,2026-07-12 09:40:44.293298
950,,121,deleted,payments,426,"{""id"": 426, ""is_active"": true}",,2026-07-10 07:52:28.293298
951,,460,deleted,users,119,"{""id"": 119, ""is_active"": true}",,2026-07-07 06:41:27.293298
952,,382,updated,job_orders,61,"{""amount"": 1344.51, ""record_id"": 61}","{""amount"": 2966.00, ""record_id"": 61}",2026-07-18 13:49:24.293298
953,,489,rejected,service_tickets,286,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-26 13:43:21.293298
954,,162,created,vehicles,489,,"{""id"": 489, ""is_active"": true}",2026-07-15 08:02:49.293298
955,,59,deleted,job_orders,98,"{""id"": 98, ""is_active"": true}",,2026-07-22 05:32:42.293298
956,331,,rejected,service_tickets,6,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-10 22:52:24.293298
957,,393,claimed,retention_offers,225,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 297}",2026-07-10 05:40:51.293298
958,,54,claimed,retention_offers,120,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 187}",2026-07-24 11:05:05.293298
959,,69,approved,service_tickets,401,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-30 14:35:37.293298
960,,176,logged_in,employees,176,,,2026-08-03 08:33:01.293298
961,,309,deleted,job_orders,324,"{""id"": 324, ""is_active"": true}",,2026-07-10 10:01:35.293298
962,,47,claimed,retention_offers,113,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 443}",2026-08-02 00:00:30.293298
963,,207,deleted,vehicles,79,"{""id"": 79, ""is_active"": true}",,2026-07-29 00:03:49.293298
964,,239,status_changed,job_orders,179,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-08-02 01:02:39.293298
965,,115,deleted,payments,422,"{""id"": 422, ""is_active"": true}",,2026-07-29 20:50:27.293298
966,292,,status_changed,job_orders,74,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-22 17:32:32.293298
967,,130,created,vehicles,163,,"{""id"": 163, ""is_active"": true}",2026-07-25 10:44:22.293298
968,,89,claimed,retention_offers,203,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 35}",2026-07-26 14:17:32.293298
969,,241,logged_in,employees,241,,,2026-07-18 12:29:04.293298
970,360,,created,job_orders,228,,"{""id"": 228, ""is_active"": true}",2026-07-27 23:50:24.293298
971,,298,status_changed,job_orders,442,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-25 05:47:11.293298
972,,78,deleted,users,483,"{""id"": 483, ""is_active"": true}",,2026-07-16 15:23:44.293298
973,,169,created,payments,256,,"{""id"": 256, ""is_active"": true}",2026-07-11 07:07:59.293298
974,,307,status_changed,job_orders,15,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-31 22:53:52.293298
